district,year,planted_ha,harvested_ha,production_mt,yield(mt/ha),yield,yield_h,zyield,flag
mkushi,2020,32748,30696,92318,2.82,2.8190423842677417,3.007492832942403,-0.8897074162385001,0
mkushi,2021,31652,29176,107779,3.41,3.405124478705927,3.694097888675624,0.23009299210340803,0
mkushi,2022,26135,24168,75200,2.88,2.8773675148268607,3.1115524660708376,-0.7782682413575396,0
mongu,2011,7869,4555,5726,0.73,0.7276655229381116,1.2570801317233808,0.5226154454706758,0
mongu,2012,6648,4186,5704,0.86,0.8580024067388689,1.3626373626373627,1.0845130782941181,0
mongu,2013,8053,3222,2987,0.37,0.37091767043337887,0.9270639354438237,-1.0153664978730645,0
mongu,2014,7262,3889,5131,0.71,0.7065546681354998,1.3193623039341733,0.43160406791925066,0
mongu,2015,8259,2326,2297,0.28,0.2781208378738346,0.9875322441960447,-1.4154245553330689,0
mongu,2016,6774,4450,6255,0.92,0.9233835252435784,1.40561797752809,1.3663787685564766,0
mongu,2017,9827,5551,5315,0.54,0.5408568230385672,0.9574851378130067,-0.2827388272679593,0
mongu,2018,11444,5933,4664,0.41,0.40754980775952465,0.786111579302208,-0.8574410461621729,0
mongu,2019,11414,3028,3009,0.26,0.26362362011564744,0.9937252311756936,-1.477923765865859,0
mongu,2020,14327,7593,7172,0.5,0.500593285405179,0.9445541946529699,-0.4563196727321115,0
mongu,2021,14143,10568,11502,0.81,0.8132645124796719,1.0883800151400453,0.8916427552612595,0
mongu,2022,12433,9711,11025,0.89,0.8867529960588756,1.1353104726598702,1.2084602497324526,0
monze,2011,57669,37050,102186,1.77,1.7719398637049368,2.7580566801619435,0.5918643703983739,0
monze,2012,38436,27361,65542,1.71,1.7052242689145594,2.3954533825518074,0.4672957385890436,0
monze,2013,44411,26057,57942,1.3,1.3046767692688748,2.2236635069271213,-0.2805901816712029,0
monze,2014,42286,37093,71207,1.68,1.6839379463652273,1.9196883509017875,0.42755078713423267,0
monze,2015,42946,13318,43089,1.0,1.0033297629581335,3.23539570506082,-0.8432529952744314,0
monze,2016,34213,23335,48881,1.43,1.4287259228948062,2.0947503749732164,-0.048970672127139486,0
monze,2017,40323,34884,87466,2.17,2.1691342410038934,2.507338607957803,1.3334894776607957,0
monze,2018,41667,27536,43614,1.05,1.0467276261789906,1.5838901801278327,-0.7622222788151614,0
monze,2019,47494,6920,8166,0.17,0.1719375078957342,1.180057803468208,-2.3955946334686598,1
monze,2020,35497,25396,66229,1.87,1.865763303941178,2.6078516301779806,0.7670476632790776,0
monze,2021,48489,37929,102644,2.12,2.11685124461218,2.706214242400274,1.2358688036958645,0
monze,2022,42366,28157,50466,1.19,1.1911910494264268,1.7923074191142523,-0.49248607940079475,0
mpika,2011,19612,18482,78000,3.98,3.9771568427493373,4.2203224759225195,2.3143191211478933,1
mpika,2012,15477,14235,52513,3.39,3.3929702138657363,3.689005971197752,0.3127671178873871,0
mpika,2013,14742,13857,48010,3.26,3.2566815900149235,3.4646748935556038,-0.1541877123036424,0
mpika,2014,19001,17566,63118,3.32,3.3218251670964687,3.593191392462712,0.06900852458438426,0
mpika,2015,22459,18375,71257,3.17,3.172759250189234,3.8779319727891157,-0.44172412462691557,0
mpika,2016,20364,19395,69387,3.41,3.4073364761343545,3.577571539056458,0.3619890952511451,0
mpika,2017,28572,27675,102752,3.6,3.596248075038499,3.7128093947606144,1.0092418232848697,0
mpika,2018,20284,16865,63903,3.15,3.1504141195030564,3.7890898310109695,-0.5182834617920047,0
mpika,2019,23948,21643,76003,3.17,3.1736679472189744,3.511666589659474,-0.4386107285471221,0
mpika,2020,34422,30772,104611,3.04,3.0390738481203883,3.3995515403613674,-0.8997597438757413,0
mpika,2021,27099,25583,92102,3.4,3.3987232001180856,3.6001250830629714,0.33247811534743726,0
mpika,2022,24459,20957,66855,2.73,2.733349687231694,3.190103545354774,-1.9472380263576725,0
mpongwe,2011,30484,27146,92076,3.02,3.020469754625377,3.3918809401016725,0.38537734617032876,0
mpongwe,2012,28404,26741,82019,2.89,2.887586255456978,3.067162783740324,-0.049454983515909025,0
mpongwe,2013,23671,20412,63935,2.7,2.7009843268134004,3.132226141485401,-0.6600691821471857,0
mpongwe,2014,28433,26200,83737,2.95,2.9450638342770725,3.1960687022900762,0.13862788350276473,0
mpongwe,2015,26981,24226,85047,3.15,3.1521070382862013,3.510567159250392,0.8161317068397873,0
mpongwe,2016,30497,29487,95622,3.14,3.1354559464865397,3.2428527825821547,0.7616446329413893,0
mpongwe,2017,29310,28542,106592,3.64,3.6367110201296486,3.7345666036017096,2.401892766105488,1
mpongwe,2018,27966,22996,70605,2.52,2.524672816992062,3.0703165767959644,-1.2370102248341657,0
mpongwe,2019,32521,24515,87451,2.69,2.689062451954122,3.567244544156639,-0.6990809228955105,0
mpongwe,2020,28729,26012,78177,2.72,2.7211876501096453,3.005420575119176,-0.5939582037993221,0
mpongwe,2021,33977,29291,83992,2.47,2.472025193513259,2.8675019630603256,-1.4092881142109364,0
mpongwe,2022,25259,22920,74440,2.95,2.947068371669504,3.2478184991273995,0.14518729584326528,0
mporokoso,2011,10446,9188,29400,2.81,2.8144744399770247,3.1998258598171527,-0.261700221302558,0
mporokoso,2012,7153,6468,24965,3.49,3.4901439955263527,3.859771181199753,2.210986017072011,1
mporokoso,2013,7422,6575,18601,2.51,2.5061977903530046,2.8290494296577946,-1.3898721551671775,0
mporokoso,2014,9529,8667,25658,2.69,2.692622520726204,2.9604245990538827,-0.7076305749442454,0
mporokoso,2015,11322,10861,31090,2.75,2.74598127539304,2.8625356781143543,-0.5123584078355446,0
mporokoso,2016,9768,9595,28346,2.9,2.9019246519246518,2.9542470036477333,0.05833334221952981,0
mporokoso,2017,10185,9870,29544,2.9,2.9007363770250367,2.9933130699088144,0.053984720962952384,0
mporokoso,2018,8522,7877,21526,2.53,2.5259328796057265,2.7327662815792815,-1.317649449249008,0
mporokoso,2019,11413,11013,34256,3.0,3.001489529483922,3.110505765913012,0.42270184238985103,0
mporokoso,2020,11841,11204,36943,3.12,3.1199223038594712,3.297304534094966,0.8561194634233349,0
mporokoso,2021,11328,11024,36301,3.2,3.204537429378531,3.2929063860667633,1.16577771975725,0
mporokoso,2022,11391,10836,31073,2.73,2.7278553243788957,2.8675710594315245,-0.5786922973263727,0
mpulungu,2011,9303,9199,34765,3.74,3.7369665699236805,3.7792151320795737,1.6887727116307432,0
mpulungu,2012,9558,9339,29349,3.07,3.0706214689265536,3.1426276903308707,0.7583145866241331,0
mpulungu,2013,8482,7136,15277,1.8,1.8011082291912286,2.1408352017937218,-1.0143838348808685,0
mpulungu,2014,9002,8780,23046,2.56,2.56009775605421,2.6248291571753986,0.04543932733313425,0
mpulungu,2015,9476,9120,17161,1.81,1.810996200928662,1.881688596491228,-1.000576659546101,0
mpulungu,2016,8956,8472,25408,2.84,2.836980794997767,2.9990557129367326,0.4320679269522147,0
mpulungu,2017,11053,10514,30061,2.72,2.7197141047679363,2.859140194027012,0.26832132694914884,0
mpulungu,2018,7925,7666,18650,2.35,2.3533123028391167,2.4328202452387164,-0.24330775700685783,0
mpulungu,2019,8729,8724,13845,1.59,1.5860923358918548,1.5870013755158183,-1.314623582462984,0
mpulungu,2020,11762,10897,25978,2.21,2.2086379867369494,2.3839588877672755,-0.44532528920691317,0
mpulungu,2021,8006,7854,30665,3.83,3.830252310766925,3.9043799337916987,1.8190332558817197,0
mpulungu,2022,10429,9534,18938,1.82,1.8158979767954742,1.986364589888819,-0.9937320122673685,0
mufulira,2011,3082,2716,9087,2.95,2.9484101232965605,3.3457290132547866,-0.6417603494923774,0
mufulira,2012,3950,3663,16868,4.27,4.270379746835443,4.604968604968605,1.960689396714558,1
mufulira,2013,2238,2000,5728,2.56,2.559428060768543,2.864,-1.407516424276583,0
mufulira,2014,2525,2344,9864,3.91,3.9065346534653465,4.208191126279863,1.2444183462763125,0
mufulira,2015,3053,2495,11872,3.89,3.888634130363577,4.758316633266533,1.2091791010064674,0
mufulira,2016,1946,1826,6700,3.44,3.442959917780062,3.669222343921139,0.33181798712242344,0
mufulira,2017,2193,1735,6195,2.82,2.8248974008207934,3.5706051873198845,-0.8849093958372636,0
mufulira,2018,1830,1683,5517,3.01,3.0147540983606556,3.27807486631016,-0.511154579137598,0
mufulira,2019,1557,1480,4141,2.66,2.659601798330122,2.797972972972973,-1.2103128628242021,0
mufulira,2020,1883,1845,6011,3.19,3.1922464152947425,3.2579945799457994,-0.16174047238811015,0
mufulira,2021,1768,1734,6026,3.41,3.408371040723982,3.47520184544406,0.26372579142188374,0
mufulira,2022,1285,1269,4082,3.18,3.1766536964980543,3.2167060677698975,-0.19243653858552215,0
mufumbwe,2011,10366,8766,17771,1.71,1.7143546208759406,2.0272644307551904,-1.8649496604230906,0
mufumbwe,2012,10345,10089,30744,2.97,2.9718704688255198,3.0472792149866192,1.7019687753335602,0
mufumbwe,2013,10465,9392,24492,2.34,2.3403726708074535,2.6077512776831346,-0.08926204021691375,0
mufumbwe,2014,10864,9762,26372,2.43,2.427466863033873,2.7014955951649253,0.157778886071441,0
mufumbwe,2015,10046,8788,26885,2.68,2.676189528170416,3.059285389167046,0.8632757282087619,0
mufumbwe,2016,10534,9942,29706,2.82,2.8200113916840706,2.987929993964997,1.2712235542884054,0
mufumbwe,2017,12500,10200,26265,2.1,2.1012,2.575,-0.7676705153254266,0
mufumbwe,2018,8428,7322,20513,2.43,2.43391077361177,2.801556951652554,0.17605690894975778,0
mufumbwe,2019,11689,9622,24150,2.07,2.0660449995722474,2.5098732072334236,-0.8673869676780901,0
mufumbwe,2020,10484,9134,27192,2.59,2.5936665394887446,2.9770089774469017,0.629200928927032,0
mufumbwe,2021,11445,8881,22266,1.95,1.945478374836173,2.5071500957099424,-1.2093717762268414,0
mufumbwe,2022,9711,8043,23030,2.37,2.3715374317783957,2.8633594429939078,-0.0008638219086063672,0
mumbwa,2011,35944,29544,95568,2.66,2.6588025817939016,3.2347684809098296,1.6027803606584607,0
mumbwa,2012,34109,29057,83852,2.46,2.4583541000908853,2.8857762329214993,1.2679457802663137,0
mumbwa,2013,48547,30370,73162,1.51,1.5070344202525388,2.409022061244649,-0.32116441458866346,0
mumbwa,2014,52311,41079,112100,2.14,2.142952725048269,2.728888239733197,0.741090769092081,0
mumbwa,2015,59347,32891,60167,1.01,1.0138170421419785,1.8292846067313246,-1.1450481000058692,0
mumbwa,2016,56301,47566,121775,2.16,2.162927834319106,2.5601269814573433,0.7744577333821744,0
mumbwa,2017,61196,49489,111279,1.82,1.8184031636054645,2.248560286124189,0.19895437923824044,0
mumbwa,2018,53645,39296,84793,1.58,1.5806319321465188,2.1578023208469057,-0.1982251346122862,0
mumbwa,2019,60931,16051,30616,0.5,0.502470007057163,1.9074200984362346,-1.9992160561446777,1
mumbwa,2020,63020,49415,67954,1.08,1.0782926055220565,1.375169482950521,-1.037346370232224,0
mumbwa,2021,65700,54148,105056,1.6,1.5990258751902588,1.9401639949767304,-0.16749939327226043,0
mumbwa,2022,50808,39303,94954,1.87,1.8688789167060305,2.415947892018421,0.2832704462187134,0
mungwi,2011,6968,6766,23121,3.32,3.3181687715269805,3.4172332249482706,0.5473391464440968,0
mungwi,2012,15258,14815,51147,3.35,3.3521431380259537,3.4523793452581844,0.6737709421142546,0
mungwi,2013,12979,11837,40766,3.14,3.140919947607674,3.443946946016727,-0.11227247837365785,0
mungwi,2014,13885,13037,46396,3.34,3.3414476053294924,3.5587942011198894,0.6339687163831771,0
mungwi,2015,14569,14024,52480,3.6,3.6021689889491384,3.742156303479749,1.604214113059999,0
mungwi,2016,13784,13359,48104,3.49,3.48984329657574,3.6008683284677,1.1862066430136702,0
mungwi,2017,16890,15483,50759,3.01,3.005269390171699,3.2783698249693214,-0.6170808185323048,0
mungwi,2018,13972,13292,46140,3.3,3.3023189235614083,3.471260908817334,0.488355714348406,0
mungwi,2019,15852,14713,43467,2.74,2.7420514761544283,2.954326106164616,-1.5966167731692398,0
mungwi,2020,22002,18880,64581,2.94,2.935233160621762,3.420603813559322,-0.8777127942376817,0
mungwi,2021,24363,23906,75682,3.11,3.1064318844148913,3.1658161131096794,-0.24061593869340145,0
mungwi,2022,19090,16739,51869,2.72,2.7170770036668412,3.0986916781169724,-1.6895564723573329,0
mwense,2011,4272,3888,9640,2.26,2.256554307116105,2.4794238683127574,-0.3935084997322911,0
mwense,2012,4124,3821,10454,2.54,2.534917555771096,2.735933001831981,0.6099140976021741,0
mwense,2013,2697,2439,5694,2.11,2.111234705228031,2.3345633456334562,-0.917345511531467,0
mwense,2014,4663,4589,11459,2.46,2.4574308385159767,2.4970581826105906,0.33059589211801416,0
mwense,2015,5996,4931,11788,1.97,1.9659773182121414,2.390590143987021,-1.440958255906903,0
mwense,2016,5869,5519,16517,2.81,2.8142784119952293,2.9927523102011233,1.6169327945761796,0
mwense,2017,7594,7127,19312,2.54,2.543060310771662,2.7096955240634206,0.6392664794686931,0
mwense,2018,4665,4225,11430,2.45,2.45016077170418,2.705325443786982,0.3043893100410476,0
mwense,2019,5494,4855,13636,2.48,2.4819803421914814,2.8086508753861996,0.41909006963739753,0
mwense,2020,7484,4780,13296,1.78,1.7765900587920898,2.781589958158996,-2.1236469968507845,1
mwense,2021,7335,6819,18949,2.58,2.583367416496251,2.7788532042821528,0.7845624584193137,0
mwense,2022,7403,6684,17864,2.41,2.413075780089153,2.6726511071214842,0.17070816215863238,0
mwinilunga,2011,5181,4972,14726,2.84,2.8423084346651226,2.9617860016090103,-1.8144826904435625,0
mwinilunga,2012,5732,5456,18885,3.29,3.294661549197488,3.461326979472141,-0.38795494926933255,0
mwinilunga,2013,7312,6924,25328,3.46,3.463894967177243,3.658001155401502,0.14573467886868957,0
mwinilunga,2014,6271,6134,23310,3.72,3.7171105086907987,3.8001304206064557,0.944267910675801,0
mwinilunga,2015,9385,8250,30703,3.27,3.2714970697922214,3.7215757575757578,-0.4610057837167376,0
mwinilunga,2016,8823,8543,31905,3.62,3.616116967018021,3.7346365445393888,0.6257775891830661,0
mwinilunga,2017,7094,6780,23136,3.26,3.261347617705103,3.4123893805309735,-0.4930128032217563,0
mwinilunga,2018,6781,6757,22520,3.32,3.321044093791476,3.3328400177593607,-0.3047557172158582,0
mwinilunga,2019,9501,9265,36986,3.89,3.892853383854331,3.992012951969779,1.4984855753284914,0
mwinilunga,2020,12871,12181,37751,2.93,2.9330277367725897,3.099170839832526,-1.5283929146495947,0
mwinilunga,2021,14302,13043,50534,3.53,3.5333519787442316,3.8744153952311584,0.364772308181352,0
mwinilunga,2022,17293,15801,66837,3.86,3.864974267044469,4.229922156825517,1.4105667962794755,0
nakonde,2011,18677,17209,67974,3.64,3.6394495904053112,3.9499099308501364,2.1162021977944674,1
nakonde,2012,17388,17185,56196,3.23,3.2318840579710146,3.270061099796334,1.1139858456684588,0
nakonde,2013,15577,14582,41345,2.65,2.6542338062528086,2.835344945823618,-0.3064741344085369,0
nakonde,2014,15436,14876,42443,2.75,2.749611298263799,2.8531191180424846,-0.07193790768874678,0
nakonde,2015,14677,14129,45159,3.08,3.076854943108265,3.1961922287493807,0.732764418421991,0
nakonde,2016,15287,14550,45972,3.01,3.007261071498659,3.1595876288659794,0.5616309182010204,0
nakonde,2017,16898,16660,43983,2.6,2.6028524085690616,2.640036014405762,-0.432822593381922,0
nakonde,2018,18436,18041,51452,2.79,2.7908440008678674,2.851948339892467,0.02945459364797526,0
nakonde,2019,15506,12009,32518,2.1,2.0971236940539146,2.7078024814722292,-1.6764252709671645,0
nakonde,2020,18151,15351,41472,2.28,2.284832791581731,2.7015829587649014,-1.2148427473873011,0
nakonde,2021,18044,17236,50658,2.81,2.807470627355354,2.9390809932699002,0.07033998659797053,0
nakonde,2022,14803,13733,35586,2.4,2.4039721678038237,2.591276487293381,-0.9218753064982146,0
namwala,2011,26803,16984,44292,1.65,1.6525015856433982,2.6078662270372117,1.254715711737104,0
namwala,2012,28944,18586,41712,1.44,1.4411276948590381,2.244269880555257,0.792377656665517,0
namwala,2013,36772,14277,30020,0.82,0.8163820298052866,2.102682636408209,-0.5741283702781319,0
namwala,2014,33806,22328,54792,1.62,1.6207773767970184,2.4539591544249375,1.1853253581683967,0
namwala,2015,36698,15161,39743,1.08,1.082974549021745,2.6213970054745728,0.00898937607075637,0
namwala,2016,32113,17274,43006,1.34,1.339208420265936,2.48963760565011,0.5694496544660682,0
namwala,2017,44321,30979,46352,1.05,1.0458247783217887,1.4962393879724976,-0.07226830749667945,0
namwala,2018,41547,23895,21674,0.52,0.5216742484415241,0.9070516844528144,-1.218742622041085,0
namwala,2019,47905,6910,10090,0.21,0.21062519569982258,1.460202604920405,-1.8991001323410208,0
namwala,2020,48567,36773,80123,1.65,1.6497415940865197,2.1788540505262013,1.2486787829391048,0
namwala,2021,39780,23765,37486,0.94,0.9423328305681247,1.577361666316011,-0.2986362172817781,0
namwala,2022,42169,19553,26280,0.62,0.6232066209774954,1.3440392778601749,-0.9966608906082542,0
nchelenge,2011,4233,3975,8099,1.91,1.9133002598629814,2.03748427672956,-1.1981717583105935,0
nchelenge,2012,5373,4557,13179,2.45,2.452819653824679,2.892034233048058,0.39159706753558626,0
nchelenge,2013,5512,4909,11692,2.12,2.121190130624093,2.381747810144632,-0.585595381179155,0
nchelenge,2014,6052,5344,14602,2.41,2.4127561136814277,2.7324101796407185,0.27354428224998484,0
nchelenge,2015,7509,6045,22063,2.94,2.9382074843521107,3.649793217535153,1.8218597236216834,0
nchelenge,2016,6022,5632,15558,2.58,2.583527067419462,2.762428977272727,0.7767446150855102,0
nchelenge,2017,5293,4975,11712,2.21,2.2127337993576424,2.3541708542713566,-0.31584924714765317,0
nchelenge,2018,5303,4468,11214,2.11,2.1146520837261926,2.509847806624888,-0.6048606444051511,0
nchelenge,2019,6440,4613,10336,1.6,1.6049689440993788,2.2406243225666596,-2.10671280302401,1
nchelenge,2020,6188,5605,15106,2.44,2.4411764705882355,2.695093666369313,0.3572888110575494,0
nchelenge,2021,9312,8540,22198,2.38,2.383805841924399,2.5992974238875877,0.18823828573863965,0
nchelenge,2022,8181,7260,21761,2.66,2.6599437721549934,2.997382920110193,1.0019170487776055,0
ndola,2011,8093,7514,26685,3.3,3.2972939577412577,3.5513707745541656,1.3074109080972425,0
ndola,2012,5088,4294,13223,2.6,2.5988600628930816,3.0794131346064275,-0.30999746987181714,0
ndola,2013,3833,3324,8639,2.25,2.253848160709627,2.598977135980746,-1.1089637646159507,0
ndola,2014,4025,3712,11598,2.88,2.8814906832298135,3.1244612068965516,0.34450847059745565,0
ndola,2015,3864,3016,8219,2.13,2.127070393374741,2.725132625994695,-1.4025512100995787,0
ndola,2016,3811,3652,13767,3.61,3.6124376803988456,3.769715224534502,2.0372095347826518,1
ndola,2017,2859,2571,6781,2.37,2.371808324589017,2.6374951380785685,-0.8357958116680169,0
ndola,2018,3126,2907,9619,3.08,3.0770953294945618,3.3089095287237704,0.7974827548810821,0
ndola,2019,2182,1960,5648,2.59,2.5884509624197984,2.8816326530612244,-0.33410249460901087,0
ndola,2020,2777,2564,6397,2.3,2.3035649981994957,2.4949297971918876,-0.9938312802457304,0
ndola,2021,2894,2801,8585,2.97,2.966482377332412,3.064976794002142,0.5413292135672803,0
ndola,2022,2408,2347,6536,2.71,2.7142857142857144,2.7848317000426075,-0.04269885081558892,0
nyimba,2011,16492,14205,23829,1.44,1.4448823672083435,1.677507919746568,-0.7020699431529986,0
nyimba,2012,17426,10210,37336,2.14,2.1425456214851373,3.656807051909892,1.7371074541814895,0
nyimba,2013,18619,17414,36066,1.94,1.937053547451528,2.071092224646836,1.018663965519115,0
nyimba,2014,18755,15514,33223,1.77,1.7714209544121569,2.1414851102230243,0.4395776015363441,0
nyimba,2015,17076,14285,22393,1.31,1.3113726868118998,1.567588379418971,-1.1688478517672822,0
nyimba,2016,19553,18960,32658,1.67,1.6702296322814913,1.7224683544303798,0.08579146727394442,0
nyimba,2017,27126,24158,48858,1.8,1.801150188011502,2.022435632088749,0.543517251777447,0
nyimba,2018,18239,14967,31661,1.74,1.7358956083118593,2.115387185140643,0.3153735235529682,0
nyimba,2019,17848,11044,21986,1.23,1.2318467055132227,1.9907642158638175,-1.4468874000672112,0
nyimba,2020,20216,18512,40015,1.98,1.9793727740403642,2.1615708729472773,1.1666208778767382,0
nyimba,2021,23278,18815,32821,1.41,1.4099579001632443,1.7444060589954824,-0.8241732216446616,0
nyimba,2022,19711,16174,25872,1.31,1.3125665871848207,1.599604303202671,-1.1646737250858983,0
petauke,2011,78717,75273,144488,1.84,1.8355374315586215,1.9195196152670944,0.5655628761488614,0
petauke,2012,60732,54159,134090,2.21,2.2078969900546666,2.475858121457191,2.103263125513807,1
petauke,2013,67914,60505,119804,1.76,1.7640545395647436,1.9800677629947938,0.27036631589866694,0
petauke,2014,75686,70978,148293,1.96,1.9593187643685754,2.0892811857195186,1.0767316698206726,0
petauke,2015,73139,57800,122175,1.67,1.6704494182310394,2.1137543252595155,-0.1161864531454011,0
petauke,2016,70599,66271,111895,1.58,1.584937463703452,1.688445926574218,-0.4693175888999083,0
petauke,2017,81680,77578,133715,1.64,1.6370592556317336,1.7236200984815282,-0.25407484672569913,0
petauke,2018,64000,53159,85324,1.33,1.3331875,1.6050715777196711,-1.5089470898262978,0
petauke,2019,65974,58311,94651,1.43,1.4346712341225332,1.6232100289825246,-1.0898587121920693,0
petauke,2020,67190,60030,104664,1.56,1.557731805328174,1.743528235882059,-0.5816663838033345,0
petauke,2021,79850,71391,154630,1.94,1.9365059486537257,2.1659592945889536,0.9825236077123016,0
petauke,2022,57815,46274,84506,1.46,1.4616621983914209,1.8262091023036695,-0.9783965205015885,0
samfya,2011,3068,3063,8315,2.71,2.7102346805736635,2.714658831211231,-0.32095358218292735,0
samfya,2012,6727,6070,14330,2.13,2.1302214954660323,2.360790774299835,-1.724246900013786,0
samfya,2013,5485,4497,14236,2.6,2.5954421148587055,3.165665999555259,-0.5986845795818361,0
samfya,2014,7108,6946,22715,3.2,3.195694991558807,3.2702274690469335,0.853576976723465,0
samfya,2015,7558,6620,21425,2.83,2.834744641439534,3.236404833836858,-0.019712161172756613,0
samfya,2016,7877,7669,25975,3.3,3.297575218992002,3.387012648324423,1.1000676532234492,0
samfya,2017,5544,4698,17259,3.11,3.113095238095238,3.673690932311622,0.6537337920062187,0
samfya,2018,6361,6063,19737,3.1,3.102814022952366,3.25531914893617,0.6288592531515609,0
samfya,2019,7585,6918,18455,2.43,2.4330916282135795,2.6676785198034114,-0.9914779830859591,0
samfya,2020,16393,14746,42208,2.57,2.5747575184529983,2.8623355486233555,-0.648729227985425,0
samfya,2021,9426,9250,34268,3.64,3.6354763420326757,3.7046486486486487,1.9175911168711406,0
samfya,2022,8943,8390,22282,2.49,2.491557642849156,2.6557806912991655,-0.8500243579531429,0
senanga,2011,13541,7367,5884,0.43,0.43453216158333946,0.7986968915433691,-0.24154734465793812,0
senanga,2012,8024,5224,6610,0.82,0.8237786640079761,1.2653139356814702,1.7214612366269804,0
senanga,2013,12881,5967,6813,0.53,0.5289185622234298,1.1417797888386123,0.23445260205697596,0
senanga,2014,9053,4710,4897,0.54,0.5409256600022092,1.0397027600849258,0.295005582826879,0
senanga,2015,12016,1728,2248,0.19,0.1870838881491345,1.3009259259259258,-1.489453443106511,0
senanga,2016,11175,7941,6804,0.61,0.6088590604026846,0.8568190404231205,0.6376004349612705,0
senanga,2017,13277,8831,7906,0.6,0.5954658431874671,0.8952553504699354,0.5700571168820667,0
senanga,2018,20924,13048,10604,0.51,0.5067864653030013,0.8126916002452483,0.12283824995360078,0
senanga,2019,21803,1078,558,0.03,0.025592808329129017,0.5176252319109462,-2.30386891893732,1
senanga,2020,19274,11118,7687,0.4,0.39882743592404274,0.6914013311746717,-0.4216098048856788,0
senanga,2021,15431,9291,8670,0.56,0.5618560041474953,0.9331611236680659,0.40055937691497867,0
senanga,2022,19309,10295,11132,0.58,0.5765187218395567,1.0813016027197668,0.4745049113647005,0
serenje,2011,17274,16607,55065,3.19,3.1877387981938172,3.315770458240501,1.166427036218377,0
serenje,2012,19518,17572,59837,3.07,3.065734194077262,3.405246983837924,0.7931802930174472,0
serenje,2013,14965,13957,44267,2.96,2.958035415970598,3.1716701296840295,0.46369913559629533,0
serenje,2014,18169,15887,56596,3.11,3.114976058120975,3.5624095172153334,0.9438251438125893,0
serenje,2015,19266,13018,40113,2.08,2.082061663033323,3.081348901520971,-2.2161534222709784,1
serenje,2016,17377,16260,47986,2.76,2.761466306036715,2.951168511685117,-0.1376616132704919,0
serenje,2017,22195,18822,54038,2.43,2.4346924983104303,2.871002018914037,-1.137355521384675,0
serenje,2018,15699,13705,41234,2.63,2.626536722084209,3.0086829624224736,-0.5504495415327468,0
serenje,2019,19659,16730,51812,2.64,2.6355358868711534,3.096951583980873,-0.5229185399563918,0
serenje,2020,22052,20953,69907,3.17,3.1700979502992928,3.3363718799217295,1.1124586710766489,0
serenje,2021,19590,15601,59457,3.04,3.0350689127105666,3.811101852445356,0.6993664858882929,0
serenje,2022,20899,18928,54455,2.61,2.605627063495861,2.8769547759932377,-0.6144181271943859,0
sesheke,2011,25735,9980,10723,0.42,0.41666990479891197,1.0744488977955913,-0.542933186070949,0
sesheke,2012,22077,11467,14228,0.64,0.6444716220500973,1.2407778843638266,0.3266903116042694,0
sesheke,2013,13810,6112,6794,0.49,0.49196234612599565,1.1115837696335078,-0.25550745036779127,0
sesheke,2014,22275,13197,12456,0.56,0.5591919191919192,0.9438508751989089,0.0011386240440815565,0
sesheke,2015,23077,6826,6647,0.29,0.2880357065476448,0.9737767360093759,-1.033988840759313,0
sesheke,2016,24067,20665,12492,0.52,0.5190509826733701,0.6045003629324945,-0.15209771691259727,0
sesheke,2017,26261,24690,13807,0.53,0.5257606336392369,0.5592142567841232,-0.12648390586883274,0
sesheke,2018,21372,18956,10653,0.5,0.4984559236384054,0.5619856509812197,-0.23071849066675312,0
sesheke,2019,28105,4210,2913,0.1,0.10364703789361324,0.6919239904988124,-1.737884846906569,0
sesheke,2020,30017,23931,32260,1.07,1.0747243228836993,1.3480422882453722,1.9691619448209827,1
sesheke,2021,30842,24237,16595,0.54,0.5380649763309773,0.6846969509427735,-0.07951259389936544,0
sesheke,2022,17756,10282,18585,1.05,1.0466884433430952,1.807527718342735,1.8621361509828354,0
shangombo,2011,16134,7759,12480,0.77,0.7735217552993678,1.6084546977703311,0.7942965432300166,0
shangombo,2012,20419,13260,8933,0.44,0.4374846956266223,0.6736802413273002,-0.3250932527174825,0
shangombo,2013,22717,8972,9169,0.4,0.40361843553286086,1.0219572001783326,-0.4379068394474083,0
shangombo,2014,14724,7784,8016,0.54,0.5444172779136104,1.0298047276464544,0.031115201144545586,0
shangombo,2015,19286,1478,1500,0.08,0.0777766255314736,1.0148849797023005,-1.5233347311324141,0
shangombo,2016,11232,7133,5112,0.46,0.4551282051282051,0.7166690032244497,-0.2663200789490644,0
shangombo,2017,13386,7723,8421,0.63,0.6290900941281936,1.090379386248867,0.3131730389230546,0
shangombo,2018,24689,17521,9997,0.4,0.4049171695896958,0.5705724559100508,-0.43358056170802345,0
shangombo,2019,27800,1468,741,0.03,0.026654676258992805,0.5047683923705722,-1.6936296040261671,0
shangombo,2020,19866,13924,14725,0.74,0.7412161481928924,1.0575265728239012,0.6866817254414814,0
shangombo,2021,18684,12819,14079,0.75,0.7535324341682723,1.0982915984086121,0.7277091194385542,0
shangombo,2022,20788,15981,24396,1.17,1.173561670194343,1.526562793317064,2.126889439802907,1
siavonga,2011,6670,3521,6678,1.0,1.00119940029985,1.89662027833002,0.27301069971750663,0
siavonga,2012,8971,6254,15164,1.69,1.6903355255824324,2.4246881995522864,1.904802620923816,0
