id,gid,season,ccode,ensemble,planting,harvest,wsgd,gwad
6817,12,2018 2,KEN.12_1,17,2018-10-01,2019-01-27,0,1337
6092,11,2018 2,KEN.11_1,12,2018-10-01,2019-01-21,0,1805
23399,41,2018 2,KEN.41_1,39,2018-10-01,2018-12-19,0,2142
6811,12,2018 2,KEN.12_1,11,2018-10-01,2019-01-27,0,1212
2503,4,2018 2,KEN.4_1,23,2018-10-01,2019-01-21,0,1691
18333,32,2018 2,KEN.32_1,13,2018-10-01,2019-01-21,0,903
358,1,2018 2,KEN.1_1,38,2018-10-01,2019-01-15,0,2166
15472,28,2018 2,KEN.28_1,32,2018-10-01,2019-01-29,0,1334
11137,19,2018 2,KEN.19_1,17,2018-10-01,2019-01-29,0,1104
6836,12,2018 2,KEN.12_1,36,2018-10-01,2019-01-27,0,1262
1052,2,2018 2,KEN.2_1,12,2018-10-01,2019-01-27,0.53,1675
6110,11,2018 2,KEN.11_1,30,2018-10-01,2019-01-21,0,1723
22671,38,2018 2,KEN.38_1,31,2018-10-01,2019-01-07,0,1697
12585,21,2018 2,KEN.21_1,25,2018-10-01,2018-12-23,0,2208
11873,20,2018 2,KEN.20_1,33,2018-10-01,2018-12-19,0,2459
3210,5,2018 2,KEN.5_1,10,2018-10-01,2019-01-15,0,2107
8965,15,2018 2,KEN.15_1,5,2018-10-01,2018-12-19,0,1554
20482,35,2018 2,KEN.35_1,2,2018-10-01,2019-01-02,0,1955
24086,42,2018 2,KEN.42_1,6,2018-10-01,2019-01-21,0,1787
17624,31,2018 2,KEN.31_1,24,2018-10-01,2019-01-27,0,1070
16171,29,2018 2,KEN.29_1,11,2018-10-01,2018-12-19,0,1420
6826,12,2018 2,KEN.12_1,26,2018-10-01,2019-01-27,0,1230
321,1,2018 2,KEN.1_1,1,2018-10-01,2019-01-15,0,2503
21215,36,2018 2,KEN.36_1,15,2018-10-02,2019-01-22,0,1257
22660,38,2018 2,KEN.38_1,20,2018-10-02,2019-01-08,0,1696
24837,43,2018 2,KEN.43_1,37,2018-10-02,2019-01-28,0,1714
24828,43,2018 2,KEN.43_1,28,2018-10-02,2019-01-28,0,1631
13307,23,2018 2,KEN.23_1,27,2018-10-02,2019-01-28,0,1228
1792,3,2018 2,KEN.3_1,32,2018-10-02,2019-01-22,0,1774
19071,33,2018 2,KEN.33_1,31,2018-10-02,2019-01-28,0,1513
327,1,2018 2,KEN.1_1,7,2018-10-02,2019-01-16,0,2584
8272,14,2018 2,KEN.14_1,32,2018-10-02,2019-01-30,0,1024
26989,47,2018 2,KEN.47_1,29,2018-10-02,2019-01-16,0,3541
26274,45,2018 2,KEN.45_1,34,2018-10-02,2019-01-22,0,1170
16918,30,2018 2,KEN.30_1,38,2018-10-02,2019-01-28,0,1581
5380,8,2018 2,KEN.8_1,20,2018-10-02,2019-01-22,0,1200
2509,4,2018 2,KEN.4_1,29,2018-10-02,2019-01-22,0,1680
2508,4,2018 2,KEN.4_1,28,2018-10-02,2019-01-22,0,2145
10428,17,2018 2,KEN.17_1,28,2018-10-02,2019-01-22,0,1259
22649,38,2018 2,KEN.38_1,9,2018-10-02,2019-01-08,0,1790
342,1,2018 2,KEN.1_1,22,2018-10-02,2019-01-16,0,2228
8981,15,2018 2,KEN.15_1,21,2018-10-02,2018-12-20,0,2948
6106,11,2018 2,KEN.11_1,26,2018-10-02,2019-01-22,0,1849
16169,29,2018 2,KEN.29_1,9,2018-10-02,2018-12-20,0,1984
2502,4,2018 2,KEN.4_1,22,2018-10-02,2019-01-22,0,1707
17638,31,2018 2,KEN.31_1,38,2018-10-02,2019-01-28,0,1482
21237,36,2018 2,KEN.36_1,37,2018-10-02,2018-12-24,0,2470
14726,27,2018 2,KEN.27_1,6,2018-10-02,2019-01-22,0,1195
23398,41,2018 2,KEN.41_1,38,2018-10-02,2018-12-20,0,2068
3922,6,2018 2,KEN.6_1,2,2018-10-02,2018-12-20,0,2560
13296,23,2018 2,KEN.23_1,16,2018-10-02,2019-01-28,0,1401
1048,2,2018 2,KEN.2_1,8,2018-10-02,2019-01-28,0,1718
3220,5,2018 2,KEN.5_1,20,2018-10-02,2019-01-16,0,2796
3224,5,2018 2,KEN.5_1,24,2018-10-02,2019-01-16,0,2467
20505,35,2018 2,KEN.35_1,25,2018-10-02,2019-01-03,0,2485
14008,26,2018 2,KEN.26_1,8,2018-10-02,2018-12-20,0,2585
3946,6,2018 2,KEN.6_1,26,2018-10-02,2018-12-20,0,2226
11141,19,2018 2,KEN.19_1,21,2018-10-02,2019-01-30,0,1111
16896,30,2018 2,KEN.30_1,16,2018-10-02,2019-01-28,0.302,1910
5392,8,2018 2,KEN.8_1,32,2018-10-02,2019-01-22,0,1079
21960,37,2018 2,KEN.37_1,40,2018-10-02,2018-12-20,0,2199
12569,21,2018 2,KEN.21_1,9,2018-10-02,2018-12-24,0,1935
24120,42,2018 2,KEN.42_1,40,2018-10-02,2019-01-22,0,1809
8274,14,2018 2,KEN.14_1,34,2018-10-02,2019-01-30,0,989
14025,26,2018 2,KEN.26_1,25,2018-10-02,2018-12-20,0,3052
13314,23,2018 2,KEN.23_1,34,2018-10-02,2019-01-28,0,1288
2495,4,2018 2,KEN.4_1,15,2018-10-02,2019-01-22,0,1773
5391,8,2018 2,KEN.8_1,31,2018-10-02,2019-01-22,0,1018
11850,20,2018 2,KEN.20_1,10,2018-10-02,2018-12-20,0,2153
5395,8,2018 2,KEN.8_1,35,2018-10-02,2019-01-22,0,1065
26965,47,2018 2,KEN.47_1,5,2018-10-02,2019-01-16,0,1908
25528,44,2018 2,KEN.44_1,8,2018-10-02,2019-01-22,0,2346
18348,32,2018 2,KEN.32_1,28,2018-10-02,2019-01-22,0,1114
18349,32,2018 2,KEN.32_1,29,2018-10-02,2019-01-22,0,961
18352,32,2018 2,KEN.32_1,32,2018-10-02,2019-01-22,0,878
19782,34,2018 2,KEN.34_1,22,2018-10-03,2019-01-29,0,1539
3926,6,2018 2,KEN.6_1,6,2018-10-03,2018-12-21,0,2339
21236,36,2018 2,KEN.36_1,36,2018-10-03,2018-12-25,0,2470
3925,6,2018 2,KEN.6_1,5,2018-10-03,2018-12-21,0,2323
21240,36,2018 2,KEN.36_1,40,2018-10-03,2018-12-25,0,2587
13285,23,2018 2,KEN.23_1,5,2018-10-03,2019-01-29,0,1273
1075,2,2018 2,KEN.2_1,35,2018-10-03,2019-01-29,0.494,1677
1077,2,2018 2,KEN.2_1,37,2018-10-03,2019-01-29,0.527,1756
19776,34,2018 2,KEN.34_1,16,2018-10-03,2019-01-29,0,1407
8248,14,2018 2,KEN.14_1,8,2018-10-03,2019-01-31,0,933
19796,34,2018 2,KEN.34_1,36,2018-10-03,2019-01-29,0,1828
19799,34,2018 2,KEN.34_1,39,2018-10-03,2019-01-29,0,1563
14759,27,2018 2,KEN.27_1,39,2018-10-03,2019-01-25,0,1303
24818,43,2018 2,KEN.43_1,18,2018-10-03,2019-01-29,0,1473
24832,43,2018 2,KEN.43_1,32,2018-10-03,2019-01-29,0,1681
22672,38,2018 2,KEN.38_1,32,2018-10-03,2019-01-09,0.465,1677
18343,32,2018 2,KEN.32_1,23,2018-10-03,2019-01-25,0,897
5367,8,2018 2,KEN.8_1,7,2018-10-03,2019-01-25,0,1193
6812,12,2018 2,KEN.12_1,12,2018-10-03,2019-01-29,0,1538
26252,45,2018 2,KEN.45_1,12,2018-10-03,2019-01-25,0,1217
26261,45,2018 2,KEN.45_1,21,2018-10-03,2019-01-25,0,1146
26268,45,2018 2,KEN.45_1,28,2018-10-03,2019-01-25,0,1267
26269,45,2018 2,KEN.45_1,29,2018-10-03,2019-01-25,0,1271
328,1,2018 2,KEN.1_1,8,2018-10-03,2019-01-17,0,2468
1766,3,2018 2,KEN.3_1,6,2018-10-03,2019-01-23,0,1703
1770,3,2018 2,KEN.3_1,10,2018-10-03,2019-01-23,0,1556
17617,31,2018 2,KEN.31_1,17,2018-10-03,2019-01-29,0,1858
17616,31,2018 2,KEN.31_1,16,2018-10-03,2019-01-29,0,1614
9716,16,2018 2,KEN.16_1,36,2018-10-03,2019-01-29,0.119,1489
17610,31,2018 2,KEN.31_1,10,2018-10-03,2019-01-29,0,1353
4672,7,2018 2,KEN.7_1,32,2018-10-03,2018-12-25,0,2104
24093,42,2018 2,KEN.42_1,13,2018-10-03,2019-01-23,0,1958
4659,7,2018 2,KEN.7_1,19,2018-10-03,2018-12-25,0,2085
9682,16,2018 2,KEN.16_1,2,2018-10-03,2019-01-29,0.509,1647
1781,3,2018 2,KEN.3_1,21,2018-10-03,2019-01-23,0,2051
356,1,2018 2,KEN.1_1,36,2018-10-03,2019-01-17,0,2194
6093,11,2018 2,KEN.11_1,13,2018-10-03,2019-01-23,0,1903
1798,3,2018 2,KEN.3_1,38,2018-10-03,2019-01-23,0,1534
15461,28,2018 2,KEN.28_1,21,2018-10-03,2019-01-31,0,1307
12596,21,2018 2,KEN.21_1,36,2018-10-03,2018-12-25,0,1790
11868,20,2018 2,KEN.20_1,28,2018-10-03,2018-12-21,0,2391
11864,20,2018 2,KEN.20_1,24,2018-10-03,2018-12-21,0,2158
2494,4,2018 2,KEN.4_1,14,2018-10-03,2019-01-23,0,1653
2492,4,2018 2,KEN.4_1,12,2018-10-03,2019-01-23,0,1692
2481,4,2018 2,KEN.4_1,1,2018-10-03,2019-01-23,0,1746
23384,41,2018 2,KEN.41_1,24,2018-10-03,2018-12-21,0,2166
3952,6,2018 2,KEN.6_1,32,2018-10-03,2018-12-21,0,2205
3956,6,2018 2,KEN.6_1,36,2018-10-03,2018-12-21,0,2773
25549,44,2018 2,KEN.44_1,29,2018-10-03,2019-01-23,0,2382
3943,6,2018 2,KEN.6_1,23,2018-10-03,2018-12-21,0,2205
21214,36,2018 2,KEN.36_1,14,2018-10-03,2019-01-25,0,960
21220,36,2018 2,KEN.36_1,20,2018-10-03,2018-12-25,0,2020
21226,36,2018 2,KEN.36_1,26,2018-10-03,2018-12-25,0,2252
3928,6,2018 2,KEN.6_1,8,2018-10-03,2018-12-21,0,2239
6832,12,2018 2,KEN.12_1,32,2018-10-04,2019-01-30,0,1511
25540,44,2018 2,KEN.44_1,20,2018-10-04,2019-01-23,0,2524
14011,26,2018 2,KEN.26_1,11,2018-10-04,2018-12-22,0,2304
18321,32,2018 2,KEN.32_1,1,2018-10-04,2019-01-24,0,1201
15479,28,2018 2,KEN.28_1,39,2018-10-04,2019-02-02,0.469,1571
3231,5,2018 2,KEN.5_1,31,2018-10-04,2019-01-18,0,3130
20506,35,2018 2,KEN.35_1,26,2018-10-04,2019-01-05,0,1735
14001,26,2018 2,KEN.26_1,1,2018-10-04,2018-12-22,0,2150
21949,37,2018 2,KEN.37_1,29,2018-10-04,2018-12-22,0,2308
13320,23,2018 2,KEN.23_1,40,2018-10-04,2019-01-30,0,1930
20518,35,2018 2,KEN.35_1,38,2018-10-04,2019-01-05,0,2111
25542,44,2018 2,KEN.44_1,22,2018-10-04,2019-01-23,0,1786
26245,45,2018 2,KEN.45_1,5,2018-10-04,2019-01-24,0,1211
9717,16,2018 2,KEN.16_1,37,2018-10-04,2019-01-30,0.526,1609
6808,12,2018 2,KEN.12_1,8,2018-10-04,2019-01-30,0,1831
26273,45,2018 2,KEN.45_1,33,2018-10-04,2019-01-24,0,1240
19770,34,2018 2,KEN.34_1,10,2018-10-04,2019-01-30,0,1769
5397,8,2018 2,KEN.8_1,37,2018-10-04,2019-01-24,0,1079
10420,17,2018 2,KEN.17_1,20,2018-10-04,2019-01-24,0,1160
346,1,2018 2,KEN.1_1,26,2018-10-04,2019-01-18,0,2749
14731,27,2018 2,KEN.27_1,11,2018-10-04,2019-01-24,0,1289
19780,34,2018 2,KEN.34_1,20,2018-10-04,2019-01-30,0,1864
19786,34,2018 2,KEN.34_1,26,2018-10-04,2019-01-30,0,1445
8961,15,2018 2,KEN.15_1,1,2018-10-04,2018-12-22,0,1526
19068,33,2018 2,KEN.33_1,28,2018-10-04,2019-01-30,0,2194
27000,47,2018 2,KEN.47_1,40,2018-10-04,2019-01-18,0,1808
2520,4,2018 2,KEN.4_1,40,2018-10-04,2019-01-23,0,1825
23368,41,2018 2,KEN.41_1,8,2018-10-04,2018-12-22,0,1971
6095,11,2018 2,KEN.11_1,15,2018-10-04,2019-01-23,0,2346
19794,34,2018 2,KEN.34_1,34,2018-10-04,2019-01-30,0,2024
14740,27,2018 2,KEN.27_1,20,2018-10-04,2019-01-24,0,1257
23374,41,2018 2,KEN.41_1,14,2018-10-04,2018-12-22,0,3084
19075,33,2018 2,KEN.33_1,35,2018-10-04,2019-01-30,0,2210
1071,2,2018 2,KEN.2_1,31,2018-10-04,2019-01-30,0.448,1732
8976,15,2018 2,KEN.15_1,16,2018-10-04,2018-12-22,0,1469
7554,13,2018 2,KEN.13_1,34,2018-10-04,2019-01-30,0,2360
13281,23,2018 2,KEN.23_1,1,2018-10-04,2019-01-30,0,1314
21932,37,2018 2,KEN.37_1,12,2018-10-04,2018-12-22,0,2032
25532,44,2018 2,KEN.44_1,12,2018-10-04,2019-01-23,0,1770
4678,7,2018 2,KEN.7_1,38,2018-10-04,2018-12-26,0,2044
16181,29,2018 2,KEN.29_1,21,2018-10-04,2018-12-22,0,1680
22651,38,2018 2,KEN.38_1,11,2018-10-04,2019-01-10,0,1675
18360,32,2018 2,KEN.32_1,40,2018-10-04,2019-01-24,0,970
25535,44,2018 2,KEN.44_1,15,2018-10-04,2019-01-23,0,2504
3240,5,2018 2,KEN.5_1,40,2018-10-04,2019-01-18,0,3268
26983,47,2018 2,KEN.47_1,23,2018-10-04,2019-01-18,0,2025
7522,13,2018 2,KEN.13_1,2,2018-10-04,2019-01-30,0,1449
1777,3,2018 2,KEN.3_1,17,2018-10-04,2019-01-23,0,1706
11842,20,2018 2,KEN.20_1,2,2018-10-04,2018-12-22,0,2236
18351,32,2018 2,KEN.32_1,31,2018-10-04,2019-01-24,0,994
11867,20,2018 2,KEN.20_1,27,2018-10-04,2018-12-22,0,2696
18339,32,2018 2,KEN.32_1,19,2018-10-04,2019-01-24,0,952
15452,28,2018 2,KEN.28_1,12,2018-10-05,2019-02-03,0.665,1357
1800,3,2018 2,KEN.3_1,40,2018-10-05,2019-01-24,0,1708
8963,15,2018 2,KEN.15_1,3,2018-10-05,2018-12-23,0,1365
6090,11,2018 2,KEN.11_1,10,2018-10-05,2019-01-24,0,1730
10434,17,2018 2,KEN.17_1,34,2018-10-05,2019-01-25,0,1039
12599,21,2018 2,KEN.21_1,39,2018-10-05,2018-12-27,0,2378
4658,7,2018 2,KEN.7_1,18,2018-10-05,2018-12-27,0,2209
24097,42,2018 2,KEN.42_1,17,2018-10-05,2019-01-24,0,1894
24101,42,2018 2,KEN.42_1,21,2018-10-05,2019-01-24,0,2487
14040,26,2018 2,KEN.26_1,40,2018-10-05,2018-12-23,0,2082
21216,36,2018 2,KEN.36_1,16,2018-10-05,2018-12-27,0,2540
24107,42,2018 2,KEN.42_1,27,2018-10-05,2019-01-24,0,1733
12572,21,2018 2,KEN.21_1,12,2018-10-05,2018-12-27,0,1912
12570,21,2018 2,KEN.21_1,10,2018-10-05,2018-12-27,0,2147
7539,13,2018 2,KEN.13_1,19,2018-10-05,2019-01-31,0,1377
14023,26,2018 2,KEN.26_1,23,2018-10-05,2018-12-23,0,1875
14018,26,2018 2,KEN.26_1,18,2018-10-05,2018-12-23,0,1964
3233,5,2018 2,KEN.5_1,33,2018-10-05,2019-01-19,0,2865
3226,5,2018 2,KEN.5_1,26,2018-10-05,2019-01-19,0,2572
23395,41,2018 2,KEN.41_1,35,2018-10-05,2018-12-23,0,2506
341,1,2018 2,KEN.1_1,21,2018-10-05,2019-01-19,0,2420
11857,20,2018 2,KEN.20_1,17,2018-10-05,2018-12-23,0,2185
335,1,2018 2,KEN.1_1,15,2018-10-05,2019-01-19,0,2937
8995,15,2018 2,KEN.15_1,35,2018-10-05,2018-12-23,0,1190
26250,45,2018 2,KEN.45_1,10,2018-10-05,2019-01-25,0,1184
2489,4,2018 2,KEN.4_1,9,2018-10-05,2019-01-24,0,1824
26967,47,2018 2,KEN.47_1,7,2018-10-05,2019-01-19,0,3178
11844,20,2018 2,KEN.20_1,4,2018-10-05,2018-12-23,0,2144
26971,47,2018 2,KEN.47_1,11,2018-10-05,2019-01-19,0,2635
21225,36,2018 2,KEN.36_1,25,2018-10-05,2018-12-27,0,2453
26972,47,2018 2,KEN.47_1,12,2018-10-05,2019-01-19,0.269,3794
16186,29,2018 2,KEN.29_1,26,2018-10-05,2018-12-23,0,1323
26978,47,2018 2,KEN.47_1,18,2018-10-05,2019-01-19,0,1723
26988,47,2018 2,KEN.47_1,28,2018-10-05,2019-01-19,0,3031
21936,37,2018 2,KEN.37_1,16,2018-10-05,2018-12-23,0,1752
10430,17,2018 2,KEN.17_1,30,2018-10-05,2019-01-25,0,1297
23365,41,2018 2,KEN.41_1,5,2018-10-05,2018-12-23,0,2506
14733,27,2018 2,KEN.27_1,13,2018-10-05,2019-01-25,0,1268
11124,19,2018 2,KEN.19_1,4,2018-10-05,2019-02-03,0,981
11130,19,2018 2,KEN.19_1,10,2018-10-05,2019-02-03,0.352,1064
14727,27,2018 2,KEN.27_1,7,2018-10-05,2019-01-25,0,1219
19767,34,2018 2,KEN.34_1,7,2018-10-05,2019-01-31,0,1632
11159,19,2018 2,KEN.19_1,39,2018-10-05,2019-02-03,0,1061
19063,33,2018 2,KEN.33_1,23,2018-10-05,2019-01-31,0,1439
3935,6,2018 2,KEN.6_1,15,2018-10-05,2018-12-23,0,2336
21238,36,2018 2,KEN.36_1,38,2018-10-05,2018-12-27,0,2547
25541,44,2018 2,KEN.44_1,21,2018-10-05,2019-01-24,0,2042
8256,14,2018 2,KEN.14_1,16,2018-10-05,2019-02-03,0.212,1077
19055,33,2018 2,KEN.33_1,15,2018-10-05,2019-01-31,0,1435
21945,37,2018 2,KEN.37_1,25,2018-10-05,2018-12-23,0,1617
8968,15,2018 2,KEN.15_1,8,2018-10-05,2018-12-23,0,1314
359,1,2018 2,KEN.1_1,39,2018-10-05,2019-01-19,0,3082
1789,3,2018 2,KEN.3_1,29,2018-10-05,2019-01-24,0,1796
15455,28,2018 2,KEN.28_1,15,2018-10-05,2019-02-03,0.302,1356
14743,27,2018 2,KEN.27_1,23,2018-10-06,2019-01-26,0,1305
13290,23,2018 2,KEN.23_1,10,2018-10-06,2019-02-01,0,1427
1057,2,2018 2,KEN.2_1,17,2018-10-06,2019-02-01,0.047,1884
16184,29,2018 2,KEN.29_1,24,2018-10-06,2018-12-23,0,1432
24817,43,2018 2,KEN.43_1,17,2018-10-06,2019-02-01,0,1538
16897,30,2018 2,KEN.30_1,17,2018-10-06,2019-02-01,0.506,2165
16881,30,2018 2,KEN.30_1,1,2018-10-06,2019-02-01,0,1957
14760,27,2018 2,KEN.27_1,40,2018-10-06,2019-01-26,0,1337
7551,13,2018 2,KEN.13_1,31,2018-10-06,2019-02-01,0,1468
22654,38,2018 2,KEN.38_1,14,2018-10-06,2019-01-11,0,1593
9689,16,2018 2,KEN.16_1,9,2018-10-06,2019-02-01,0.427,1644
15446,28,2018 2,KEN.28_1,6,2018-10-06,2019-02-01,0.736,1322
26991,47,2018 2,KEN.47_1,31,2018-10-06,2019-01-20,0,2301
23385,41,2018 2,KEN.41_1,25,2018-10-06,2018-12-23,0,1976
26997,47,2018 2,KEN.47_1,37,2018-10-06,2019-01-20,0,2728
14739,27,2018 2,KEN.27_1,19,2018-10-06,2019-01-26,0,1316
24103,42,2018 2,KEN.42_1,23,2018-10-06,2019-01-25,0,1855
15464,28,2018 2,KEN.28_1,24,2018-10-06,2019-02-01,0.736,1322
9702,16,2018 2,KEN.16_1,22,2018-10-06,2019-02-01,0.415,1478
8268,14,2018 2,KEN.14_1,28,2018-10-06,2019-02-01,0.077,1129
11123,19,2018 2,KEN.19_1,3,2018-10-06,2019-02-01,0,1101
2514,4,2018 2,KEN.4_1,34,2018-10-06,2019-01-25,0,1867
8985,15,2018 2,KEN.15_1,25,2018-10-06,2018-12-23,0,2417
24082,42,2018 2,KEN.42_1,2,2018-10-06,2019-01-25,0,1835
16165,29,2018 2,KEN.29_1,5,2018-10-06,2018-12-23,0,1312
14732,27,2018 2,KEN.27_1,12,2018-10-06,2019-01-26,0,1257
1776,3,2018 2,KEN.3_1,16,2018-10-06,2019-01-25,0,1783
8266,14,2018 2,KEN.14_1,26,2018-10-06,2019-02-01,0.347,1099
14730,27,2018 2,KEN.27_1,10,2018-10-06,2019-01-26,0,1227
2519,4,2018 2,KEN.4_1,39,2018-10-06,2019-01-25,0,1900
21921,37,2018 2,KEN.37_1,1,2018-10-06,2018-12-23,0,1362
6825,12,2018 2,KEN.12_1,25,2018-10-06,2019-02-01,0,1532
19761,34,2018 2,KEN.34_1,1,2018-10-06,2019-02-01,0,1479
2499,4,2018 2,KEN.4_1,19,2018-10-06,2019-01-25,0,1772
25554,44,2018 2,KEN.44_1,34,2018-10-06,2019-01-25,0,2590
8278,14,2018 2,KEN.14_1,38,2018-10-06,2019-02-01,0,1023
10414,17,2018 2,KEN.17_1,14,2018-10-06,2019-01-26,0,1068
4660,7,2018 2,KEN.7_1,20,2018-10-06,2018-12-30,0,1701
23392,41,2018 2,KEN.41_1,32,2018-10-06,2018-12-23,0,2417
334,1,2018 2,KEN.1_1,14,2018-10-06,2019-01-20,0,3162
8980,15,2018 2,KEN.15_1,20,2018-10-06,2018-12-23,0,2098
26267,45,2018 2,KEN.45_1,27,2018-10-06,2019-01-26,0,1344
26253,45,2018 2,KEN.45_1,13,2018-10-06,2019-01-26,0,1344
17632,31,2018 2,KEN.31_1,32,2018-10-06,2019-02-01,0,1578
16907,30,2018 2,KEN.30_1,27,2018-10-06,2019-02-01,0,1578
3238,5,2018 2,KEN.5_1,38,2018-10-06,2019-01-20,0,3162
2498,4,2018 2,KEN.4_1,18,2018-10-06,2019-01-25,0,1971
3239,5,2018 2,KEN.5_1,39,2018-10-06,2019-01-20,0,2303
14019,26,2018 2,KEN.26_1,19,2018-10-06,2018-12-23,0,1927
11142,19,2018 2,KEN.19_1,22,2018-10-06,2019-02-01,0,1089
7535,13,2018 2,KEN.13_1,15,2018-10-07,2019-02-02,0,2362
9685,16,2018 2,KEN.16_1,5,2018-10-07,2019-02-02,0.444,1500
4647,7,2018 2,KEN.7_1,7,2018-10-07,2018-12-29,0,2270
6827,12,2018 2,KEN.12_1,27,2018-10-07,2019-02-02,0,1912
4680,7,2018 2,KEN.7_1,40,2018-10-07,2018-12-29,0,2187
7549,13,2018 2,KEN.13_1,29,2018-10-07,2019-02-02,0,1716
26242,45,2018 2,KEN.45_1,2,2018-10-07,2019-01-27,0,1308
24114,42,2018 2,KEN.42_1,34,2018-10-07,2019-01-26,0,2249
16894,30,2018 2,KEN.30_1,14,2018-10-07,2019-02-02,0.523,2251
10410,17,2018 2,KEN.17_1,10,2018-10-07,2019-01-27,0,1070
6113,11,2018 2,KEN.11_1,33,2018-10-07,2019-01-26,0,2114
11863,20,2018 2,KEN.20_1,23,2018-10-07,2018-12-24,0,2874
16891,30,2018 2,KEN.30_1,11,2018-10-07,2019-02-02,0,2087
19042,33,2018 2,KEN.33_1,2,2018-10-07,2019-02-02,0,1712
14755,27,2018 2,KEN.27_1,35,2018-10-07,2019-01-27,0,1257
12577,21,2018 2,KEN.21_1,17,2018-10-07,2018-12-29,0,2262
14750,27,2018 2,KEN.27_1,30,2018-10-07,2019-01-27,0,1361
24823,43,2018 2,KEN.43_1,23,2018-10-07,2019-02-02,0,1014
14029,26,2018 2,KEN.26_1,29,2018-10-07,2018-12-24,0,2248
14037,26,2018 2,KEN.26_1,37,2018-10-07,2018-12-24,0,2366
5386,8,2018 2,KEN.8_1,26,2018-10-07,2019-01-27,0,1197
17621,31,2018 2,KEN.31_1,21,2018-10-07,2019-02-02,0,1689
15478,28,2018 2,KEN.28_1,38,2018-10-07,2019-02-02,0.284,1379
19070,33,2018 2,KEN.33_1,30,2018-10-07,2019-02-02,0,1542
19067,33,2018 2,KEN.33_1,27,2018-10-07,2019-02-02,0,2190
16885,30,2018 2,KEN.30_1,5,2018-10-07,2019-02-02,0,1474
2517,4,2018 2,KEN.4_1,37,2018-10-07,2019-01-26,0,2059
12583,21,2018 2,KEN.21_1,23,2018-10-07,2018-12-29,0,2015
11859,20,2018 2,KEN.20_1,19,2018-10-07,2018-12-24,0,2368
12592,21,2018 2,KEN.21_1,32,2018-10-07,2018-12-29,0,1908
25536,44,2018 2,KEN.44_1,16,2018-10-07,2019-01-26,0,2029
19781,34,2018 2,KEN.34_1,21,2018-10-07,2019-02-02,0,1683
6088,11,2018 2,KEN.11_1,8,2018-10-07,2019-01-26,0,2245
16191,29,2018 2,KEN.29_1,31,2018-10-07,2018-12-24,0,2759
23396,41,2018 2,KEN.41_1,36,2018-10-07,2018-12-24,0,2874
4653,7,2018 2,KEN.7_1,13,2018-10-07,2018-12-29,0,2268
16163,29,2018 2,KEN.29_1,3,2018-10-07,2018-12-24,0,2182
1069,2,2018 2,KEN.2_1,29,2018-10-07,2019-02-02,0.597,1692
26256,45,2018 2,KEN.45_1,16,2018-10-07,2019-01-27,0,1269
11852,20,2018 2,KEN.20_1,12,2018-10-07,2018-12-24,0,2627
26964,47,2018 2,KEN.47_1,4,2018-10-07,2019-01-21,0,2558
1049,2,2018 2,KEN.2_1,9,2018-10-07,2019-02-02,0,1866
4662,7,2018 2,KEN.7_1,22,2018-10-07,2018-12-29,0,2095
10404,17,2018 2,KEN.17_1,4,2018-10-07,2019-01-27,0,1201
19768,34,2018 2,KEN.34_1,8,2018-10-07,2019-02-02,0,1925
24816,43,2018 2,KEN.43_1,16,2018-10-08,2019-02-03,0.222,1691
5389,8,2018 2,KEN.8_1,29,2018-10-08,2019-01-28,0,1292
5394,8,2018 2,KEN.8_1,34,2018-10-08,2019-01-28,0,1330
354,1,2018 2,KEN.1_1,34,2018-10-08,2019-01-21,0,2742
20500,35,2018 2,KEN.35_1,20,2018-10-08,2019-01-08,0,2028
9684,16,2018 2,KEN.16_1,4,2018-10-08,2019-02-03,0,1527
9710,16,2018 2,KEN.16_1,30,2018-10-08,2019-02-03,0,1512
9712,16,2018 2,KEN.16_1,32,2018-10-08,2019-02-03,0.622,1545
16903,30,2018 2,KEN.30_1,23,2018-10-08,2019-02-03,0,1928
337,1,2018 2,KEN.1_1,17,2018-10-08,2019-01-21,0,4271
323,1,2018 2,KEN.1_1,3,2018-10-08,2019-01-21,0,3080
26980,47,2018 2,KEN.47_1,20,2018-10-08,2019-01-21,0,3133
26987,47,2018 2,KEN.47_1,27,2018-10-08,2019-01-21,0,2241
1072,2,2018 2,KEN.2_1,32,2018-10-08,2019-02-03,0,1739
21239,36,2018 2,KEN.36_1,39,2018-10-08,2018-12-30,0,2528
21224,36,2018 2,KEN.36_1,24,2018-10-08,2018-12-30,0,2532
21205,36,2018 2,KEN.36_1,5,2018-10-08,2018-12-30,0,2532
21940,37,2018 2,KEN.37_1,20,2018-10-08,2018-12-25,0,2350
1041,2,2018 2,KEN.2_1,1,2018-10-08,2019-02-03,0.356,1696
11876,20,2018 2,KEN.20_1,36,2018-10-08,2018-12-25,0,2470
11846,20,2018 2,KEN.20_1,6,2018-10-08,2018-12-25,0,2456
8970,15,2018 2,KEN.15_1,10,2018-10-08,2018-12-25,0,2803
16168,29,2018 2,KEN.29_1,8,2018-10-08,2018-12-25,0,1788
16196,29,2018 2,KEN.29_1,36,2018-10-08,2018-12-25,0,2820
1799,3,2018 2,KEN.3_1,39,2018-10-08,2019-01-28,0,1783
1784,3,2018 2,KEN.3_1,24,2018-10-08,2019-01-28,0,1857
26249,45,2018 2,KEN.45_1,9,2018-10-08,2019-01-28,0,1545
