,district,year,yield
1684,mkushi,2003,3.9570300000000005
1685,mkushi,2004,4.29505
1686,mkushi,2005,4.00305
1687,mkushi,2006,3.9926999999999997
1688,mkushi,2007,3.9256900000000003
1689,mkushi,2008,4.01112
1690,mkushi,2009,4.10581
1691,mkushi,2010,3.9236899999999997
1692,mkushi,2011,4.00372
1693,mkushi,2012,4.04379
1694,mkushi,2013,4.11214
1695,mkushi,2014,3.99122
1696,mkushi,2015,3.9286700000000003
1697,mkushi,2016,3.9333
1698,mkushi,2017,4.25984
1699,mkushi,2018,3.77584
1700,mkushi,2019,3.7459100000000003
1701,mkushi,2020,3.9558299999999997
1702,mkushi,2021,4.22673
1703,mkushi,2022,3.785547169811321
1704,mongu,1999,4.358406666666666
1705,mongu,2000,4.141360000000001
1706,mongu,2001,4.103759999999999
1707,mongu,2002,4.274
1708,mongu,2003,3.97457
1709,mongu,2004,4.31783
1710,mongu,2005,4.00176
1711,mongu,2006,3.93036
1712,mongu,2007,3.90304
1713,mongu,2008,4.01766
1714,mongu,2009,4.10324
1715,mongu,2010,3.93234
1716,mongu,2011,3.9807799999999998
1717,mongu,2012,3.9696
1718,mongu,2013,4.19365
1719,mongu,2014,3.97212
1720,mongu,2015,3.90341
1721,mongu,2016,3.9653500000000004
1722,mongu,2017,4.27131
1723,mongu,2018,3.8469700000000002
1724,mongu,2019,3.76388
1725,mongu,2020,3.96409
1726,mongu,2021,4.1872300000000005
1727,mongu,2022,3.8943725490196077
1728,monze,1999,4.233146666666666
1729,monze,2000,4.1955599999999995
1730,monze,2001,4.1716500000000005
1731,monze,2002,4.2287799999999995
1732,monze,2003,3.96504
1733,monze,2004,4.25507
1734,monze,2005,3.96953
1735,monze,2006,3.96146
1736,monze,2007,3.88293
1737,monze,2008,4.02293
1738,monze,2009,4.07949
1739,monze,2010,3.9246
1740,monze,2011,4.0348500000000005
1741,monze,2012,3.97285
1742,monze,2013,4.08691
1743,monze,2014,3.98046
1744,monze,2015,3.95608
1745,monze,2016,3.94264
1746,monze,2017,4.23932
1747,monze,2018,3.9686900000000005
1748,monze,2019,3.75353
1749,monze,2020,3.96658
1750,monze,2021,4.16624
1751,monze,2022,3.929764705882353
1752,mpika,1999,4.342733333333333
1753,mpika,2000,4.18875
1754,mpika,2001,4.1439699999999995
1755,mpika,2002,4.3174
1756,mpika,2003,3.94699
1757,mpika,2004,4.29932
1758,mpika,2005,4.01904
1759,mpika,2006,3.9322199999999996
1760,mpika,2007,3.8968000000000003
1761,mpika,2008,4.04723
1762,mpika,2009,4.10849
1763,mpika,2010,3.91963
1764,mpika,2011,4.02045
1765,mpika,2012,4.00901
1766,mpika,2013,4.13117
1767,mpika,2014,3.98467
1768,mpika,2015,3.91067
1769,mpika,2016,3.97137
1770,mpika,2017,4.232749999999999
1771,mpika,2018,3.82878
1772,mpika,2019,3.7971
1773,mpika,2020,3.9531799999999997
1774,mpika,2021,4.2016
1775,mpika,2022,3.5643571428571432
1776,mpongwe,1999,4.25416
1777,mpongwe,2000,4.14481
1778,mpongwe,2001,4.13524
1779,mpongwe,2002,4.19067
1780,mpongwe,2003,3.97808
1781,mpongwe,2004,4.27696
1782,mpongwe,2005,3.9670799999999997
1783,mpongwe,2006,3.99282
1784,mpongwe,2007,3.8847899999999997
1785,mpongwe,2008,4.05361
1786,mpongwe,2009,4.1150400000000005
1787,mpongwe,2010,3.9522000000000004
1788,mpongwe,2011,3.99753
1789,mpongwe,2012,3.99776
1790,mpongwe,2013,4.162850000000001
1791,mpongwe,2014,3.9916199999999997
1792,mpongwe,2015,3.8438299999999996
1793,mpongwe,2016,3.93462
1794,mpongwe,2017,4.27606
1795,mpongwe,2018,3.82526
1796,mpongwe,2019,3.79942
1797,mpongwe,2020,3.95785
1798,mpongwe,2021,4.16097
1799,mpongwe,2022,3.704148148148148
1800,mporokoso,1999,4.335999999999999
1801,mporokoso,2000,4.167339999999999
1802,mporokoso,2001,4.19564
1803,mporokoso,2002,4.26339
1804,mporokoso,2003,3.91198
1805,mporokoso,2004,4.28444
1806,mporokoso,2005,3.97201
1807,mporokoso,2006,3.98209
1808,mporokoso,2007,3.88592
1809,mporokoso,2008,4.038399999999999
1810,mporokoso,2009,4.07432
1811,mporokoso,2010,3.96123
1812,mporokoso,2011,3.9799
1813,mporokoso,2012,4.05885
1814,mporokoso,2013,4.14577
1815,mporokoso,2014,3.97341
1816,mporokoso,2015,3.91615
1817,mporokoso,2016,3.94807
1818,mporokoso,2017,4.223450000000001
1819,mporokoso,2018,3.84898
1820,mporokoso,2019,3.73994
1821,mporokoso,2020,3.95596
1822,mporokoso,2021,4.22625
1823,mporokoso,2022,3.8368490566037736
1824,mpulungu,1999,4.29946
1825,mpulungu,2000,4.19012
1826,mpulungu,2001,4.11628
1827,mpulungu,2002,4.29438
1828,mpulungu,2003,3.93239
1829,mpulungu,2004,4.38209
1830,mpulungu,2005,3.9571199999999997
1831,mpulungu,2006,3.9429399999999997
1832,mpulungu,2007,3.89142
1833,mpulungu,2008,4.05417
1834,mpulungu,2009,4.07592
1835,mpulungu,2010,3.9356099999999996
1836,mpulungu,2011,4.00764
1837,mpulungu,2012,4.03277
1838,mpulungu,2013,4.12389
1839,mpulungu,2014,3.99887
1840,mpulungu,2015,3.9179500000000003
1841,mpulungu,2016,4.04244
1842,mpulungu,2017,4.2055299999999995
1843,mpulungu,2018,3.8120999999999996
1844,mpulungu,2019,3.78829
1845,mpulungu,2020,3.97942
1846,mpulungu,2021,4.1959100000000005
1847,mpulungu,2022,4.03116
1848,mufulira,1999,4.281053333333333
1849,mufulira,2000,4.18888
1850,mufulira,2001,4.22962
1851,mufulira,2002,4.01837
1852,mufulira,2003,3.96586
1853,mufulira,2004,4.3071
1854,mufulira,2005,4.00361
1855,mufulira,2006,3.9227
1856,mufulira,2007,3.90012
1857,mufulira,2008,4.05234
1858,mufulira,2009,4.0578199999999995
1859,mufulira,2010,3.91132
1860,mufulira,2011,3.96646
1861,mufulira,2012,3.9248199999999995
1862,mufulira,2013,4.0857
1863,mufulira,2014,3.97736
1864,mufulira,2015,3.8950099999999996
1865,mufulira,2016,3.9439699999999998
1866,mufulira,2017,4.25505
1867,mufulira,2018,3.76391
1868,mufulira,2019,3.77763
1869,mufulira,2020,3.9333
1870,mufulira,2021,4.1906099999999995
1871,mufulira,2022,3.592527272727273
1872,mufumbwe,1999,4.275853333333334
1873,mufumbwe,2000,4.19175
1874,mufumbwe,2001,4.20343
1875,mufumbwe,2002,4.23705
1876,mufumbwe,2003,3.98192
1877,mufumbwe,2004,4.33474
1878,mufumbwe,2005,3.99237
1879,mufumbwe,2006,3.90164
1880,mufumbwe,2007,3.86462
1881,mufumbwe,2008,4.0269900000000005
1882,mufumbwe,2009,4.0342899999999995
1883,mufumbwe,2010,3.92043
1884,mufumbwe,2011,4.0147
1885,mufumbwe,2012,3.9526499999999998
1886,mufumbwe,2013,4.13665
1887,mufumbwe,2014,3.9785199999999996
1888,mufumbwe,2015,3.88452
1889,mufumbwe,2016,4.00673
1890,mufumbwe,2017,4.2632200000000005
1891,mufumbwe,2018,3.85631
1892,mufumbwe,2019,3.7706999999999997
1893,mufumbwe,2020,3.9436899999999997
1894,mufumbwe,2021,4.17833
1895,mufumbwe,2022,3.793169811320755
1896,mulobezi,1999,4.225293333333333
1897,mulobezi,2000,4.18413
1898,mulobezi,2001,4.2316199999999995
1899,mulobezi,2002,4.20222
1900,mulobezi,2003,3.9614800000000003
1901,mulobezi,2004,4.23949
1902,mulobezi,2005,3.9855099999999997
1903,mulobezi,2006,3.96318
1904,mulobezi,2007,3.90314
1905,mulobezi,2008,4.00579
1906,mulobezi,2009,4.1149700000000005
1907,mulobezi,2010,3.94251
1908,mulobezi,2011,4.0031
1909,mulobezi,2012,4.03481
1910,mulobezi,2013,4.12356
1911,mulobezi,2014,4.01264
1912,mulobezi,2015,3.90671
1913,mulobezi,2016,3.9519900000000003
1914,mulobezi,2017,4.27134
1915,mulobezi,2018,3.7932
1916,mulobezi,2019,3.77173
1917,mulobezi,2020,3.98124
1918,mulobezi,2021,4.12472
1919,mulobezi,2022,3.706888888888889
1920,mumbwa,1999,4.240146666666667
1921,mumbwa,2000,4.20836
1922,mumbwa,2001,4.19181
1923,mumbwa,2002,4.22563
1924,mumbwa,2003,4.01072
1925,mumbwa,2004,4.34763
1926,mumbwa,2005,3.97193
1927,mumbwa,2006,3.95045
1928,mumbwa,2007,3.89222
1929,mumbwa,2008,4.00514
1930,mumbwa,2009,4.09305
1931,mumbwa,2010,3.94213
1932,mumbwa,2011,3.97596
1933,mumbwa,2012,3.9943299999999997
1934,mumbwa,2013,4.13819
1935,mumbwa,2014,3.9996300000000002
1936,mumbwa,2015,3.9272899999999997
1937,mumbwa,2016,3.9785500000000003
1938,mumbwa,2017,4.24765
1939,mumbwa,2018,3.88384
1940,mumbwa,2019,3.7441199999999997
1941,mumbwa,2020,3.97248
1942,mumbwa,2021,4.20467
1943,mumbwa,2022,3.698072727272727
1944,mungwi,1999,4.202233333333334
1945,mungwi,2000,4.17782
1946,mungwi,2001,4.192769999999999
1947,mungwi,2002,4.27538
1948,mungwi,2003,3.93603
1949,mungwi,2004,4.328810000000001
1950,mungwi,2005,3.8914400000000002
1951,mungwi,2006,3.93197
1952,mungwi,2007,3.88391
1953,mungwi,2008,4.00633
1954,mungwi,2009,4.05245
1955,mungwi,2010,3.9335199999999997
1956,mungwi,2011,4.00192
1957,mungwi,2012,4.04704
1958,mungwi,2013,4.16048
1959,mungwi,2014,4.00572
1960,mungwi,2015,3.92188
1961,mungwi,2016,3.9159
1962,mungwi,2017,4.2593700000000005
1963,mungwi,2018,3.83563
1964,mungwi,2019,3.76964
1965,mungwi,2020,3.9912799999999997
1966,mungwi,2021,4.164750000000001
1967,mungwi,2022,3.670090909090909
1968,mushindano,1999,4.28502
1969,mushindano,2000,4.15649
1970,mushindano,2001,4.18194
1971,mushindano,2002,4.20068
1972,mushindano,2003,3.98666
1973,mushindano,2004,4.39009
1974,mushindano,2005,3.99139
1975,mushindano,2006,3.9345499999999998
1976,mushindano,2007,3.9005099999999997
1977,mushindano,2008,4.03683
1978,mushindano,2009,4.06356
1979,mushindano,2010,3.92412
1980,mushindano,2011,3.95887
1981,mushindano,2012,4.01289
1982,mushindano,2013,4.0920499999999995
1983,mushindano,2014,3.98866
1984,mushindano,2015,3.9127199999999998
1985,mushindano,2016,3.9929200000000002
1986,mushindano,2017,4.21092
1987,mushindano,2018,3.83387
1988,mushindano,2019,3.76939
1989,mushindano,2020,3.98209
1990,mushindano,2021,4.2226
1991,mushindano,2022,3.7713018867924526
1992,mwandi,1999,4.263606666666666
1993,mwandi,2000,4.17468
1994,mwandi,2001,4.17417
1995,mwandi,2002,4.28608
1996,mwandi,2003,3.94277
1997,mwandi,2004,4.32536
1998,mwandi,2005,4.00489
1999,mwandi,2006,3.89764
2000,mwandi,2007,3.88671
2001,mwandi,2008,4.01415
2002,mwandi,2009,4.09401
2003,mwandi,2010,3.9526600000000003
2004,mwandi,2011,4.00264
2005,mwandi,2012,4.03294
2006,mwandi,2013,4.17279
2007,mwandi,2014,3.97867
2008,mwandi,2015,3.94272
2009,mwandi,2016,3.97363
2010,mwandi,2017,4.27819
2011,mwandi,2018,3.86211
2012,mwandi,2019,3.7484300000000004
2013,mwandi,2020,3.9648699999999995
2014,mwandi,2021,4.1555599999999995
2015,mwandi,2022,3.837596153846154
2016,mwansabombwe,1999,4.238866666666667
2017,mwansabombwe,2000,4.17864
2018,mwansabombwe,2001,4.19964
2019,mwansabombwe,2002,4.302350000000001
2020,mwansabombwe,2003,4.0069799999999995
2021,mwansabombwe,2004,4.26226
2022,mwansabombwe,2005,4.00598
2023,mwansabombwe,2006,3.9739
2024,mwansabombwe,2007,3.9299
2025,mwansabombwe,2008,4.02437
2026,mwansabombwe,2009,4.08633
2027,mwansabombwe,2010,3.9282099999999995
2028,mwansabombwe,2011,3.9911000000000003
2029,mwansabombwe,2012,4.0564100000000005
2030,mwansabombwe,2013,4.12678
2031,mwansabombwe,2014,3.9786599999999996
2032,mwansabombwe,2015,3.8956299999999997
2033,mwansabombwe,2016,3.97489
2034,mwansabombwe,2017,4.27688
2035,mwansabombwe,2018,3.90847
2036,mwansabombwe,2019,3.76663
2037,mwansabombwe,2020,3.96155
2038,mwansabombwe,2021,4.1174
2039,mwansabombwe,2022,3.804169811320755
2040,mwense,1999,4.292653333333334
2041,mwense,2000,4.1921800000000005
2042,mwense,2001,4.21642
2043,mwense,2002,4.257610000000001
2044,mwense,2003,3.9688499999999998
2045,mwense,2004,4.3702499999999995
2046,mwense,2005,4.00612
2047,mwense,2006,4.00779
2048,mwense,2007,3.8670600000000004
2049,mwense,2008,4.0216899999999995
2050,mwense,2009,4.07222
2051,mwense,2010,3.91289
2052,mwense,2011,4.01342
2053,mwense,2012,4.00858
2054,mwense,2013,4.17058
2055,mwense,2014,4.012029999999999
2056,mwense,2015,3.90769
2057,mwense,2016,3.99195
2058,mwense,2017,4.2592
2059,mwense,2018,3.8408800000000003
2060,mwense,2019,3.77763
2061,mwense,2020,3.97577
2062,mwense,2021,4.19192
2063,mwense,2022,3.8101730769230766
2064,mwinilunga,1999,4.25744
2065,mwinilunga,2000,4.17012
2066,mwinilunga,2001,4.19063
2067,mwinilunga,2002,4.32832
2068,mwinilunga,2003,4.01682
2069,mwinilunga,2004,4.34264
2070,mwinilunga,2005,3.9658100000000003
2071,mwinilunga,2006,3.96777
2072,mwinilunga,2007,3.86801
2073,mwinilunga,2008,4.0311900000000005
2074,mwinilunga,2009,4.0733
2075,mwinilunga,2010,3.92848
2076,mwinilunga,2011,4.01508
2077,mwinilunga,2012,4.056979999999999
2078,mwinilunga,2013,4.09992
2079,mwinilunga,2014,4.0065800000000005
2080,mwinilunga,2015,3.9247199999999998
2081,mwinilunga,2016,3.90483
2082,mwinilunga,2017,4.2272
2083,mwinilunga,2018,3.8461900000000004
2084,mwinilunga,2019,3.78332
2085,mwinilunga,2020,3.95078
2086,mwinilunga,2021,4.16304
2087,mwinilunga,2022,3.7842641509433963
2088,nakonde,1999,4.265674418604651
2089,nakonde,2000,4.15855
2090,nakonde,2001,4.169564356435643
2091,nakonde,2002,4.361969072164948
2092,nakonde,2003,3.967724489795918
2093,nakonde,2004,4.391125000000001
2094,nakonde,2005,4.049408602150537
2095,nakonde,2006,4.129867924528302
2096,nakonde,2007,3.857504761904762
2097,nakonde,2008,4.081031578947369
2098,nakonde,2009,4.098552083333334
2099,nakonde,2010,3.679090909090909
2100,nakonde,2011,3.965320754716981
2101,nakonde,2012,4.213069306930693
2102,nakonde,2013,4.366752475247525
2103,nakonde,2014,4.188857142857143
2104,nakonde,2015,3.8960204081632654
2105,nakonde,2016,3.9737247706422014
2106,nakonde,2017,4.267224489795918
2107,nakonde,2018,3.963694736842105
2108,nakonde,2019,3.8215578947368423
2109,nakonde,2020,3.988038095238095
2110,nakonde,2021,4.167947368421053
2111,nakonde,2022,3.9241710526315794
2112,nalolo,1999,4.231446666666667
2113,nalolo,2000,4.18111
2114,nalolo,2001,4.1787
2115,nalolo,2002,4.29795
2116,nalolo,2003,3.98426
2117,nalolo,2004,4.32627
2118,nalolo,2005,3.9814800000000004
2119,nalolo,2006,3.9306600000000005
2120,nalolo,2007,3.91573
2121,nalolo,2008,4.03573
2122,nalolo,2009,4.02332
2123,nalolo,2010,3.90032
2124,nalolo,2011,3.998
2125,nalolo,2012,3.9986599999999997
2126,nalolo,2013,4.1992
2127,nalolo,2014,4.006600000000001
2128,nalolo,2015,3.87734
2129,nalolo,2016,3.93521
2130,nalolo,2017,4.22009
2131,nalolo,2018,3.78637
2132,nalolo,2019,3.7714499999999997
2133,nalolo,2020,3.9486000000000003
2134,nalolo,2021,4.15353
2135,nalolo,2022,3.7845370370370373
2136,namwala,1999,4.255333333333333
2137,namwala,2000,4.17373
2138,namwala,2001,4.21262
2139,namwala,2002,4.21772
2140,namwala,2003,3.9521300000000004
2141,namwala,2004,4.30048
2142,namwala,2005,3.9515499999999997
2143,namwala,2006,3.9112299999999998
2144,namwala,2007,3.8789999999999996
2145,namwala,2008,4.02276
2146,namwala,2009,4.07148
2147,namwala,2010,3.9325900000000003
2148,namwala,2011,3.997
2149,namwala,2012,4.01387
2150,namwala,2013,4.1025
2151,namwala,2014,3.9930000000000003
2152,namwala,2015,3.88914
2153,namwala,2016,3.95512
2154,namwala,2017,4.244940000000001
2155,namwala,2018,3.8170699999999997
2156,namwala,2019,3.80004
2157,namwala,2020,3.94692
2158,namwala,2021,4.1893
2159,namwala,2022,3.693690909090909
2160,nchelenge,1999,4.320939999999999
2161,nchelenge,2000,4.1709499999999995
2162,nchelenge,2001,4.16693
2163,nchelenge,2002,4.21693
2164,nchelenge,2003,3.94005
2165,nchelenge,2004,4.36179
2166,nchelenge,2005,4.0574
2167,nchelenge,2006,3.91323
2168,nchelenge,2007,3.8893
2169,nchelenge,2008,4.03614
2170,nchelenge,2009,4.0789800000000005
2171,nchelenge,2010,3.9360500000000003
2172,nchelenge,2011,4.01563
2173,nchelenge,2012,3.99851
2174,nchelenge,2013,4.12277
2175,nchelenge,2014,4.0079
2176,nchelenge,2015,3.92188
2177,nchelenge,2016,3.95954
2178,nchelenge,2017,4.2434899999999995
2179,nchelenge,2018,3.86247
2180,nchelenge,2019,3.77472
2181,nchelenge,2020,3.96018
2182,nchelenge,2021,4.21574
2183,nchelenge,2022,3.970823529411765
2184,ndola,1999,4.217866666666667
2185,ndola,2000,4.12319
2186,ndola,2001,4.231120000000001
2187,ndola,2002,4.3117
2188,ndola,2003,4.10588
2189,ndola,2004,4.37751
2190,ndola,2005,4.04469
2191,ndola,2006,4.11995
2192,ndola,2007,4.06357
2193,ndola,2008,4.15056
2194,ndola,2009,4.04471
2195,ndola,2010,4.05079
2196,ndola,2011,3.94522
2197,ndola,2012,4.1224799999999995
2198,ndola,2013,4.23271
2199,ndola,2014,4.07407
2200,ndola,2015,3.8894
2201,ndola,2016,4.06359
2202,ndola,2017,4.25077
2203,ndola,2018,3.96701
2204,ndola,2019,3.76594
2205,ndola,2020,3.9447699999999997
2206,ndola,2021,4.13882
2207,ndola,2022,3.98382
2208,ngabwe,1999,4.25394
2209,ngabwe,2000,4.18518
2210,ngabwe,2001,4.17679
2211,ngabwe,2002,4.15391
2212,ngabwe,2003,3.92075
2213,ngabwe,2004,4.34664
2214,ngabwe,2005,3.99729
2215,ngabwe,2006,3.9526100000000004
2216,ngabwe,2007,3.89267
2217,ngabwe,2008,4.05486
2218,ngabwe,2009,4.07094
2219,ngabwe,2010,3.9293299999999998
2220,ngabwe,2011,4.0006900000000005
2221,ngabwe,2012,3.96662
2222,ngabwe,2013,4.124
2223,ngabwe,2014,3.99379
2224,ngabwe,2015,3.9297199999999997
2225,ngabwe,2016,3.9522399999999998
2226,ngabwe,2017,4.23248
2227,ngabwe,2018,3.83443
2228,ngabwe,2019,3.7455900000000004
2229,ngabwe,2020,3.9184300000000003
2230,ngabwe,2021,4.185709999999999
2231,ngabwe,2022,4.0018
2232,nkeyema,1999,4.274666666666667
2233,nkeyema,2000,4.17752
2234,nkeyema,2001,4.1603
2235,nkeyema,2002,4.21723
2236,nkeyema,2003,3.9695300000000002
2237,nkeyema,2004,4.2992099999999995
2238,nkeyema,2005,4.00439
2239,nkeyema,2006,3.9497500000000003
2240,nkeyema,2007,3.89823
2241,nkeyema,2008,4.00494
2242,nkeyema,2009,4.11778
2243,nkeyema,2010,3.8757
2244,nkeyema,2011,4.00147
2245,nkeyema,2012,4.0582400000000005
2246,nkeyema,2013,4.192
2247,nkeyema,2014,4.013
2248,nkeyema,2015,3.85
2249,nkeyema,2016,3.94964
2250,nkeyema,2017,4.27031
2251,nkeyema,2018,3.80013
2252,nkeyema,2019,3.75821
2253,nkeyema,2020,3.94351
2254,nkeyema,2021,4.2155000000000005
2255,nkeyema,2022,3.3143499999999997
2256,nsama,1999,4.236866666666667
2257,nsama,2000,4.15915
2258,nsama,2001,4.21107
2259,nsama,2002,4.232
2260,nsama,2003,3.97913
2261,nsama,2004,4.35198
2262,nsama,2005,3.99668
2263,nsama,2006,3.9806299999999997
2264,nsama,2007,3.89665
2265,nsama,2008,4.0369600000000005
2266,nsama,2009,4.0711
2267,nsama,2010,3.94803
2268,nsama,2011,4.01729
2269,nsama,2012,3.96371
2270,nsama,2013,4.1895
2271,nsama,2014,3.99947
2272,nsama,2015,3.89974
2273,nsama,2016,3.97108
2274,nsama,2017,4.24783
2275,nsama,2018,3.81951
2276,nsama,2019,3.76815
2277,nsama,2020,4.0172
2278,nsama,2021,4.17417
2279,nsama,2022,3.9777199999999997
2280,nyimba,1999,4.26622
2281,nyimba,2000,4.14309
2282,nyimba,2001,4.18091
2283,nyimba,2002,4.15394
2284,nyimba,2003,3.9563900000000003
2285,nyimba,2004,4.3168299999999995
2286,nyimba,2005,3.92758
2287,nyimba,2006,3.93097
2288,nyimba,2007,3.89285
2289,nyimba,2008,3.99684
2290,nyimba,2009,4.09809
2291,nyimba,2010,3.92089
2292,nyimba,2011,4.02006
2293,nyimba,2012,4.02254
2294,nyimba,2013,4.14893
2295,nyimba,2014,3.99659
2296,nyimba,2015,3.8947000000000003
2297,nyimba,2016,3.9664699999999997
2298,nyimba,2017,4.23818
2299,nyimba,2018,3.8314600000000003
2300,nyimba,2019,3.75263
2301,nyimba,2020,3.96325
2302,nyimba,2021,4.2885
2303,nyimba,2022,3.9693333333333336
2304,pemba,1999,4.210833333333333
2305,pemba,2000,4.1575
2306,pemba,2001,4.24174
2307,pemba,2002,4.1885699999999995
2308,pemba,2003,3.9938100000000003
2309,pemba,2004,4.3251100000000005
2310,pemba,2005,3.98928
2311,pemba,2006,3.92228
2312,pemba,2007,3.88457
2313,pemba,2008,4.03527
2314,pemba,2009,4.0462299999999995
2315,pemba,2010,3.93724
2316,pemba,2011,3.9697500000000003
2317,pemba,2012,3.95376
2318,pemba,2013,4.13848
2319,pemba,2014,3.99057
2320,pemba,2015,3.9258499999999996
2321,pemba,2016,3.97673
2322,pemba,2017,4.223
2323,pemba,2018,3.8371
2324,pemba,2019,3.7396
2325,pemba,2020,3.96109
2326,pemba,2021,4.15343
2327,pemba,2022,3.735351851851852
2328,petauke,1999,4.3264466666666666
2329,petauke,2000,4.20149
2330,petauke,2001,4.26126
2331,petauke,2002,4.18555
2332,petauke,2003,4.00605
2333,petauke,2004,4.29896
2334,petauke,2005,3.97954
2335,petauke,2006,3.9356
2336,petauke,2007,3.87536
2337,petauke,2008,4.04314
2338,petauke,2009,4.09689
2339,petauke,2010,3.92422
2340,petauke,2011,4.00667
2341,petauke,2012,3.9892899999999996
2342,petauke,2013,4.19445
2343,petauke,2014,3.99828
2344,petauke,2015,3.92905
2345,petauke,2016,3.95249
2346,petauke,2017,4.24656
2347,petauke,2018,3.78295
2348,petauke,2019,3.75728
2349,petauke,2020,3.96657
2350,petauke,2021,4.13743
2351,petauke,2022,3.922470588235294
2352,rufunsa,1999,4.25614
2353,rufunsa,2000,4.2049
2354,rufunsa,2001,4.19318
2355,rufunsa,2002,4.31632
2356,rufunsa,2003,3.9935500000000004
2357,rufunsa,2004,4.29066
2358,rufunsa,2005,4.00828
2359,rufunsa,2006,3.9246600000000003
2360,rufunsa,2007,3.86719
2361,rufunsa,2008,4.05349
2362,rufunsa,2009,4.09772
2363,rufunsa,2010,3.9208499999999997
2364,rufunsa,2011,3.9599900000000003
2365,rufunsa,2012,3.9769900000000002
2366,rufunsa,2013,4.1014800000000005
2367,rufunsa,2014,3.99925
2368,rufunsa,2015,3.9135500000000003
2369,rufunsa,2016,3.97642
2370,rufunsa,2017,4.24579
2371,rufunsa,2018,3.85594
2372,rufunsa,2019,3.76219
2373,rufunsa,2020,3.95695
2374,rufunsa,2021,4.16099
2375,rufunsa,2022,3.705074074074074
2376,samfya,1999,4.288286666666667
2377,samfya,2000,4.18307
2378,samfya,2001,4.20406
2379,samfya,2002,4.22973
2380,samfya,2003,3.9425299999999996
2381,samfya,2004,4.37504
2382,samfya,2005,3.97538
2383,samfya,2006,3.9248700000000003
2384,samfya,2007,3.91332
2385,samfya,2008,4.04263
2386,samfya,2009,4.08706
2387,samfya,2010,3.88321
2388,samfya,2011,4.00169
2389,samfya,2012,3.99267
2390,samfya,2013,4.19939
2391,samfya,2014,4.00675
2392,samfya,2015,3.89931
2393,samfya,2016,3.95378
2394,samfya,2017,4.25002
2395,samfya,2018,3.86009
2396,samfya,2019,3.76823
2397,samfya,2020,3.9413799999999997
2398,samfya,2021,4.15317
2399,samfya,2022,3.5465087719298247
2400,senanga,1999,4.287493333333334
2401,senanga,2000,4.16528
2402,senanga,2001,4.24002
2403,senanga,2002,4.23704
2404,senanga,2003,3.9844
2405,senanga,2004,4.32594
2406,senanga,2005,4.0094
2407,senanga,2006,3.98973
2408,senanga,2007,3.93042
2409,senanga,2008,4.013380000000001
2410,senanga,2009,4.09892
2411,senanga,2010,3.88706
2412,senanga,2011,4.01707
2413,senanga,2012,4.00917
2414,senanga,2013,4.15736
2415,senanga,2014,3.99496
2416,senanga,2015,3.90233
2417,senanga,2016,4.00492
2418,senanga,2017,4.22522
2419,senanga,2018,3.8299900000000004
2420,senanga,2019,3.7856599999999996
2421,senanga,2020,3.96918
2422,senanga,2021,4.221909999999999
2423,senanga,2022,3.709036363636364
2424,sengahill,1999,4.2551266666666665
2425,sengahill,2000,4.15824
2426,sengahill,2001,4.17085
2427,sengahill,2002,4.21987
2428,sengahill,2003,4.000710000000001
2429,sengahill,2004,4.3249200000000005
2430,sengahill,2005,3.99954
2431,sengahill,2006,3.94706
2432,sengahill,2007,3.88797
2433,sengahill,2008,4.02145
2434,sengahill,2009,4.07561
2435,sengahill,2010,3.9588400000000004
2436,sengahill,2011,4.00179
2437,sengahill,2012,4.02533
2438,sengahill,2013,4.18951
2439,sengahill,2014,3.9867000000000004
2440,sengahill,2015,3.94492
2441,sengahill,2016,4.01448
2442,sengahill,2017,4.26847
2443,sengahill,2018,3.8720499999999998
2444,sengahill,2019,3.78142
2445,sengahill,2020,3.98976
2446,sengahill,2021,4.2110199999999995
2447,sengahill,2022,3.6186785714285716
2448,serenje,1999,4.247446666666667
2449,serenje,2000,4.20317
2450,serenje,2001,4.23266
2451,serenje,2002,4.26917
2452,serenje,2003,3.9586200000000002
2453,serenje,2004,4.289680000000001
2454,serenje,2005,3.97199
2455,serenje,2006,3.95236
2456,serenje,2007,3.8701999999999996
2457,serenje,2008,4.00592
2458,serenje,2009,4.10024
2459,serenje,2010,3.93052
2460,serenje,2011,4.00962
2461,serenje,2012,3.9851
2462,serenje,2013,4.18113
2463,serenje,2014,3.9920299999999997
2464,serenje,2015,3.91919
2465,serenje,2016,3.97833
2466,serenje,2017,4.27444
2467,serenje,2018,3.80989
2468,serenje,2019,3.78881
2469,serenje,2020,3.95938
2470,serenje,2021,4.185350000000001
2471,serenje,2022,3.5796315789473687
2472,sesheke,1999,4.263733333333333
2473,sesheke,2000,4.15076
2474,sesheke,2001,4.3007
2475,sesheke,2002,4.28226
2476,sesheke,2003,3.98291
2477,sesheke,2004,4.340590000000001
2478,sesheke,2005,3.96897
2479,sesheke,2006,3.9583999999999997
2480,sesheke,2007,3.89331
2481,sesheke,2008,4.03902
2482,sesheke,2009,4.1036399999999995
2483,sesheke,2010,3.89069
2484,sesheke,2011,3.95001
2485,sesheke,2012,4.02352
2486,sesheke,2013,4.15741
2487,sesheke,2014,3.98743
2488,sesheke,2015,3.92023
2489,sesheke,2016,3.9974000000000003
2490,sesheke,2017,4.197900000000001
2491,sesheke,2018,3.89823
2492,sesheke,2019,3.77369
2493,sesheke,2020,3.97831
2494,sesheke,2021,4.1931
2495,sesheke,2022,3.677563636363636
