index,district,season_year,yield,zyield,flag,yield_bias
2380,samfya,2003,4.24184,1.3049283195128274,0,3.3573178371580754
2381,samfya,2004,4.11278,0.5712716428988186,0,3.2282578371580755
2382,samfya,2005,4.0282100000000005,0.0905235788879221,0,3.143687837158076
2383,samfya,2006,3.82739,-1.051061217312495,0,2.9428678371580754
2384,samfya,2007,4.05217,0.2267270034320991,0,3.167647837158076
2385,samfya,2008,4.04452,0.1832396829912412,0,3.159997837158076
2386,samfya,2009,3.82757,-1.0500379862432965,0,2.9430478371580757
2387,samfya,2010,4.05279,0.2302514660037743,0,3.1682678371580755
2388,samfya,2011,4.12957,0.6667163631866648,0,3.2450478371580758
2389,samfya,2012,4.067200000000001,0.3121667977100225,0,3.182677837158076
2390,samfya,2013,3.91211,-0.5694604607439289,0,3.027587837158076
2391,samfya,2014,3.96327,-0.2786354524100329,0,3.0787478371580757
2392,samfya,2015,3.93561,-0.4358719600432564,0,3.0510878371580756
2393,samfya,2016,4.1301,0.6697292102237409,0,3.2455778371580752
2394,samfya,2017,4.04913,0.2094457675967755,0,3.1646078371580755
2395,samfya,2018,3.68437,-1.864075147959756,0,2.7998478371580755
2396,samfya,2019,3.91628,-0.545755607640874,0,3.0317578371580756
2397,samfya,2020,4.14007,0.7264048422231342,0,3.2555478371580753
2398,samfya,2021,3.87892,-0.7581329006696934,0,2.9943978371580755
2399,samfya,2022,3.54888,-2.6342839122122923,2,2.6643578371580756
1608,mbala,1999,4.298626666666666,1.5478020487630104,0,2.856959499996959
1609,mbala,2000,4.12628,0.5935613274952286,0,2.684612833330293
1610,mbala,2001,4.3308100000000005,1.725993178343713,0,2.8891428333302933
1611,mbala,2002,4.0237,0.0256013252459909,0,2.5820328333302927
1612,mbala,2003,4.24341,1.242081068803999,0,2.8017428333302927
1613,mbala,2004,4.07552,0.3125158048380723,0,2.633852833330293
1614,mbala,2005,4.029050000000001,0.0552229475118703,0,2.5873828333302935
1615,mbala,2006,3.78165,-1.314569454091386,0,2.3399828333302928
1616,mbala,2007,4.04673,0.153112719784889,0,2.605062833330293
1617,mbala,2008,4.09337,0.4113468249214121,0,2.651702833330293
1618,mbala,2009,3.80544,-1.1828501281651902,0,2.3637728333302928
1619,mbala,2010,4.0564,0.2066531099364786,0,2.614732833330293
1620,mbala,2011,4.190729999999999,0.9504049826420744,0,2.749062833330292
1621,mbala,2012,4.08661,0.3739183825817281,0,2.644942833330293
1622,mbala,2013,3.91817,-0.5586920948881697,0,2.4765028333302928
1623,mbala,2014,3.92781,-0.5053178072913407,0,2.486142833330293
1624,mbala,2015,3.93292,-0.4770250054635627,0,2.491252833330293
1625,mbala,2016,4.13539,0.6440011366246001,0,2.693722833330293
1626,mbala,2017,4.1478,0.7127122267777789,0,2.706132833330293
1627,mbala,2018,3.67661,-1.896149865831104,0,2.234942833330293
1628,mbala,2019,3.95992,-0.3275327061778365,0,2.518252833330293
1629,mbala,2020,4.10724,0.4881415727396697,0,2.665572833330293
1630,mbala,2021,3.88851,-0.722912154029448,0,2.446842833330293
1631,mbala,2022,3.57513,-2.458019441072409,1,2.1334628333302934
1560,masaiti,1999,4.2965,1.5922137504740894,0,2.9231865968258033
1561,masaiti,2000,4.20017,1.091256245442693,0,2.8268565968258033
1562,masaiti,2001,3.99431,0.020695547988492,0,2.6209965968258033
1563,masaiti,2002,3.98938,-0.0049425761660283,0,2.6160665968258034
1564,masaiti,2003,4.26891,1.4487338629643185,0,2.8955965968258033
1565,masaiti,2004,3.97707,-0.0689598800893793,0,2.603756596825803
1566,masaiti,2005,4.02327,0.1713000257805534,0,2.6499565968258034
1567,masaiti,2006,3.7857,-1.0641663343389205,0,2.412386596825803
1568,masaiti,2007,4.05424,0.332357369607215,0,2.6809265968258034
1569,masaiti,2008,4.10604,0.6017396883098659,0,2.7327265968258034
1570,masaiti,2009,3.80029,-0.9882920480479612,0,2.4269765968258032
1571,masaiti,2010,4.04776,0.2986585776150697,0,2.6744465968258035
1572,masaiti,2011,4.15939,0.879182674850144,0,2.7860765968258034
1573,masaiti,2012,4.06382,0.3821774972746149,0,2.690506596825803
1574,masaiti,2013,3.93847,-0.2696965114006218,0,2.5651565968258034
1575,masaiti,2014,3.85749,-0.6908274026851868,0,2.484176596825803
1576,masaiti,2015,4.01905,0.1493542075387539,0,2.6457365968258033
1577,masaiti,2016,4.13801,0.7679974629995102,0,2.7646965968258037
1578,masaiti,2017,4.09396,0.5389184834850003,0,2.7206465968258033
1579,masaiti,2018,3.59548,-2.0533922930960262,1,2.222166596825803
1580,masaiti,2019,3.89483,-0.4966433142613075,0,2.521516596825803
1581,masaiti,2020,4.10155,0.5783897537350581,0,2.728236596825803
1582,masaiti,2021,3.92164,-0.3572197628246666,0,2.5483265968258033
1583,masaiti,2022,3.4406,-2.8588350251552272,2,2.067286596825803
312,chinsali,1999,4.306486666666666,1.6117520795442786,0,3.7903034823454895
313,chinsali,2000,4.17956,0.8855712459242804,0,3.6633768156788236
314,chinsali,2001,4.28275,1.4759483683144885,0,3.7665668156788232
315,chinsali,2002,4.03175,0.0399113713192093,0,3.515566815678823
316,chinsali,2003,4.21888,1.1105313045770815,0,3.7026968156788236
317,chinsali,2004,4.09302,0.3904531514224012,0,3.5768368156788233
318,chinsali,2005,4.01509,-0.0554048691984845,0,3.498906815678823
319,chinsali,2006,3.79199,-1.3318186302727706,0,3.2758068156788234
320,chinsali,2007,4.06981,0.2576626386723614,0,3.5536268156788235
321,chinsali,2008,4.09022,0.3744336152009366,0,3.5740368156788236
322,chinsali,2009,3.79731,-1.3013815114519955,0,3.281126815678823
323,chinsali,2010,4.05129,0.1517048490932645,0,3.535106815678823
324,chinsali,2011,4.19407,0.9685867711290648,0,3.677886815678823
325,chinsali,2012,4.09548,0.4045274582455429,0,3.5792968156788234
326,chinsali,2013,3.94166,-0.4755172066063041,0,3.4254768156788233
327,chinsali,2014,3.94842,-0.4368414691573484,0,3.432236815678823
328,chinsali,2015,3.93308,-0.5246056425992118,0,3.416896815678823
329,chinsali,2016,4.14499,0.6877871862185938,0,3.628806815678823
330,chinsali,2017,4.15979,0.7724618776748898,0,3.6436068156788233
331,chinsali,2018,3.69693,-1.875681884991381,0,3.1807468156788232
332,chinsali,2019,3.88834,-0.7805749463664178,0,3.372156815678823
333,chinsali,2020,4.09684,0.4123083758388242,0,3.5806568156788234
334,chinsali,2021,3.97397,-0.2906632011365146,0,3.457786815678823
335,chinsali,2022,3.5928500000000003,-2.471150931394839,1,3.0766668156788235
912,kasempa,1999,4.278566666666666,1.5818134916492734,0,3.5872854358165487
913,kasempa,2000,4.10966,0.6647450602899545,0,3.418378769149882
914,kasempa,2001,4.0966000000000005,0.59383658787786,0,3.4053187691498827
915,kasempa,2002,3.99885,0.063108932572915,0,3.3075687691498823
916,kasempa,2003,4.20556,1.1854282535763396,0,3.5142787691498825
917,kasempa,2004,3.97981,-0.0402675846343082,0,3.2885287691498823
918,kasempa,2005,4.0135700000000005,0.1430302736070738,0,3.322288769149883
919,kasempa,2006,3.7984,-1.025222100735279,0,3.1071187691498823
920,kasempa,2007,4.04429,0.309822637504441,0,3.3530087691498824
