district,season_year,yield,zyield,flag
ikelenge,2001,4.34215,1.8182882999153949,0
ikelenge,2002,3.9986400000000004,-0.1317279129702962,0
ikelenge,2003,4.2565,1.332075704550893,0
ikelenge,2004,4.02827,0.03647382901043881,0
ikelenge,2005,4.0028,-0.10811268358657211,0
ikelenge,2006,3.8122,-1.190098914485273,0
ikelenge,2007,4.06634,0.2525872382985493,0
ikelenge,2008,4.085710000000001,0.3625456501165357,0
ikelenge,2009,3.798,-1.2707085917085748,0
ikelenge,2010,4.05046,0.16244064151643228,0
ikelenge,2011,4.20629,1.0470466979746933,0
ikelenge,2012,4.07454,0.2991364885260879,0
ikelenge,2013,3.9623700000000004,-0.3376231941596768,0
ikelenge,2014,3.9101600000000003,-0.6340056764011317,0
ikelenge,2015,4.01702,-0.027389471606617092,0
ikelenge,2016,4.14505,0.6994032731046189,0
ikelenge,2017,4.04188,0.11373423091249138,0
ikelenge,2018,3.67545,-1.9663928130970103,1
ikelenge,2019,3.9482999999999997,-0.4174948954647422,0
ikelenge,2020,4.16995,0.8407540451370289,0
ikelenge,2021,3.9549700000000003,-0.3796310541211168,0
ikelenge,2022,3.58173,-2.4984166827708116,1
isoka,1999,4.252680000000001,1.2348069928655352,0
isoka,2000,4.13464,0.5944223367759586,0
isoka,2001,4.34447,1.7327814725542992,0
isoka,2002,4.01888,-0.03359297827765825,0
isoka,2003,4.21342,1.0218156204656963,0
isoka,2004,4.1081,0.450438866997772,0
isoka,2005,4.0202800000000005,-0.025997768869613618,0
isoka,2006,3.82353,-1.0933959481785258,0
isoka,2007,4.046139999999999,0.11429659919608999,0
isoka,2008,4.07757,0.28480905040665827,0
isoka,2009,3.79076,-1.2711780998225037,0
isoka,2010,4.0651,0.2171574351793058,0
isoka,2011,4.24909,1.2153307058834772,0
isoka,2012,4.0621,0.20088198644778435,0
isoka,2013,3.9613099999999997,-0.3459188394355463,0
isoka,2014,3.96563,-0.32248219326215455,0
isoka,2015,3.99885,-0.1422587243084469,0
isoka,2016,4.175590000000001,0.8165822119612207,0
isoka,2017,4.18176,0.8500553848523772,0
isoka,2018,3.6922699999999997,-1.8055010816783352,0
isoka,2019,3.8768599999999998,-0.8040727212278576,0
isoka,2020,4.09878,0.39987647293851036,0
isoka,2021,3.91931,-0.5737751216768371,0
isoka,2022,3.52461,-2.715081659787262,2
itezhitezhi,1999,4.28352,1.5794616457310848,0
itezhitezhi,2000,4.1244,0.6769377927962704,0
itezhitezhi,2001,4.275110000000001,1.5317603787427654,0
itezhitezhi,2002,3.96548,-0.22445166615546364,0
itezhitezhi,2003,4.18254,1.0067061236763017,0
itezhitezhi,2004,4.081,0.4307742984689068,0
itezhitezhi,2005,4.04144,0.20639116861658302,0
itezhitezhi,2006,3.75341,-1.427306326109493,0
itezhitezhi,2007,4.03754,0.18427048594661335,0
itezhitezhi,2008,4.07745,0.4106388052693145,0
itezhitezhi,2009,3.78959,-1.2220944545711487,0
itezhitezhi,2010,4.06011,0.31228684693667536,0
itezhitezhi,2011,4.15028,0.8237283742062353,0
itezhitezhi,2012,4.0558,0.2878406566013984,0
itezhitezhi,2013,3.92201,-0.4710121983769062,0
itezhitezhi,2014,3.94719,-0.32819199590771114,0
itezhitezhi,2015,4.01122,0.03498423777388626,0
itezhitezhi,2016,4.11253,0.6096115099007434,0
itezhitezhi,2017,4.08991,0.48131155041491325,0
itezhitezhi,2018,3.65952,-1.959847581464253,0
itezhitezhi,2019,3.93346,-0.40606814284583814,0
itezhitezhi,2020,4.13075,0.7129548017589169,0
itezhitezhi,2021,3.8985000000000003,-0.6043602110874223,0
itezhitezhi,2022,3.53849,-2.6463261003223497,2
kabompo,1999,4.2921000000000005,1.5246184106734653,0
kabompo,2000,4.1412700000000005,0.657377981568318,0
kabompo,2001,4.30301,1.5873485908865288,0
kabompo,2002,4.00267,-0.13954254799459156,0
kabompo,2003,4.27837,1.4456738300753464,0
kabompo,2004,4.0886700000000005,0.35493916587561275,0
kabompo,2005,4.02362,-0.019084502580861838,0
kabompo,2006,3.83516,-1.1026894304410761,0
kabompo,2007,4.01384,-0.07531742306517163,0
kabompo,2008,4.05447,0.15829643780164715,0
kabompo,2009,3.8239300000000003,-1.1672595426127308,0
kabompo,2010,4.05301,0.14990174824059094,0
kabompo,2011,4.244870000000001,1.2530559531607954,0
kabompo,2012,4.06794,0.23574607368340952,0
kabompo,2013,3.93993,-0.5002842076250175,0
kabompo,2014,3.90409,-0.7063565869867384,0
kabompo,2015,4.00781,-0.10998864090979153,0
kabompo,2016,4.15277,0.7235005363300302,0
kabompo,2017,4.08629,0.3412546719336206,0
kabompo,2018,3.6749799999999997,-2.023690371461184,1
kabompo,2019,3.93917,-0.5046540460266618,0
kabompo,2020,4.15294,0.7244780001830282,0
kabompo,2021,3.95734,-0.4001804095031548,0
kabompo,2022,3.60829,-2.407143691205411,1
kabwe,1999,4.303793333333333,1.7074776171769572,0
kabwe,2000,4.2076400000000005,1.1482108778640123,0
kabwe,2001,4.1227,0.6541654278476272,0
kabwe,2002,4.04123,0.18030290356183892,0
kabwe,2003,4.27971,1.5673991941187837,0
kabwe,2004,4.07489,0.3760830995537338,0
kabwe,2005,4.00014,-0.058693182394989045,0
kabwe,2006,3.7764100000000003,-1.3599974975841238,0
kabwe,2007,4.0856200000000005,0.43849312638062415,0
kabwe,2008,4.07059,0.351072557582103,0
kabwe,2009,3.80423,-1.1981851074327743,0
kabwe,2010,4.05706,0.2723765964481051,0
kabwe,2011,4.20456,1.1302963501261882,0
kabwe,2012,4.08693,0.44611261707430316,0
kabwe,2013,3.95223,-0.33735715119984927,0
kabwe,2014,3.92334,-0.5053930948185604,0
kabwe,2015,3.95132,-0.34265007984966095,0
kabwe,2016,4.111190000000001,0.5872186050351914,0
kabwe,2017,4.00512,-0.02972748494877446,0
kabwe,2018,3.6955,-1.8306028350084895,0
kabwe,2019,3.8916899999999996,-0.6894823165399956,0
kabwe,2020,4.13333,0.7159938141635456,0
kabwe,2021,3.8656,-0.841232325851594,0
kabwe,2022,3.60072,-2.3818817113041426,1
kafue,1999,4.301246666666667,1.5143027501695092,0
kafue,2000,4.15195,0.7093898681022186,0
kafue,2001,4.33821,1.713585586340092,0
kafue,2002,3.96312,-0.3086616591975669,0
kafue,2003,4.28984,1.452805242244923,0
kafue,2004,4.0889999999999995,0.3700034165663284,0
kafue,2005,4.03356,0.07110611913742432,0
kafue,2006,3.8011399999999997,-1.1819550256754532,0
kafue,2007,4.04512,0.1334303030890514,0
kafue,2008,4.05418,0.18227607355632827,0
kafue,2009,3.7915300000000003,-1.2337660471092844,0
kafue,2010,4.06212,0.22508351478262068,0
kafue,2011,4.24507,1.2114338135672176,0
kafue,2012,4.095420000000001,0.4046159823941409,0
kafue,2013,3.9336200000000003,-0.4677069383128731,0
kafue,2014,3.95153,-0.37114758411100485,0
kafue,2015,3.96687,-0.2884440389710439,0
kafue,2016,4.10016,0.43017105436046005,0
kafue,2017,4.0925,0.38887319544441973,0
kafue,2018,3.67841,-1.8436373004490711,0
kafue,2019,3.91343,-0.5765586056124706,0
kafue,2020,4.12776,0.5789727392276663,0
kafue,2021,3.8961900000000003,-0.6695057450005338,0
kafue,2022,3.5669299999999997,-2.444666714543125,1
kalabo,1999,4.333933333333333,1.7438425352670102,0
kalabo,2000,4.11686,0.5330638627565907,0
kalabo,2001,4.3195,1.66333715072768,0
kalabo,2002,3.9938,-0.15333285466209584,0
kalabo,2003,4.25307,1.2928078647036025,0
kalabo,2004,4.06703,0.2551250651865181,0
kalabo,2005,4.0188999999999995,-0.01333157392742344,0
kalabo,2006,3.7846100000000003,-1.320140341390639,0
kalabo,2007,4.04835,0.150932876974419,0
kalabo,2008,4.13862,0.6544354909950996,0
kalabo,2009,3.8163600000000004,-1.1430470878716776,0
kalabo,2010,4.0723,0.28451975640053323,0
kalabo,2011,4.18553,0.9160872869816934,0
kalabo,2012,4.0730200000000005,0.28853572939372063,0
kalabo,2013,3.92852,-0.5174477393776151,0
kalabo,2014,3.9431599999999998,-0.43578962184950243,0
kalabo,2015,3.9398700000000004,-0.45414038733225087,0
kalabo,2016,4.126,0.5840444088089801,0
kalabo,2017,4.0797,0.3257950343860526,0
kalabo,2018,3.6768099999999997,-1.9214207423148604,0
kalabo,2019,3.8984199999999998,-0.685337721453858,0
kalabo,2020,4.15372,0.7386593690466335,0
kalabo,2021,3.94809,-0.408291362326714,0
kalabo,2022,3.5947899999999997,-2.378906999121951,1
kalomo,1999,4.285126666666667,1.5932724665445657,0
kalomo,2000,4.14094,0.7404756902178061,0
kalomo,2001,4.27487,1.5326090746276648,0
kalomo,2002,3.9825099999999996,-0.19656374898217635,0
kalomo,2003,4.25681,1.4257926113823711,0
kalomo,2004,4.04678,0.18356327719584112,0
kalomo,2005,3.99697,-0.11103960399175605,0
kalomo,2006,3.7843099999999996,-1.3688241595700472,0
kalomo,2007,4.0238,0.047647312335549495,0
kalomo,2008,4.10519,0.5290311408811988,0
kalomo,2009,3.7954899999999996,-1.3026996823229615,0
kalomo,2010,4.032920000000001,0.10158785191457426,0
kalomo,2011,4.20423,1.1148064742042174,0
kalomo,2012,4.05101,0.20858175114531835,0
kalomo,2013,3.9512799999999997,-0.3812746098432211,0
kalomo,2014,3.96151,-0.32076893880228063,0
kalomo,2015,4.0093700000000005,-0.03769939666940446,0
kalomo,2016,4.13908,0.7294746591194552,0
kalomo,2017,4.100899999999999,0.5036577949607995,0
kalomo,2018,3.6826800000000004,-1.9699181329708768,1
kalomo,2019,3.93479,-0.47880525651624634,0
kalomo,2020,4.1249400000000005,0.6458431646405866,0
kalomo,2021,3.84262,-1.0239477491695457,0
kalomo,2022,3.64973,-2.164801990331477,1
kalulushi,1999,4.288593333333333,1.6594168717605737,0
kalulushi,2000,4.1297500000000005,0.7377381710854479,0
kalulushi,2001,4.01453,0.06918118689690232,0
kalulushi,2002,3.99051,-0.07019339008807046,0
kalulushi,2003,4.2751600000000005,1.581470778886661,0
kalulushi,2004,3.9677499999999997,-0.20225689434194496,0
kalulushi,2005,4.0724599999999995,0.4053164593673247,0
kalulushi,2006,3.8313099999999998,-0.9939416272241224,0
kalulushi,2007,4.0475200000000005,0.2606036388009161,0
kalulushi,2008,4.03637,0.19590644756933587,0
kalulushi,2009,3.8134300000000003,-1.0976892307416606,0
kalulushi,2010,4.0864,0.48620245450348815,0
kalulushi,2011,4.19963,1.143212585727827,0
kalulushi,2012,4.11693,0.6633509072658208,0
kalulushi,2013,3.94015,-0.36240420178512744,0
kalulushi,2014,3.8880700000000004,-0.6645952080040045,0
kalulushi,2015,3.98511,-0.10152655893564919,0
kalulushi,2016,4.126580000000001,0.7193444404841842,0
kalulushi,2017,4.07571,0.42417438506262967,0
kalulushi,2018,3.6694400000000003,-1.9331823756236957,0
kalulushi,2019,3.92787,-0.4336581487199941,0
kalulushi,2020,4.15141,0.8634189927962937,0
kalulushi,2021,3.89227,-0.6402249655670008,0
kalulushi,2022,3.53562,-2.7096647191761223,2
kalumbila,1999,4.3207,1.8762193648940033,0
kalumbila,2000,4.07998,0.4214478170109337,0
kalumbila,2001,4.18346,1.046820697431921,0
kalumbila,2002,3.99881,-0.06909641089563051,0
kalumbila,2003,4.24122,1.3958885131752161,0
kalumbila,2004,4.04697,0.2219545933667828,0
kalumbila,2005,4.0362599999999995,0.15722958805842335,0
kalumbila,2006,3.82276,-1.133040125604894,0
kalumbila,2007,4.0363,0.1574713247729286,0
kalumbila,2008,4.03446,0.14635143590576224,0
kalumbila,2009,3.8211,-1.1430721992567976,0
kalumbila,2010,4.075349999999999,0.3934667923071308,0
kalumbila,2011,4.20528,1.178688075193671,0
kalumbila,2012,4.06752,0.346146830443042,0
kalumbila,2013,3.9540800000000003,-0.33941849188935547,0
kalumbila,2014,3.89086,-0.7214833691624025,0
kalumbila,2015,4.00354,-0.04051104440557252,0
kalumbila,2016,4.12549,0.6964837639374816,0
kalumbila,2017,4.074479999999999,0.38820901876667646,0
kalumbila,2018,3.7348000000000003,-1.6646191607984562,0
kalumbila,2019,3.88485,-0.7578043105165775,0
kalumbila,2020,4.12843,0.7142514124534993,0
kalumbila,2021,3.92077,-0.5407247408922851,0
kalumbila,2022,3.55837,-2.7308593742955063,2
kanchibiya,1999,4.275273333333334,1.4896390955859982,0
kanchibiya,2000,4.13105,0.6764064048554902,0
kanchibiya,2001,4.31336,1.7043985363673502,0
kanchibiya,2002,3.9301,-0.45669116975538265,0
kanchibiya,2003,4.24277,1.306362418966098,0
kanchibiya,2004,4.09539,0.4753302191843097,0
kanchibiya,2005,4.01995,0.04994638724280873,0
kanchibiya,2006,3.7816,-1.2940387180495567,0
kanchibiya,2007,4.04127,0.17016355713932052,0
kanchibiya,2008,4.03057,0.10982942402990897,0
kanchibiya,2009,3.8121300000000002,-1.1218890840467197,0
kanchibiya,2010,4.09489,0.47251086716985274,0
kanchibiya,2011,4.1759699999999995,0.9296969898344386,0
kanchibiya,2012,4.10584,0.5342546762864903,0
kanchibiya,2013,3.90327,-0.6079775988512254,0
kanchibiya,2014,3.9505,-0.341661607565476,0
kanchibiya,2015,3.9038299999999997,-0.6048199245950336,0
kanchibiya,2016,4.13807,0.7159901071384864,0
kanchibiya,2017,4.1254,0.6445477270921082,0
kanchibiya,2018,3.65685,-1.9974670456569539,1
kanchibiya,2019,3.90244,-0.612657723195227,0
kanchibiya,2020,4.10749,0.5435585379342067,0
kanchibiya,2021,3.92309,-0.4962184849980894,0
kanchibiya,2022,3.6051100000000003,-2.289213592113118,1
kaoma,1999,4.3165466666666665,1.6836337151791447,0
kaoma,2000,4.09606,0.4346733145334654,0
kaoma,2001,4.30476,1.6168674106908447,0
kaoma,2002,4.00392,-0.08725943112988088,0
kaoma,2003,4.25645,1.343212418906644,0
kaoma,2004,4.07134,0.29464534109307405,0
kaoma,2005,4.03185,0.07095178643445113,0
kaoma,2006,3.78148,-1.3472846096121365,0
kaoma,2007,4.051959999999999,0.18486612890557538,0
kaoma,2008,4.08737,0.3854482704720989,0
kaoma,2009,3.7788,-1.362465635858912,0
kaoma,2010,4.05549,0.20486203287987395,0
kaoma,2011,4.25833,1.3538617955275145,0
kaoma,2012,4.07876,0.3366763913733206,0
kaoma,2013,3.93555,-0.47454553728359283,0
kaoma,2014,3.9262099999999998,-0.5274525466660093,0
kaoma,2015,3.97453,-0.2537409092614817,0
kaoma,2016,4.12661,0.6077256846226305,0
kaoma,2017,4.03233,0.07367077620999046,0
kaoma,2018,3.67034,-1.976844033890676,1
kaoma,2019,3.93308,-0.48853700550356866,0
kaoma,2020,4.13688,0.6659007366951532,0
kaoma,2021,3.9216800000000003,-0.5531130126726806,0
kaoma,2022,3.63346,-2.1857530816447928,1
kapirimposhi,1999,4.266353333333333,1.3288759814438327,0
kapirimposhi,2000,4.10175,0.45043108226595363,0
kapirimposhi,2001,4.3231,1.6317180859699536,0
kapirimposhi,2002,3.9872300000000003,-0.16073217801948425,0
kapirimposhi,2003,4.31329,1.5793646840890587,0
kapirimposhi,2004,4.05651,0.20899704545742145,0
kapirimposhi,2005,4.00981,-0.04022862914378589,0
kapirimposhi,2006,3.80883,-1.1128062754253747,0
kapirimposhi,2007,4.05173,0.18348743679374227,0
kapirimposhi,2008,4.0811,0.3402274381435801,0
kapirimposhi,2009,3.80657,-1.124867303789374,0
kapirimposhi,2010,4.09805,0.43068515087356557,0
kapirimposhi,2011,4.1871,0.9059216888443877,0
kapirimposhi,2012,4.07762,0.32165558915830506,0
kapirimposhi,2013,3.93778,-0.4246338827096266,0
kapirimposhi,2014,3.90494,-0.5998923656625951,0
kapirimposhi,2015,4.00716,-0.05437098541130632,0
kapirimposhi,2016,4.1267700000000005,0.5839562723842037,0
kapirimposhi,2017,4.11836,0.5390743040031275,0
kapirimposhi,2018,3.62325,-2.103198153208921,1
kapirimposhi,2019,3.88281,-0.7179943823419229,0
kapirimposhi,2020,4.17335,0.8325415383997078,0
kapirimposhi,2021,3.9111700000000003,-0.5666444865883851,0
kapirimposhi,2022,3.56172,-2.431567655526097,1
kaputa,1999,4.239386666666666,1.2467207342724063,0
kaputa,2000,4.21629,1.113740857046677,0
kaputa,2001,4.3346100000000005,1.794972452082691,0
kaputa,2002,4.0525400000000005,0.17094442628986256,0
kaputa,2003,4.23839,1.2409823906022537,0
kaputa,2004,4.08409,0.352594669895218,0
kaputa,2005,3.9899,-0.1897075946115574,0
kaputa,2006,3.80637,-1.246388076668345,0
kaputa,2007,4.02747,0.026603012432923494,0
kaputa,2008,4.08185,0.3396977904760126,0
kaputa,2009,3.84467,-1.025874468741712,0
kaputa,2010,4.05175,0.16639597328040814,0
kaputa,2011,4.19733,1.004577984819812,0
kaputa,2012,4.05234,0.16979291919885944,0
kaputa,2013,3.94267,-0.4616359941513705,0
kaputa,2014,3.96776,-0.3171794295853332,0
kaputa,2015,3.9853699999999996,-0.21578923022272523,0
kaputa,2016,4.10973,0.5002178789615075,0
kaputa,2017,4.0671100000000004,0.25483171786926295,0
kaputa,2018,3.67714,-1.9904343835184417,1
kaputa,2019,3.9394299999999998,-0.4802904090255838,0
kaputa,2020,4.14233,0.6879135347946229,0
kaputa,2021,3.93154,-0.5257173637655596,0
kaputa,2022,3.56832,-2.61696939173192,2
kasama,1999,4.305753333333333,1.6374420443392894,0
kasama,2000,4.147130000000001,0.7430821749108634,0
kasama,2001,4.2649,1.407100258563453,0
kasama,2002,4.03023,0.08396937896122947,0
kasama,2003,4.2375799999999995,1.2530629481670095,0
kasama,2004,4.05167,0.20485371039972067,0
kasama,2005,4.11217,0.5459685449159988,0
kasama,2006,3.80178,-1.20409151269569,0
kasama,2007,4.04862,0.18765701213071828,0
kasama,2008,4.05173,0.20519200610337537,0
kasama,2009,3.78626,-1.2915973347071381,0
kasama,2010,4.03578,0.11526173154908347,0
kasama,2011,4.12922,0.6421009073705872,0
kasama,2012,4.05412,0.21866745163220086,0
kasama,2013,3.9329899999999998,-0.4642951914249357,0
kasama,2014,3.9775799999999997,-0.2128851009938488,0
kasama,2015,3.91988,-0.5382128026730068,0
kasama,2016,4.11292,0.5501972412116554,0
kasama,2017,4.1597800000000005,0.8144061857642657,0
kasama,2018,3.6913600000000004,-1.8266683726508492,0
kasama,2019,3.91058,-0.5906486367391457,0
kasama,2020,4.15565,0.7911201648295134,0
kasama,2021,3.90348,-0.6306802950046916,0
kasama,2022,3.5469299999999997,-2.6410025139597106,2
kasempa,1999,4.278566666666666,1.5818134916492734,0
kasempa,2000,4.10966,0.6647450602899545,0
kasempa,2001,4.0966000000000005,0.59383658787786,0
kasempa,2002,3.99885,0.06310893257291506,0
kasempa,2003,4.20556,1.1854282535763396,0
kasempa,2004,3.97981,-0.04026758463430824,0
kasempa,2005,4.0135700000000005,0.14303027360707388,0
kasempa,2006,3.7983999999999996,-1.025222100735279,0
kasempa,2007,4.04429,0.30982263750444106,0
kasempa,2008,4.03991,0.286041694995635,0
kasempa,2009,3.83378,-0.8331285514289969,0
kasempa,2010,4.04549,0.3163379642191813,0
kasempa,2011,4.180949999999999,1.0518097615348552,0
kasempa,2012,4.08485,0.530040680462687,0
kasempa,2013,3.9658499999999997,-0.11606255208246392,0
kasempa,2014,3.88127,-0.5752844966931211,0
kasempa,2015,3.92166,-0.35598945835279794,0
kasempa,2016,4.123810000000001,0.7415716211346127,0
kasempa,2017,4.07668,0.4856821644131552,0
kasempa,2018,3.53003,-2.482320626097808,1
kasempa,2019,3.93216,-0.2989803495988146,0
kasempa,2020,4.14236,0.8422877132666472,0
kasempa,2021,3.9278500000000003,-0.3223812313825916,0
kasempa,2022,3.4814800000000004,-2.7459198860983682,2
kasenengwa,1999,4.258393333333333,1.6736894883707536,0
kasenengwa,2000,4.0725999999999996,0.5272648860158484,0
kasenengwa,2001,3.99499,0.04837787864871943,0
kasenengwa,2002,3.92474,-0.38509477007620124,0
kasenengwa,2003,4.235539999999999,1.5326746138911278,0
kasenengwa,2004,3.98064,-0.04016777984526689,0
kasenengwa,2005,4.06191,0.46130299825970406,0
kasenengwa,2006,3.78741,-1.23247980707824,0
kasenengwa,2007,4.04022,0.3274663897067689,0
kasenengwa,2008,4.03601,0.30148888292909287,0
kasenengwa,2009,3.8155099999999997,-1.0590907475882732,0
kasenengwa,2010,4.05041,0.3903430628812484,0
kasenengwa,2011,4.26584,1.7196386175404552,0
kasenengwa,2012,4.0716,0.5210944568525078,0
kasenengwa,2013,3.91839,-0.4242769952634351,0
kasenengwa,2014,3.8772699999999998,-0.6780050424601443,0
kasenengwa,2015,3.95818,-0.17875561885397526,0
kasenengwa,2016,4.11407,0.7831525834197285,0
kasenengwa,2017,4.05842,0.439768200479632,0
kasenengwa,2018,3.67219,-1.943436655278741,0
kasenengwa,2019,3.90128,-0.529853038248253,0
kasenengwa,2020,4.06461,0.47796315700073255,0
kasenengwa,2021,3.94642,-0.2513198658149026,0
kasenengwa,2022,3.58495,-2.4817448954888763,1
katete,1999,4.265693333333334,1.436458683272507,0
katete,2000,4.1891,1.0151559175756824,0
katete,2001,4.28358,1.5348445584891932,0
katete,2002,3.9815899999999997,-0.1262559143036871,0
katete,2003,4.28104,1.5208732508270404,0
katete,2004,4.11216,0.5919463067386231,0
katete,2005,4.03906,0.1898586728396204,0
katete,2006,3.80936,-1.0736095830646315,0
katete,2007,4.046139999999999,0.22880231781916424,0
katete,2008,4.07257,0.3741809247131557,0
katete,2009,3.78113,-1.228889116648335,0
katete,2010,4.0477,0.2373831209502535,0
katete,2011,4.15171,0.8094916681709794,0
katete,2012,4.05324,0.2678559730952661,0
katete,2013,3.88087,-0.6802677677415453,0
katete,2014,3.90966,-0.5219079458543716,0
katete,2015,3.90509,-0.5470452986165948,0
katete,2016,4.09397,0.4918919420242171,0
katete,2017,4.04106,0.20085970249485863,0
katete,2018,3.66766,-1.853032534138345,0
katete,2019,3.89205,-0.6187720119687569,0
katete,2020,4.14025,0.7464557682464596,0
katete,2021,3.91475,-0.49391032538178703,0
katete,2022,3.54961,-2.5023683095388543,1
kawambwa,1999,4.275566666666667,1.4767903772595357,0
kawambwa,2000,4.11774,0.6986616292506411,0
kawambwa,2001,4.1076999999999995,0.6491616759473758,0
kawambwa,2002,3.94865,-0.13499844087369786,0
kawambwa,2003,4.257490000000001,1.3876674533672446,0
kawambwa,2004,4.00498,0.14272390669329954,0
kawambwa,2005,3.9783600000000003,0.011480006600393989,0
kawambwa,2006,3.86204,-0.5620094922278239,0
kawambwa,2007,4.0427,0.3286938507768657,0
kawambwa,2008,4.03262,0.27899668650426773,0
kawambwa,2009,3.7704000000000004,-1.0138198229759103,0
kawambwa,2010,4.06972,0.4619098605631324,0
kawambwa,2011,4.18856,1.0478236504594953,0
kawambwa,2012,4.04673,0.34856285593743846,0
kawambwa,2013,3.9427,-0.16433357256238493,0
kawambwa,2014,3.7186899999999996,-1.2687643035846405,0
kawambwa,2015,3.9824900000000003,0.03184203918430486,0
kawambwa,2016,4.14578,0.8369065187549661,0
kawambwa,2017,4.14401,0.828179933361859,0
kawambwa,2018,3.56117,-2.0453811008286245,1
kawambwa,2019,3.89101,-0.41917944768644233,0
kawambwa,2020,4.06586,0.44287900202223524,0
kawambwa,2021,3.87255,-0.5101923100348686,0
kawambwa,2022,3.39724,-2.853600955908658,2
kazungula,1999,4.28318,1.4452720098459024,0
kazungula,2000,4.11729,0.5434725055376087,0
kazungula,2001,4.328790000000001,1.6932138712691467,0
kazungula,2002,4.02142,0.022310781033203553,0
kazungula,2003,4.28048,1.4305944604961385,0
kazungula,2004,4.07737,0.32646222033665256,0
kazungula,2005,4.0374099999999995,0.10923448996013803,0
kazungula,2006,3.76279,-1.3836353627925484,0
kazungula,2007,4.01091,-0.0348229388431011,0
kazungula,2008,4.08301,0.35712199008949147,0
kazungula,2009,3.79655,-1.2001116346266072,0
kazungula,2010,4.06836,0.27748269454355057,0
kazungula,2011,4.21692,1.0850740765439113,0
kazungula,2012,4.06423,0.25503148016780025,0
kazungula,2013,3.92748,-0.48835921375081587,0
kazungula,2014,3.9386099999999997,-0.4278550936534563,0
kazungula,2015,4.0131499999999996,-0.02264600901218788,0
kazungula,2016,4.13734,0.6524668997830821,0
kazungula,2017,4.108689999999999,0.4967217927939131,0
kazungula,2018,3.7031400000000003,-1.7079004808345597,0
kazungula,2019,3.89627,-0.658020811975314,0
kazungula,2020,4.09889,0.4434477247836611,0
kazungula,2021,3.9043400000000004,-0.6141512478076827,0
kazungula,2022,3.5389600000000003,-2.600404203888002,2
kitwe,1999,4.259006666666667,1.549961453023114,0
kitwe,2000,4.15127,0.9065569698605662,0
kitwe,2001,4.0129,0.08020990446777163,0
kitwe,2002,4.05151,0.3107892222014999,0
kitwe,2003,4.19246,1.152544074171679,0
kitwe,2004,4.07366,0.4430692503756005,0
kitwe,2005,4.03303,0.2004264718332188,0
kitwe,2006,3.8169999999999997,-1.0897069135596091,0
kitwe,2007,4.06589,0.39666673033438776,0
kitwe,2008,4.03,0.1823312806202387,0
kitwe,2009,3.8418,-0.941601058087024,0
kitwe,2010,4.03963,0.23984173982188836,0
kitwe,2011,4.19039,1.1401820128479605,0
kitwe,2012,4.0334699999999994,0.20305415636579288,0
kitwe,2013,3.9131,-0.5157967236033487,0
kitwe,2014,3.90069,-0.5899093714426535,0
kitwe,2015,3.97097,-0.1701964874663185,0
kitwe,2016,4.15187,0.9101401760413514,0
kitwe,2017,4.14235,0.853286637972848,0
kitwe,2018,3.6346600000000002,-2.178643271901169,1
kitwe,2019,3.92071,-0.47034972521034984,0
kitwe,2020,4.14184,0.8502409127191765,0
kitwe,2021,3.85731,-0.8489751783136471,0
kitwe,2022,3.56174,-2.614122263072975,2
lavushimanda,1999,4.30468,1.594930245142594,0
lavushimanda,2000,4.13783,0.6481351784552224,0
lavushimanda,2001,4.32311,1.699511803902245,0
lavushimanda,2002,4.01695,-0.03780181681699746,0
lavushimanda,2003,4.21673,1.0958554707035502,0
lavushimanda,2004,4.05961,0.20427356553172166,0
lavushimanda,2005,4.0103,-0.07553743080243729,0
lavushimanda,2006,3.76226,-1.4830474598173335,0
lavushimanda,2007,4.0623000000000005,0.21953804697846613,0
lavushimanda,2008,4.0486,0.14179700764003628,0
lavushimanda,2009,3.79028,-1.3240471735207782,0
lavushimanda,2010,4.06959,0.26090535915197716,0
lavushimanda,2011,4.24329,1.2465709455085636,0
lavushimanda,2012,4.07633,0.29915168069511555,0
lavushimanda,2013,3.9627299999999996,-0.34547474768777464,0
lavushimanda,2014,3.9519599999999997,-0.40658941875893395,0
lavushimanda,2015,3.93211,-0.519228807873371,0
lavushimanda,2016,4.12519,0.5764091392407868,0
lavushimanda,2017,4.1594299999999995,0.77070499230267,0
lavushimanda,2018,3.71896,-1.7287545403541213,0
lavushimanda,2019,3.89764,-0.7148298024715961,0
lavushimanda,2020,4.14593,0.6940988586480152,0
lavushimanda,2021,3.93968,-0.4762726277425753,0
lavushimanda,2022,3.6111899999999997,-2.34029846805504,1
limulunga,1999,4.26472,1.3889910062912827,0
limulunga,2000,4.20103,1.0281205459345537,0
limulunga,2001,4.34364,1.8361553449842232,0
limulunga,2002,4.02405,0.02534375092851373,0
limulunga,2003,4.1589100000000006,0.7894666946199755,0
limulunga,2004,4.09625,0.434432261491495,0
limulunga,2005,4.01351,-0.034376372358656634,0
limulunga,2006,3.78109,-1.351278749436878,0
limulunga,2007,4.05767,0.21583621249537427,0
limulunga,2008,4.11313,0.53007511548461,0
limulunga,2009,3.8031,-1.2265690802195472,0
limulunga,2010,4.050540000000001,0.17543730556582154,0
limulunga,2011,4.19829,1.012595580298229,0
limulunga,2012,4.08596,0.37612864966748955,0
limulunga,2013,3.93533,-0.47734783712061946,0
limulunga,2014,3.9558400000000002,-0.36113723668229825,0
limulunga,2015,3.9620499999999996,-0.32595109193720345,0
