cname,planting,harvest,lai,wsgd,gwad
Babati Urban,2022-01-10,2022-06-06,0.27,0,2133
Mkuranga,2015-01-09,2015-06-03,0.51,0,2725
Mkuranga,2015-01-24,2015-06-19,0.32,0,2512
Mkuranga,2015-01-13,2015-06-08,0.36,0,2407
Mkuranga,2015-01-28,2015-06-22,0.49,0,2983
Mkuranga,2015-01-03,2015-05-28,0.33,0,2271
Mkuranga,2015-01-24,2015-06-19,0.34,0,2565
Mkuranga,2015-01-26,2015-06-21,0.8,0,3392
Mkuranga,2015-01-30,2015-06-22,0.41,0,2779
Mkuranga,2015-01-22,2015-06-19,0.46,0,2886
Mkuranga,2015-01-24,2015-06-19,0.43,0,2822
Mkuranga,2015-01-21,2015-06-17,0.58,0,3040
Mkuranga,2015-01-09,2015-06-03,0.41,0,2512
Mkuranga,2015-01-27,2015-06-22,0.39,0,2711
Mkuranga,2015-01-20,2015-06-16,0.4,0,2742
Mkuranga,2015-01-25,2015-06-20,0.39,0,2716
Mkuranga,2015-01-15,2015-06-10,0.29,0,2238
Babati Urban,2022-01-13,2022-06-09,0.28,0,2246
Mkuranga,2015-01-08,2015-06-02,0.39,0,2454
Mkuranga,2015-01-24,2015-06-19,0.28,0,2348
Mkuranga,2015-01-11,2015-06-05,0.38,0,2435
Mkuranga,2015-01-12,2015-06-07,0.36,0,2400
Mkuranga,2015-01-11,2015-06-05,0.26,0,2044
Mkuranga,2015-01-22,2015-06-19,0.54,0,3034
Mkuranga,2015-01-30,2015-06-22,0.68,0,3286
Mkuranga,2015-01-02,2015-05-27,0.3,0,2182
Mkuranga,2015-01-14,2015-06-09,0.49,0,2758
Mkuranga,2015-01-25,2015-06-20,0.38,0,2677
Mkuranga,2015-01-12,2015-06-07,0.33,0,2322
Mkuranga,2015-01-12,2015-06-07,0.35,0,2375
Mkuranga,2015-01-23,2015-06-18,0.39,0,2658
Mkuranga,2015-01-28,2015-06-22,0.63,0,3223
Mkuranga,2015-01-05,2015-05-30,0.43,0,2585
Mkuranga,2015-01-03,2015-05-28,0.29,0,2129
Babati Urban,2022-01-28,2022-06-28,0.41,0,2987
Mkuranga,2015-01-05,2015-05-30,0.52,0,2771
Mkuranga,2015-01-03,2015-05-28,0.51,0,2686
Mkuranga,2015-01-09,2015-06-03,0.56,0,2837
Mkuranga,2015-01-27,2015-06-22,0.54,0,3064
Mkuranga,2015-01-18,2015-06-14,0.41,0,2600
Mkuranga,2015-01-21,2015-06-17,0.38,0,2610
Mkuranga,2015-01-10,2015-06-04,0.35,0,2484
Mkuranga,2015-01-27,2015-06-22,0.34,0,2573
Mkuranga,2015-01-25,2015-06-20,0.47,0,2917
Mkuranga,2015-01-02,2015-05-27,0.42,0,2479
Mkuranga,2015-01-14,2015-06-09,0.47,0,2715
Mkuranga,2015-01-11,2015-06-05,0.37,0,2435
Mkuranga,2015-01-06,2015-05-31,0.34,0,2368
Mkuranga,2015-01-29,2015-06-22,0.36,0,2651
Mkuranga,2015-01-07,2015-06-01,0.54,0,2824
Mkuranga,2015-01-08,2015-06-02,0.29,0,2185
Babati Urban,2022-01-30,2022-06-30,0.3,0,2795
Mkuranga,2015-01-12,2015-06-07,0.58,0,2873
Mkuranga,2015-01-02,2015-05-27,0.4,0,2452
Mkuranga,2015-01-15,2015-06-10,0.26,0,2119
Mkuranga,2015-01-27,2015-06-22,0.27,0,2328
Mkuranga,2015-01-17,2015-06-12,0.48,0,2756
Mkuranga,2015-01-03,2015-05-28,0.24,0,1935
Mkuranga,2015-01-12,2015-06-07,0.53,0,2787
Mkuranga,2015-01-20,2015-06-16,0.29,0,2407
Mkuranga,2015-01-25,2015-06-20,0.55,0,3074
Mkuranga,2015-01-25,2015-06-20,0.49,0,2979
Mkuranga,2015-01-23,2015-06-18,0.48,0,2872
Mkuranga,2015-01-06,2015-05-31,0.53,0,2808
Mkuranga,2015-12-23,2016-05-12,0.99,0,3113
Mkuranga,2016-01-02,2016-05-24,0.43,0,2290
Mkuranga,2016-01-03,2016-05-25,0.66,0,2623
Mkuranga,2015-12-30,2016-05-20,0.51,0,2521
Babati Urban,2022-01-27,2022-06-26,0.38,0,2777
Mkuranga,2015-12-17,2016-05-06,0.57,0,2855
Mkuranga,2015-12-23,2016-05-12,0.46,0,2524
Mkuranga,2015-12-26,2016-05-16,0.56,0,2627
Mkuranga,2015-12-15,2016-05-04,0.28,0,2029
Mkuranga,2015-12-27,2016-05-17,0.49,0,2463
Mkuranga,2016-01-09,2016-06-02,0.54,0,2752
Mkuranga,2015-12-24,2016-05-13,0.42,0,2536
Mkuranga,2016-01-08,2016-06-01,0.52,0,2646
Mkuranga,2015-12-20,2016-05-09,0.4,0,2503
Mkuranga,2015-12-19,2016-05-08,0.37,0,2425
Mkuranga,2015-12-27,2016-05-17,0.58,0,2604
Mkuranga,2015-12-28,2016-05-18,0.44,0,2329
Mkuranga,2015-12-21,2016-05-10,0.58,0,2771
Mkuranga,2016-01-13,2016-06-04,0.7,0,3167
Mkuranga,2016-01-07,2016-05-31,0.41,0,2397
Mkuranga,2016-01-13,2016-06-04,0.7,0,3166
Babati Urban,2022-01-27,2022-06-26,0.36,0,2715
Mkuranga,2016-01-03,2016-05-25,0.77,0,2742
Mkuranga,2015-12-30,2016-05-20,0.72,0,2784
Mkuranga,2016-01-03,2016-05-25,0.52,0,2442
Mkuranga,2015-12-24,2016-05-13,0.44,0,2591
Mkuranga,2016-01-03,2016-05-25,0.54,0,2464
Mkuranga,2015-12-16,2016-05-05,0.57,0,2745
Mkuranga,2016-01-11,2016-06-04,0.47,0,2724
Mkuranga,2016-01-08,2016-06-01,0.65,0,2833
Mkuranga,2016-01-01,2016-05-24,0.45,0,2405
Mkuranga,2015-12-31,2016-05-23,0.3,0,2010
Mkuranga,2015-12-23,2016-05-12,0.38,0,2362
Mkuranga,2015-12-24,2016-05-13,0.51,0,2717
Mkuranga,2015-12-28,2016-05-18,0.41,0,2257
Mkuranga,2016-01-01,2016-05-24,0.58,0,2611
Mkuranga,2016-01-13,2016-06-04,0.55,0,2953
Mkuranga,2015-12-30,2016-05-20,0.45,0,2427
Babati Urban,2022-02-07,2022-07-01,0.67,0,3642
Mkuranga,2015-12-17,2016-05-06,0.42,0,2559
Mkuranga,2016-01-10,2016-06-03,0.4,0,2436
Mkuranga,2016-01-16,2016-06-09,0.43,0,2725
Mkuranga,2016-01-30,2016-06-21,0.7,0,3323
Mkuranga,2016-01-05,2016-05-27,0.63,0,2565
Mkuranga,2016-01-10,2016-06-03,0.49,0,2618
Mkuranga,2016-01-03,2016-05-25,0.43,0,2211
Mkuranga,2016-01-09,2016-06-02,0.38,0,2366
Mkuranga,2016-01-02,2016-05-24,0.43,0,2237
Mkuranga,2016-01-23,2016-06-18,0.57,0,3107
Mkuranga,2016-01-26,2016-06-21,0.37,0,2605
Mkuranga,2016-01-10,2016-06-03,0.35,0,2302
Mkuranga,2016-01-26,2016-06-21,0.56,0,3053
Mkuranga,2016-01-29,2016-06-21,0.36,0,2633
Mkuranga,2016-01-20,2016-06-14,0.47,0,2901
Mkuranga,2016-01-21,2016-06-15,0.4,0,2719
Babati Urban,2022-02-01,2022-07-01,0.36,0,3292
Mkuranga,2016-01-13,2016-06-06,0.39,0,2567
Mkuranga,2016-01-03,2016-05-25,0.41,0,2177
Mkuranga,2016-01-15,2016-06-08,0.46,0,2776
Mkuranga,2016-01-15,2016-06-08,0.63,0,3091
Mkuranga,2016-01-11,2016-06-04,0.41,0,2528
Mkuranga,2016-01-18,2016-06-12,0.68,0,3178
Mkuranga,2016-01-15,2016-06-08,0.32,0,2361
Mkuranga,2016-01-01,2016-05-24,0.5,0,2403
Mkuranga,2016-01-06,2016-05-28,0.43,0,2273
Mkuranga,2016-01-26,2016-06-21,0.42,0,2750
Mkuranga,2016-01-26,2016-06-21,0.43,0,2797
Mkuranga,2016-01-09,2016-06-02,0.38,0,2364
Mkuranga,2016-01-13,2016-06-06,0.33,0,2391
Mkuranga,2016-01-30,2016-06-21,0.3,0,2461
Mkuranga,2016-01-19,2016-06-13,0.23,0,2125
Mkuranga,2016-01-08,2016-06-01,0.61,0,2718
Babati Urban,2022-01-26,2022-06-24,0.27,0,2340
Mkuranga,2016-01-08,2016-06-01,0.59,0,2696
Mkuranga,2016-01-19,2016-06-13,0.5,0,2983
Mkuranga,2016-01-03,2016-05-25,0.36,0,2059
Mkuranga,2016-01-11,2016-06-04,0.46,0,2647
Mkuranga,2016-01-21,2016-06-15,0.44,0,2823
Mkuranga,2016-01-08,2016-06-01,0.47,0,2483
Mkuranga,2016-01-15,2016-06-08,0.22,0,1961
Mkuranga,2017-01-12,2017-06-01,0.42,0,3225
Mkuranga,2017-01-09,2017-05-28,0.62,0,3390
Mkuranga,2017-01-07,2017-05-26,0.58,0,3201
Mkuranga,2016-12-16,2017-04-29,0.4,0,2424
Mkuranga,2016-12-22,2017-05-06,0.46,0,2350
Mkuranga,2016-12-14,2017-04-27,0.3,0,2088
Mkuranga,2017-01-06,2017-05-25,0.69,0,3304
Mkuranga,2017-01-10,2017-05-30,0.44,0,3097
Mkuranga,2016-12-17,2017-04-30,0.49,0,2559
Babati Urban,2022-01-13,2022-06-09,0.38,0,2580
Mkuranga,2016-12-19,2017-05-03,0.34,0,2120
Mkuranga,2017-01-02,2017-05-19,0.68,0,3130
Mkuranga,2016-12-18,2017-05-02,0.33,0,2049
Mkuranga,2017-01-02,2017-05-19,0.41,0,2653
Mkuranga,2017-01-02,2017-05-19,0.44,0,2720
Mkuranga,2016-12-26,2017-05-13,0.46,0,2485
Mkuranga,2016-12-31,2017-05-17,0.62,0,2927
Mkuranga,2016-12-18,2017-05-02,0.52,0,2462
Mkuranga,2017-01-03,2017-05-20,0.44,0,2759
Mkuranga,2017-01-09,2017-05-28,0.47,0,3111
Mkuranga,2016-12-27,2017-05-15,0.44,0,2455
Mkuranga,2016-12-24,2017-05-11,0.24,0,1819
Mkuranga,2016-12-25,2017-05-12,0.4,0,2343
Mkuranga,2016-12-30,2017-05-16,0.59,0,2896
Mkuranga,2016-12-22,2017-05-06,0.56,0,2526
Mkuranga,2017-01-08,2017-05-27,0.29,0,2483
Babati Urban,2022-02-07,2022-07-01,0.68,0,3649
Mkuranga,2016-12-16,2017-04-29,0.47,0,2588
Mkuranga,2017-01-02,2017-05-19,0.43,0,2684
Mkuranga,2016-12-19,2017-05-03,0.52,0,2525
Mkuranga,2016-12-20,2017-05-04,0.42,0,2274
Mkuranga,2016-12-17,2017-04-30,0.38,0,2332
Mkuranga,2016-12-23,2017-05-10,0.48,0,2487
Mkuranga,2017-01-04,2017-05-21,0.37,0,2475
Mkuranga,2017-01-01,2017-05-18,0.56,0,2904
Mkuranga,2017-01-11,2017-05-31,0.65,0,3644
Mkuranga,2016-12-22,2017-05-06,0.39,0,2204
Mkuranga,2016-12-24,2017-05-11,0.45,0,2438
Mkuranga,2016-12-19,2017-05-03,0.39,0,2237
Mkuranga,2017-01-01,2017-05-18,0.59,0,2964
Mkuranga,2017-01-05,2017-05-21,0.46,0,2601
Mkuranga,2017-01-14,2017-06-03,0.43,0,3107
Mkuranga,2017-01-18,2017-06-08,0.39,0,2993
Babati Urban,2022-01-30,2022-06-30,0.7,0,3703
Mkuranga,2017-01-12,2017-06-01,0.44,0,3192
Mkuranga,2017-01-19,2017-06-09,0.48,0,3252
Mkuranga,2017-01-25,2017-06-17,0.26,0,2628
Mkuranga,2017-01-18,2017-06-08,0.48,0,3249
Mkuranga,2017-01-07,2017-05-26,0.34,0,2491
Mkuranga,2017-01-03,2017-05-20,0.54,0,2845
Mkuranga,2017-01-26,2017-06-18,0.41,0,3220
Mkuranga,2017-01-29,2017-06-21,0.43,0,3427
Mkuranga,2017-01-28,2017-06-20,0.57,0,3661
Mkuranga,2017-01-26,2017-06-18,0.46,0,3387
Mkuranga,2017-01-17,2017-06-07,0.39,0,3034
Mkuranga,2017-01-21,2017-06-11,0.5,0,3324
Mkuranga,2017-01-06,2017-05-25,0.37,0,2531
Mkuranga,2017-01-27,2017-06-19,0.39,0,3247
Mkuranga,2017-01-08,2017-05-27,0.42,0,2810
Mkuranga,2017-01-20,2017-06-10,0.27,0,2553
Babati Urban,2022-01-20,2022-06-17,0.29,0,2209
Mkuranga,2017-01-01,2017-05-18,0.29,0,2148
Mkuranga,2017-01-08,2017-05-27,0.46,0,2921
Mkuranga,2017-01-19,2017-06-09,0.44,0,3139
Mkuranga,2017-01-10,2017-05-30,0.4,0,2896
Mkuranga,2017-01-21,2017-06-11,0.35,0,2902
Mkuranga,2017-01-05,2017-05-21,0.3,0,2153
Mkuranga,2017-01-25,2017-06-17,0.36,0,3034
Mkuranga,2017-01-25,2017-06-17,0.5,0,3400
Mkuranga,2017-01-04,2017-05-21,0.39,0,2432
Mkuranga,2017-01-23,2017-06-13,0.49,0,3421
Mkuranga,2017-01-06,2017-05-25,0.41,0,2670
Mkuranga,2017-01-18,2017-06-08,0.38,0,2978
Mkuranga,2017-01-15,2017-06-04,0.55,0,3350
Mkuranga,2017-01-01,2017-05-18,0.42,0,2498
Mkuranga,2017-01-10,2017-05-30,0.39,0,2858
Mkuranga,2017-01-11,2017-05-31,0.27,0,2565
Babati Urban,2022-01-21,2022-06-18,0.44,0,2669
Mkuranga,2017-01-09,2017-05-28,0.52,0,3127
Mkuranga,2017-01-08,2017-05-27,0.38,0,2704
Mkuranga,2018-01-11,2018-06-05,0.39,0,2224
Mkuranga,2017-12-24,2018-05-16,0.53,0,2771
Mkuranga,2017-12-24,2018-05-16,0.54,0,2792
Mkuranga,2017-12-15,2018-05-06,0.41,0,2083
Mkuranga,2017-12-27,2018-05-19,0.56,0,2954
Mkuranga,2018-01-11,2018-06-05,0.59,0,2603
Mkuranga,2018-01-11,2018-06-05,0.82,0,2841
Mkuranga,2018-01-06,2018-06-01,0.86,0,3017
Mkuranga,2018-01-09,2018-06-05,0.34,0,2120
Mkuranga,2018-01-01,2018-05-28,0.4,0,2538
Mkuranga,2017-12-20,2018-05-11,0.48,0,2405
Mkuranga,2017-12-31,2018-05-27,0.51,0,2759
Mkuranga,2018-01-08,2018-06-04,0.51,0,2501
Mkuranga,2017-12-18,2018-05-10,0.43,0,2242
Babati Urban,2022-02-02,2022-07-01,0.35,0,3412
Mkuranga,2017-12-18,2018-05-10,0.44,0,2257
Mkuranga,2018-01-01,2018-05-28,0.52,0,2808
Mkuranga,2017-12-15,2018-05-06,0.47,0,2180
Mkuranga,2017-12-23,2018-05-16,0.47,0,2591
Mkuranga,2017-12-25,2018-05-17,0.39,0,2433
Mkuranga,2018-01-01,2018-05-28,0.52,0,2804
Mkuranga,2017-12-20,2018-05-11,0.45,0,2327
Mkuranga,2017-12-23,2018-05-16,0.39,0,2411
Mkuranga,2018-01-01,2018-05-28,0.43,0,2595
Mkuranga,2018-01-09,2018-06-05,0.81,0,2862
Mkuranga,2018-01-13,2018-06-05,0.83,0,2854
Mkuranga,2018-01-13,2018-06-05,0.57,0,2561
Mkuranga,2017-12-28,2018-05-23,0.44,0,2550
Mkuranga,2018-01-04,2018-05-30,0.3,0,2218
Mkuranga,2018-01-11,2018-06-05,0.8,0,2820
Mkuranga,2017-12-25,2018-05-17,0.29,0,2148
Babati Urban,2022-01-25,2022-06-23,0.41,0,2752
Mkuranga,2017-12-23,2018-05-16,0.44,0,2516
Mkuranga,2018-01-07,2018-06-03,0.77,0,2925
Mkuranga,2017-12-25,2018-05-17,0.44,0,2548
Mkuranga,2018-01-08,2018-06-04,0.6,0,2650
Mkuranga,2017-12-25,2018-05-17,0.46,0,2591
Mkuranga,2017-12-24,2018-05-16,0.44,0,2592
Mkuranga,2018-01-02,2018-05-27,0.85,0,3254
Mkuranga,2017-12-17,2018-05-09,0.63,0,2480
Mkuranga,2018-01-27,2018-06-22,0.5,0,3363
Mkuranga,2018-01-10,2018-06-04,0.53,0,2480
Mkuranga,2018-01-20,2018-06-18,0.51,0,2949
Mkuranga,2018-01-10,2018-06-04,0.46,0,2364
Mkuranga,2018-01-21,2018-06-20,0.41,0,2846
Mkuranga,2018-01-17,2018-06-13,0.55,0,2686
Mkuranga,2018-01-21,2018-06-20,0.49,0,3010
Mkuranga,2018-01-04,2018-05-30,0.44,0,2474
Babati Urban,2022-02-06,2022-07-01,0.41,0,3239
Mkuranga,2018-01-25,2018-06-22,0.77,0,3735
Mkuranga,2018-01-11,2018-06-06,0.52,0,2418
Mkuranga,2018-01-06,2018-06-01,0.46,0,2425
Mkuranga,2018-01-14,2018-06-12,0.65,0,2650
Mkuranga,2018-01-09,2018-06-05,0.6,0,2553
Mkuranga,2018-01-11,2018-06-06,0.68,0,2638
Mkuranga,2018-01-11,2018-06-06,0.76,0,2728
Mkuranga,2018-01-13,2018-06-10,0.48,0,2346
Mkuranga,2018-01-28,2018-06-22,0.54,0,3456
Mkuranga,2018-01-15,2018-06-13,0.85,0,2972
Mkuranga,2018-01-11,2018-06-06,0.72,0,2690
Mkuranga,2018-01-06,2018-06-01,0.46,0,2419
Mkuranga,2018-01-28,2018-06-22,0.36,0,3023
Mkuranga,2018-01-23,2018-06-20,0.24,0,2295
Mkuranga,2018-01-02,2018-05-27,0.4,0,2454
Mkuranga,2018-01-15,2018-06-13,0.43,0,2398
Babati Urban,2022-09-30,2023-02-07,0.48,0,1913
Mkuranga,2018-01-14,2018-06-12,0.83,0,2835
Mkuranga,2018-01-29,2018-06-22,0.52,0,3448
Mkuranga,2018-01-19,2018-06-17,1.3,0,3593
Mkuranga,2018-01-10,2018-06-04,0.56,0,2560
Mkuranga,2018-01-10,2018-06-04,0.5,0,2447
Mkuranga,2018-01-04,2018-05-30,0.64,0,2852
Mkuranga,2018-01-24,2018-06-22,0.83,0,3642
Mkuranga,2018-01-22,2018-06-18,0.49,0,2963
Mkuranga,2018-01-25,2018-06-22,0.67,0,3658
Mkuranga,2018-01-12,2018-06-08,0.52,0,2389
Mkuranga,2018-01-02,2018-05-27,0.48,0,2620
Mkuranga,2018-01-23,2018-06-20,0.51,0,3084
Mkuranga,2018-01-20,2018-06-18,0.76,0,3294
Mkuranga,2018-01-09,2018-06-05,0.59,0,2531
Mkuranga,2019-01-08,2019-05-22,0.6,0,3043
Mkuranga,2018-12-28,2019-05-09,0.44,0,2615
Babati Urban,2022-09-29,2023-02-05,0.34,0,1735
Mkuranga,2019-01-12,2019-05-25,0.8,0,3242
Mkuranga,2018-12-18,2019-04-29,0.49,0,2123
Mkuranga,2018-12-29,2019-05-10,0.65,0,2926
Mkuranga,2018-12-29,2019-05-10,0.73,0,3019
Mkuranga,2018-12-22,2019-05-03,0.47,0,2464
Mkuranga,2019-01-11,2019-05-24,0.4,0,2592
Mkuranga,2019-01-06,2019-05-20,0.83,0,3087
Mkuranga,2018-12-18,2019-04-29,0.41,0,1967
Mkuranga,2019-01-13,2019-05-27,0.49,0,2778
Mkuranga,2019-01-07,2019-05-21,0.8,0,3176
Mkuranga,2019-01-01,2019-05-13,0.61,0,2813
Mkuranga,2018-12-16,2019-04-26,0.66,0,2219
Mkuranga,2019-01-07,2019-05-21,0.69,0,3061
Mkuranga,2018-12-21,2019-05-03,0.37,0,2178
Mkuranga,2019-01-05,2019-05-19,1.08,0,3263
Mkuranga,2018-12-29,2019-05-10,0.78,0,3071
Babati Urban,2022-09-30,2023-02-07,0.41,0,1801
Mkuranga,2018-12-20,2019-05-02,0.58,0,2500
Mkuranga,2018-12-26,2019-05-05,0.5,0,2650
Mkuranga,2018-12-27,2019-05-06,0.4,0,2459
Mkuranga,2018-12-18,2019-04-29,0.58,0,2255
Mkuranga,2018-12-15,2019-04-25,0.6,0,2045
Mkuranga,2019-01-08,2019-05-22,0.32,0,2331
Mkuranga,2018-12-25,2019-05-04,0.45,0,2427
Mkuranga,2018-12-16,2019-04-26,0.54,0,2079
Mkuranga,2018-12-28,2019-05-09,0.63,0,2992
Mkuranga,2018-12-18,2019-04-29,0.72,0,2433
Mkuranga,2018-12-22,2019-05-03,0.46,0,2446
Mkuranga,2018-12-24,2019-05-03,0.73,0,2799
Mkuranga,2018-12-28,2019-05-09,0.76,0,3159
Mkuranga,2019-01-08,2019-05-22,0.38,0,2541
Mkuranga,2018-12-24,2019-05-03,0.6,0,2621
Mkuranga,2018-12-25,2019-05-04,0.58,0,2675
Babati Urban,2022-10-05,2023-02-11,0.48,0,1835
Mkuranga,2019-01-11,2019-05-24,0.65,0,3100
Mkuranga,2019-01-11,2019-05-24,0.62,0,3047
Mkuranga,2018-12-20,2019-05-02,0.56,0,2465
Mkuranga,2015-01-09,2015-06-03,0.54,0,2774
Mkuranga,2019-01-17,2019-06-03,0.44,0,2710
Mkuranga,2019-01-03,2019-05-17,0.51,0,2671
Mkuranga,2019-01-02,2019-05-14,0.26,0,1892
Mkuranga,2019-01-21,2019-06-05,0.67,0,3194
Mkuranga,2019-01-24,2019-06-10,0.45,0,2843
Mkuranga,2019-01-28,2019-06-15,0.5,0,2626
Mkuranga,2019-01-27,2019-06-14,0.49,0,2748
Mkuranga,2019-01-05,2019-05-19,0.52,0,2572
Mkuranga,2019-01-29,2019-06-16,0.57,0,2673
Mkuranga,2019-01-22,2019-06-07,0.45,0,2895
Mkuranga,2019-01-26,2019-06-12,0.54,0,2909
Mkuranga,2019-01-27,2019-06-14,0.52,0,2813
Babati Urban,2022-09-25,2023-02-03,0.24,0,1492
Mkuranga,2019-01-07,2019-05-21,0.31,0,2221
Mkuranga,2019-01-14,2019-05-30,0.53,0,2788
Mkuranga,2019-01-18,2019-06-04,0.36,0,2514
Mkuranga,2019-01-30,2019-06-17,0.63,0,2700
Mkuranga,2019-01-04,2019-05-18,0.38,0,2346
Mkuranga,2019-01-28,2019-06-15,0.66,0,2854
Mkuranga,2019-01-05,2019-05-19,0.34,0,2173
Mkuranga,2019-01-17,2019-06-03,0.4,0,2610
Mkuranga,2019-01-18,2019-06-04,0.4,0,2638
Mkuranga,2019-01-29,2019-06-16,1.37,0.202,3329
Mkuranga,2019-01-28,2019-06-15,0.62,0,2818
Mkuranga,2019-01-14,2019-05-30,0.47,0,2654
Mkuranga,2019-01-25,2019-06-11,0.27,0,2213
Mkuranga,2019-01-15,2019-06-01,0.68,0,3117
Mkuranga,2019-01-29,2019-06-16,0.62,0,2736
Mkuranga,2019-01-23,2019-06-08,0.43,0,2695
Babati Urban,2022-09-26,2023-02-01,0.24,0,1590
Mkuranga,2019-01-04,2019-05-18,0.57,0,2748
Mkuranga,2019-01-22,2019-06-07,0.48,0,2957
Mkuranga,2019-01-03,2019-05-17,0.22,0,1801
Mkuranga,2019-01-13,2019-05-27,0.59,0,2946
Mkuranga,2019-01-02,2019-05-14,0.48,0,2489
Mkuranga,2019-01-17,2019-06-03,0.31,0,2297
Mkuranga,2019-01-18,2019-06-04,0.42,0,2705
Mkuranga,2019-01-01,2019-05-13,0.38,0,2278
Mkuranga,2019-01-19,2019-06-05,0.28,0,2201
Mkuranga,2019-01-15,2019-06-01,0.59,0,3000
Mkuranga,2019-12-25,2020-05-14,0.53,0,2513
Mkuranga,2020-01-06,2020-05-29,0.87,0,3333
Mkuranga,2019-12-23,2020-05-13,0.53,0,2616
Mkuranga,2019-12-23,2020-05-13,0.48,0,2505
Mkuranga,2019-12-22,2020-05-12,0.58,0,2563
Mkuranga,2020-01-11,2020-06-03,0.37,0,2514
Babati Urban,2022-09-25,2023-02-03,0.31,0,1725
Mkuranga,2020-01-05,2020-05-26,0.69,0,3040
Mkuranga,2020-01-04,2020-05-25,0.51,0,2752
Mkuranga,2019-12-25,2020-05-14,0.82,0,2872
Mkuranga,2020-01-13,2020-06-04,0.67,0,2939
Mkuranga,2020-01-08,2020-05-31,0.65,0,3065
Mkuranga,2019-12-16,2020-05-07,0.49,0,2237
Mkuranga,2019-12-16,2020-05-07,0.55,0,2324
Mkuranga,2020-01-01,2020-05-22,0.31,0,2228
Mkuranga,2020-01-02,2020-05-23,0.51,0,2730
Mkuranga,2020-01-10,2020-06-02,0.38,0,2427
Mkuranga,2020-01-10,2020-06-02,0.69,0,2995
Mkuranga,2019-12-23,2020-05-13,0.39,0,2332
Mkuranga,2019-12-29,2020-05-19,0.83,0,3031
Mkuranga,2020-01-05,2020-05-26,0.62,0,2923
Mkuranga,2019-12-21,2020-05-11,0.5,0,2358
Mkuranga,2019-12-16,2020-05-07,0.53,0,2296
Babati Urban,2022-09-24,2023-02-01,0.29,0,1712
Mkuranga,2019-12-30,2020-05-20,0.51,0,2706
Mkuranga,2019-12-23,2020-05-13,0.73,0,2877
Mkuranga,2019-12-25,2020-05-14,0.52,0,2494
Mkuranga,2019-12-24,2020-05-13,1.23,0,3203
Mkuranga,2019-12-27,2020-05-16,0.8,0,2973
Mkuranga,2019-12-29,2020-05-19,0.57,0,2767
Mkuranga,2019-12-15,2020-05-06,0.68,0,2406
Mkuranga,2020-01-06,2020-05-29,0.54,0,2919
Mkuranga,2019-12-20,2020-05-12,0.24,0,1793
Mkuranga,2019-12-17,2020-05-08,0.5,0,2350
Mkuranga,2019-12-18,2020-05-09,0.43,0,2253
Mkuranga,2020-01-03,2020-05-24,0.5,0,2749
Mkuranga,2019-12-17,2020-05-08,0.47,0,2282
Mkuranga,2019-12-30,2020-05-20,0.79,0,3057
Mkuranga,2020-01-02,2020-05-23,0.53,0,2771
Mkuranga,2019-12-27,2020-05-16,0.76,0,2958
Babati Urban,2022-10-13,2023-02-20,0.56,0,2521
Mkuranga,2020-01-13,2020-06-06,0.63,0,2896
Mkuranga,2020-01-30,2020-06-21,0.64,0,3289
Mkuranga,2020-01-03,2020-05-24,0.45,0,2581
Mkuranga,2020-01-26,2020-06-21,0.53,0,2948
Mkuranga,2020-01-01,2020-05-22,0.28,0,2065
Mkuranga,2020-01-30,2020-06-21,0.59,0,3230
Mkuranga,2020-01-16,2020-06-10,0.61,0,2775
Mkuranga,2020-01-29,2020-06-21,0.52,0,3165
Mkuranga,2020-01-10,2020-06-02,0.58,0,2803
Mkuranga,2020-01-06,2020-05-29,0.56,0,2899
Mkuranga,2020-01-07,2020-05-30,0.33,0,2387
Mkuranga,2020-01-30,2020-06-21,0.64,0,3284
Mkuranga,2020-01-05,2020-05-26,0.46,0,2570
Mkuranga,2020-01-06,2020-05-29,0.41,0,2574
Mkuranga,2020-01-29,2020-06-21,0.56,0,3217
Mkuranga,2020-01-10,2020-06-02,0.59,0,2836
Babati Urban,2022-09-18,2023-01-24,0.27,0,1669
Mkuranga,2020-01-25,2020-06-20,0.5,0,2802
Mkuranga,2020-01-12,2020-06-04,0.51,0,2717
Mkuranga,2020-01-23,2020-06-20,0.67,0,3047
Mkuranga,2020-01-09,2020-06-01,0.66,0,3015
Mkuranga,2020-01-11,2020-06-03,0.55,0,2877
Mkuranga,2020-01-21,2020-06-17,0.43,0,2511
Mkuranga,2020-01-29,2020-06-21,0.79,0,3561
Mkuranga,2020-01-24,2020-06-19,0.47,0,2668
Mkuranga,2020-01-19,2020-06-14,0.33,0,2258
Mkuranga,2020-01-14,2020-06-07,0.46,0,2609
Mkuranga,2020-01-28,2020-06-21,0.58,0,3164
Mkuranga,2020-01-25,2020-06-20,1.35,0,3617
Mkuranga,2020-01-28,2020-06-21,0.49,0,3005
Mkuranga,2020-01-15,2020-06-08,0.68,0,2963
Mkuranga,2020-01-05,2020-05-26,0.4,0,2474
Mkuranga,2020-01-12,2020-06-04,0.43,0,2556
Babati Urban,2022-10-08,2023-02-14,0.35,0,1718
Mkuranga,2020-01-01,2020-05-22,0.38,0,2350
Mkuranga,2020-01-07,2020-05-30,0.69,0,3129
Mkuranga,2020-01-11,2020-06-03,0.64,0,3024
Mkuranga,2020-01-20,2020-06-15,0.89,0,3159
Mkuranga,2020-01-05,2020-05-26,0.49,0,2664
