,district,season_year,cultivar,year,yield
9939,limulunga,2012,cultivar9,2013,7.7014
9940,limulunga,2013,cultivar1,2013,3.75264
9941,limulunga,2013,cultivar1,2014,4.0891
9942,limulunga,2013,cultivar10,2013,5.42736
9943,limulunga,2013,cultivar10,2014,6.1255999999999995
9944,limulunga,2013,cultivar2,2013,3.8906599999999996
9945,limulunga,2013,cultivar2,2014,4.42376
9946,limulunga,2013,cultivar3,2013,7.16428
9947,limulunga,2013,cultivar3,2014,8.13826
9948,limulunga,2013,cultivar4,2013,2.43614
9949,limulunga,2013,cultivar4,2014,2.69738
9950,limulunga,2013,cultivar5,2013,3.5248399999999998
9951,limulunga,2013,cultivar5,2014,3.80446
9952,limulunga,2013,cultivar6,2013,7.69782
9953,limulunga,2013,cultivar6,2014,7.92244
9954,limulunga,2013,cultivar7,2013,8.11934
9955,limulunga,2013,cultivar7,2014,9.1103
9956,limulunga,2013,cultivar8,2013,7.64804
9957,limulunga,2013,cultivar8,2014,7.56316
9958,limulunga,2013,cultivar9,2013,6.6509
9959,limulunga,2013,cultivar9,2014,7.3706
9960,limulunga,2014,cultivar1,2014,3.71598
9961,limulunga,2014,cultivar1,2015,3.9649
9962,limulunga,2014,cultivar10,2014,5.57
9963,limulunga,2014,cultivar10,2015,5.9804200000000005
9964,limulunga,2014,cultivar2,2014,3.7691399999999997
9965,limulunga,2014,cultivar2,2015,4.37324
9966,limulunga,2014,cultivar3,2014,6.8487
9967,limulunga,2014,cultivar3,2015,8.22218
9968,limulunga,2014,cultivar4,2014,2.53418
9969,limulunga,2014,cultivar4,2015,2.8396600000000003
9970,limulunga,2014,cultivar5,2014,3.67696
9971,limulunga,2014,cultivar5,2015,3.9051400000000003
9972,limulunga,2014,cultivar6,2014,7.55374
9973,limulunga,2014,cultivar6,2015,7.58554
9974,limulunga,2014,cultivar7,2014,7.125
9975,limulunga,2014,cultivar7,2015,8.51154
9976,limulunga,2014,cultivar8,2014,6.98296
9977,limulunga,2014,cultivar8,2015,7.01658
9978,limulunga,2014,cultivar9,2014,6.45554
9979,limulunga,2014,cultivar9,2015,7.005879999999999
9980,limulunga,2015,cultivar1,2015,3.76878
9981,limulunga,2015,cultivar1,2016,4.05298
9982,limulunga,2015,cultivar10,2015,5.1649
9983,limulunga,2015,cultivar10,2016,5.999879999999999
9984,limulunga,2015,cultivar2,2015,3.91204
9985,limulunga,2015,cultivar2,2016,3.86212
9986,limulunga,2015,cultivar3,2015,7.30718
9987,limulunga,2015,cultivar3,2016,8.73282
9988,limulunga,2015,cultivar4,2015,2.54042
9989,limulunga,2015,cultivar4,2016,2.495
9990,limulunga,2015,cultivar5,2015,3.75646
9991,limulunga,2015,cultivar5,2016,3.40618
9992,limulunga,2015,cultivar6,2015,7.4149199999999995
9993,limulunga,2015,cultivar6,2016,7.91474
9994,limulunga,2015,cultivar7,2015,7.76502
9995,limulunga,2015,cultivar7,2016,9.01706
9996,limulunga,2015,cultivar8,2015,7.51702
9997,limulunga,2015,cultivar8,2016,7.47636
9998,limulunga,2015,cultivar9,2015,6.997139999999999
9999,limulunga,2015,cultivar9,2016,7.21888
10000,limulunga,2016,cultivar1,2016,3.63938
10001,limulunga,2016,cultivar1,2017,4.4302
10002,limulunga,2016,cultivar10,2016,5.4271199999999995
10003,limulunga,2016,cultivar10,2017,6.04544
10004,limulunga,2016,cultivar2,2016,3.7563799999999996
10005,limulunga,2016,cultivar2,2017,4.5612200000000005
10006,limulunga,2016,cultivar3,2016,7.37656
10007,limulunga,2016,cultivar3,2017,7.764959999999999
10008,limulunga,2016,cultivar4,2016,2.4677000000000002
10009,limulunga,2016,cultivar4,2017,2.8048
10010,limulunga,2016,cultivar5,2016,3.7275799999999997
10011,limulunga,2016,cultivar5,2017,4.06126
10012,limulunga,2016,cultivar6,2016,7.75436
10013,limulunga,2016,cultivar6,2017,7.8661
10014,limulunga,2016,cultivar7,2016,8.2111
10015,limulunga,2016,cultivar7,2017,8.22772
10016,limulunga,2016,cultivar8,2016,7.43612
10017,limulunga,2016,cultivar8,2017,7.340800000000001
10018,limulunga,2016,cultivar9,2016,6.344740000000001
10019,limulunga,2016,cultivar9,2017,7.43888
10020,limulunga,2017,cultivar1,2017,4.14308
10021,limulunga,2017,cultivar1,2018,4.15088
10022,limulunga,2017,cultivar10,2017,5.714980000000001
10023,limulunga,2017,cultivar10,2018,5.735360000000001
10024,limulunga,2017,cultivar2,2017,3.9704200000000003
10025,limulunga,2017,cultivar2,2018,4.30618
10026,limulunga,2017,cultivar3,2017,7.59804
10027,limulunga,2017,cultivar3,2018,8.66572
10028,limulunga,2017,cultivar4,2017,2.5783199999999997
10029,limulunga,2017,cultivar4,2018,2.65564
10030,limulunga,2017,cultivar5,2017,3.79896
10031,limulunga,2017,cultivar5,2018,3.6507
10032,limulunga,2017,cultivar6,2017,8.14352
10033,limulunga,2017,cultivar6,2018,8.0903
10034,limulunga,2017,cultivar7,2017,8.78354
10035,limulunga,2017,cultivar7,2018,9.24924
10036,limulunga,2017,cultivar8,2017,7.1310400000000005
10037,limulunga,2017,cultivar8,2018,7.82594
10038,limulunga,2017,cultivar9,2017,7.1381
10039,limulunga,2017,cultivar9,2018,7.239059999999999
10040,limulunga,2018,cultivar1,2018,3.48172
10041,limulunga,2018,cultivar1,2019,3.7708999999999997
10042,limulunga,2018,cultivar10,2018,5.45942
10043,limulunga,2018,cultivar10,2019,5.4589
10044,limulunga,2018,cultivar2,2018,3.71974
10045,limulunga,2018,cultivar2,2019,4.49934
10046,limulunga,2018,cultivar3,2018,7.35322
10047,limulunga,2018,cultivar3,2019,7.54798
10048,limulunga,2018,cultivar4,2018,2.4044399999999997
10049,limulunga,2018,cultivar4,2019,2.66132
10050,limulunga,2018,cultivar5,2018,3.39386
10051,limulunga,2018,cultivar5,2019,3.5505
10052,limulunga,2018,cultivar6,2018,7.34086
10053,limulunga,2018,cultivar6,2019,7.4273
10054,limulunga,2018,cultivar7,2018,8.02202
10055,limulunga,2018,cultivar7,2019,7.88544
10056,limulunga,2018,cultivar8,2018,7.298959999999999
10057,limulunga,2018,cultivar8,2019,7.30302
10058,limulunga,2018,cultivar9,2018,6.54578
10059,limulunga,2018,cultivar9,2019,6.821359999999999
10060,limulunga,2019,cultivar1,2019,3.67946
10061,limulunga,2019,cultivar1,2020,4.0907
10062,limulunga,2019,cultivar10,2019,5.44642
10063,limulunga,2019,cultivar10,2020,5.96244
10064,limulunga,2019,cultivar2,2019,3.673
10065,limulunga,2019,cultivar2,2020,4.303640000000001
10066,limulunga,2019,cultivar3,2019,7.57048
10067,limulunga,2019,cultivar3,2020,8.217880000000001
10068,limulunga,2019,cultivar4,2019,2.3982
10069,limulunga,2019,cultivar4,2020,2.5545400000000003
10070,limulunga,2019,cultivar5,2019,3.53324
10071,limulunga,2019,cultivar5,2020,3.56944
10072,limulunga,2019,cultivar6,2019,7.436240000000001
10073,limulunga,2019,cultivar6,2020,8.0146
10074,limulunga,2019,cultivar7,2019,7.57584
10075,limulunga,2019,cultivar7,2020,8.13244
10076,limulunga,2019,cultivar8,2019,6.87088
10077,limulunga,2019,cultivar8,2020,7.2725
10078,limulunga,2019,cultivar9,2019,6.69988
10079,limulunga,2019,cultivar9,2020,7.19954
10080,limulunga,2020,cultivar1,2020,3.763
10081,limulunga,2020,cultivar1,2021,4.43792
10082,limulunga,2020,cultivar10,2020,5.62372
10083,limulunga,2020,cultivar10,2021,5.95468
10084,limulunga,2020,cultivar2,2020,3.86012
10085,limulunga,2020,cultivar2,2021,4.52334
10086,limulunga,2020,cultivar3,2020,8.13658
10087,limulunga,2020,cultivar3,2021,8.71872
10088,limulunga,2020,cultivar4,2020,2.54122
10089,limulunga,2020,cultivar4,2021,2.70496
10090,limulunga,2020,cultivar5,2020,3.654
10091,limulunga,2020,cultivar5,2021,3.8634000000000004
10092,limulunga,2020,cultivar6,2020,7.94232
10093,limulunga,2020,cultivar6,2021,7.9969600000000005
10094,limulunga,2020,cultivar7,2020,8.37874
10095,limulunga,2020,cultivar7,2021,9.1059
10096,limulunga,2020,cultivar8,2020,7.7869399999999995
10097,limulunga,2020,cultivar8,2021,7.30024
10098,limulunga,2020,cultivar9,2020,6.680879999999999
10099,limulunga,2020,cultivar9,2021,7.86322
10100,limulunga,2021,cultivar1,2021,3.75552
10101,limulunga,2021,cultivar1,2022,3.95502
10102,limulunga,2021,cultivar10,2021,5.55086
10103,limulunga,2021,cultivar10,2022,6.15072
10104,limulunga,2021,cultivar2,2021,3.95588
10105,limulunga,2021,cultivar2,2022,4.1306
10106,limulunga,2021,cultivar3,2021,7.89438
10107,limulunga,2021,cultivar3,2022,9.293
10108,limulunga,2021,cultivar4,2021,2.64342
10109,limulunga,2021,cultivar4,2022,2.56204
10110,limulunga,2021,cultivar5,2021,3.7733800000000004
10111,limulunga,2021,cultivar5,2022,3.51608
10112,limulunga,2021,cultivar6,2021,7.9538400000000005
10113,limulunga,2021,cultivar6,2022,8.28596
10114,limulunga,2021,cultivar7,2021,8.53326
10115,limulunga,2021,cultivar7,2022,9.372440000000001
10116,limulunga,2021,cultivar8,2021,8.08992
10117,limulunga,2021,cultivar8,2022,7.6940800000000005
10118,limulunga,2021,cultivar9,2021,6.70066
10119,limulunga,2021,cultivar9,2022,7.2981
10120,livingstone,2011,cultivar1,2011,3.96632
10121,livingstone,2011,cultivar1,2012,4.34622
10122,livingstone,2011,cultivar10,2011,5.126119999999999
10123,livingstone,2011,cultivar10,2012,4.76316
10124,livingstone,2011,cultivar2,2011,4.3287
10125,livingstone,2011,cultivar2,2012,3.99744
10126,livingstone,2011,cultivar3,2011,6.23096
10127,livingstone,2011,cultivar3,2012,5.46792
10128,livingstone,2011,cultivar4,2011,2.6079399999999997
10129,livingstone,2011,cultivar4,2012,2.73584
10130,livingstone,2011,cultivar5,2011,3.6933999999999996
10131,livingstone,2011,cultivar5,2012,3.88858
10132,livingstone,2011,cultivar6,2011,6.33206
10133,livingstone,2011,cultivar6,2012,5.6709000000000005
10134,livingstone,2011,cultivar7,2011,6.5751
10135,livingstone,2011,cultivar7,2012,5.81766
10136,livingstone,2011,cultivar8,2011,6.14684
10137,livingstone,2011,cultivar8,2012,5.33912
10138,livingstone,2011,cultivar9,2011,6.61602
10139,livingstone,2011,cultivar9,2012,5.7008399999999995
10140,livingstone,2012,cultivar1,2012,3.54032
10141,livingstone,2012,cultivar1,2013,4.50472
10142,livingstone,2012,cultivar10,2012,5.11632
10143,livingstone,2012,cultivar10,2013,5.038399999999999
10144,livingstone,2012,cultivar2,2012,3.7074000000000003
10145,livingstone,2012,cultivar2,2013,4.0500799999999995
10146,livingstone,2012,cultivar3,2012,6.593719999999999
10147,livingstone,2012,cultivar3,2013,6.13388
10148,livingstone,2012,cultivar4,2012,2.51092
10149,livingstone,2012,cultivar4,2013,2.81326
10150,livingstone,2012,cultivar5,2012,3.49832
10151,livingstone,2012,cultivar5,2013,3.96082
10152,livingstone,2012,cultivar6,2012,7.08202
10153,livingstone,2012,cultivar6,2013,5.874099999999999
10154,livingstone,2012,cultivar7,2012,7.6453
10155,livingstone,2012,cultivar7,2013,6.10602
10156,livingstone,2012,cultivar8,2012,6.64196
10157,livingstone,2012,cultivar8,2013,5.62202
10158,livingstone,2012,cultivar9,2012,6.31062
10159,livingstone,2012,cultivar9,2013,6.13992
10160,livingstone,2013,cultivar1,2013,3.6543200000000002
10161,livingstone,2013,cultivar1,2014,4.09454
10162,livingstone,2013,cultivar10,2013,5.04008
10163,livingstone,2013,cultivar10,2014,5.20144
10164,livingstone,2013,cultivar2,2013,3.89966
10165,livingstone,2013,cultivar2,2014,4.2624200000000005
10166,livingstone,2013,cultivar3,2013,6.22514
10167,livingstone,2013,cultivar3,2014,6.517379999999999
10168,livingstone,2013,cultivar4,2013,2.47744
10169,livingstone,2013,cultivar4,2014,2.6663799999999998
10170,livingstone,2013,cultivar5,2013,3.46562
10171,livingstone,2013,cultivar5,2014,3.82194
10172,livingstone,2013,cultivar6,2013,6.20156
10173,livingstone,2013,cultivar6,2014,6.2176800000000005
10174,livingstone,2013,cultivar7,2013,6.85008
10175,livingstone,2013,cultivar7,2014,6.4398
10176,livingstone,2013,cultivar8,2013,6.2641599999999995
10177,livingstone,2013,cultivar8,2014,5.638859999999999
10178,livingstone,2013,cultivar9,2013,6.26692
10179,livingstone,2013,cultivar9,2014,6.3387
10180,livingstone,2014,cultivar1,2014,3.7258999999999998
10181,livingstone,2014,cultivar1,2015,3.99632
10182,livingstone,2014,cultivar10,2014,5.4119
10183,livingstone,2014,cultivar10,2015,4.99074
10184,livingstone,2014,cultivar2,2014,4.05142
10185,livingstone,2014,cultivar2,2015,4.10344
10186,livingstone,2014,cultivar3,2014,6.58332
10187,livingstone,2014,cultivar3,2015,5.37248
10188,livingstone,2014,cultivar4,2014,2.58338
10189,livingstone,2014,cultivar4,2015,2.96728
10190,livingstone,2014,cultivar5,2014,3.69646
10191,livingstone,2014,cultivar5,2015,3.70816
10192,livingstone,2014,cultivar6,2014,6.96658
10193,livingstone,2014,cultivar6,2015,5.58312
10194,livingstone,2014,cultivar7,2014,7.53946
10195,livingstone,2014,cultivar7,2015,5.63132
10196,livingstone,2014,cultivar8,2014,6.69582
10197,livingstone,2014,cultivar8,2015,5.08444
10198,livingstone,2014,cultivar9,2014,6.5658
10199,livingstone,2014,cultivar9,2015,5.48746
10200,livingstone,2015,cultivar1,2015,3.77646
10201,livingstone,2015,cultivar1,2016,4.02144
10202,livingstone,2015,cultivar10,2015,5.01502
10203,livingstone,2015,cultivar10,2016,5.0815
10204,livingstone,2015,cultivar2,2015,4.0406200000000005
10205,livingstone,2015,cultivar2,2016,3.7342
10206,livingstone,2015,cultivar3,2015,6.4046400000000006
10207,livingstone,2015,cultivar3,2016,6.5729
10208,livingstone,2015,cultivar4,2015,2.54908
10209,livingstone,2015,cultivar4,2016,2.4387600000000003
10210,livingstone,2015,cultivar5,2015,3.75364
10211,livingstone,2015,cultivar5,2016,3.41526
10212,livingstone,2015,cultivar6,2015,6.30784
10213,livingstone,2015,cultivar6,2016,6.0489999999999995
10214,livingstone,2015,cultivar7,2015,6.65086
10215,livingstone,2015,cultivar7,2016,6.251259999999999
10216,livingstone,2015,cultivar8,2015,5.472720000000001
10217,livingstone,2015,cultivar8,2016,6.32106
10218,livingstone,2015,cultivar9,2015,6.16636
10219,livingstone,2015,cultivar9,2016,6.57974
10220,livingstone,2016,cultivar1,2016,3.64862
10221,livingstone,2016,cultivar1,2017,4.3192
10222,livingstone,2016,cultivar10,2016,5.27842
10223,livingstone,2016,cultivar10,2017,5.07344
10224,livingstone,2016,cultivar2,2016,4.23558
10225,livingstone,2016,cultivar2,2017,4.39246
10226,livingstone,2016,cultivar3,2016,6.67528
10227,livingstone,2016,cultivar3,2017,6.124099999999999
10228,livingstone,2016,cultivar4,2016,2.5954800000000002
10229,livingstone,2016,cultivar4,2017,2.75766
10230,livingstone,2016,cultivar5,2016,3.76462
10231,livingstone,2016,cultivar5,2017,3.87756
10232,livingstone,2016,cultivar6,2016,6.777699999999999
10233,livingstone,2016,cultivar6,2017,5.7576
10234,livingstone,2016,cultivar7,2016,6.289840000000001
10235,livingstone,2016,cultivar7,2017,5.728260000000001
10236,livingstone,2016,cultivar8,2016,6.38188
10237,livingstone,2016,cultivar8,2017,5.39548
10238,livingstone,2016,cultivar9,2016,5.9146600000000005
10239,livingstone,2016,cultivar9,2017,6.13248
10240,livingstone,2017,cultivar1,2017,4.0757200000000005
10241,livingstone,2017,cultivar1,2018,3.9443799999999998
10242,livingstone,2017,cultivar10,2017,5.31514
10243,livingstone,2017,cultivar10,2018,5.0069799999999995
10244,livingstone,2017,cultivar2,2017,4.179939999999999
10245,livingstone,2017,cultivar2,2018,4.10524
10246,livingstone,2017,cultivar3,2017,5.90112
10247,livingstone,2017,cultivar3,2018,5.81088
10248,livingstone,2017,cultivar4,2017,2.6612
10249,livingstone,2017,cultivar4,2018,2.66914
10250,livingstone,2017,cultivar5,2017,3.7808800000000002
10251,livingstone,2017,cultivar5,2018,3.63172
10252,livingstone,2017,cultivar6,2017,6.41928
10253,livingstone,2017,cultivar6,2018,6.20726
10254,livingstone,2017,cultivar7,2017,6.421760000000001
10255,livingstone,2017,cultivar7,2018,6.18188
10256,livingstone,2017,cultivar8,2017,6.17322
10257,livingstone,2017,cultivar8,2018,5.49164
10258,livingstone,2017,cultivar9,2017,6.68238
10259,livingstone,2017,cultivar9,2018,5.84218
10260,livingstone,2018,cultivar1,2018,3.54752
10261,livingstone,2018,cultivar1,2019,3.7076
10262,livingstone,2018,cultivar10,2018,5.3136
10263,livingstone,2018,cultivar10,2019,4.54026
10264,livingstone,2018,cultivar2,2018,3.6118400000000004
10265,livingstone,2018,cultivar2,2019,4.05994
10266,livingstone,2018,cultivar3,2018,7.053719999999999
10267,livingstone,2018,cultivar3,2019,5.744980000000001
10268,livingstone,2018,cultivar4,2018,2.43952
10269,livingstone,2018,cultivar4,2019,2.64312
10270,livingstone,2018,cultivar5,2018,3.3682999999999996
10271,livingstone,2018,cultivar5,2019,3.5805399999999996
10272,livingstone,2018,cultivar6,2018,6.74596
10273,livingstone,2018,cultivar6,2019,5.89192
10274,livingstone,2018,cultivar7,2018,6.8159
10275,livingstone,2018,cultivar7,2019,5.96032
10276,livingstone,2018,cultivar8,2018,6.5477
10277,livingstone,2018,cultivar8,2019,5.24632
10278,livingstone,2018,cultivar9,2018,6.3714200000000005
10279,livingstone,2018,cultivar9,2019,5.41496
10280,livingstone,2019,cultivar1,2019,3.74784
10281,livingstone,2019,cultivar1,2020,4.05854
10282,livingstone,2019,cultivar10,2019,5.15394
10283,livingstone,2019,cultivar10,2020,5.11674
10284,livingstone,2019,cultivar2,2019,3.44168
10285,livingstone,2019,cultivar2,2020,4.14668
10286,livingstone,2019,cultivar3,2019,6.4565
10287,livingstone,2019,cultivar3,2020,6.40812
10288,livingstone,2019,cultivar4,2019,2.4443200000000003
10289,livingstone,2019,cultivar4,2020,2.5903199999999997
10290,livingstone,2019,cultivar5,2019,3.5742000000000003
10291,livingstone,2019,cultivar5,2020,3.58626
10292,livingstone,2019,cultivar6,2019,6.94872
10293,livingstone,2019,cultivar6,2020,5.89338
10294,livingstone,2019,cultivar7,2019,6.91632
10295,livingstone,2019,cultivar7,2020,6.3261199999999995
10296,livingstone,2019,cultivar8,2019,6.5647
10297,livingstone,2019,cultivar8,2020,5.9017
10298,livingstone,2019,cultivar9,2019,6.60828
10299,livingstone,2019,cultivar9,2020,6.11112
10300,livingstone,2020,cultivar1,2020,3.75616
10301,livingstone,2020,cultivar1,2021,4.39168
10302,livingstone,2020,cultivar10,2020,5.30018
10303,livingstone,2020,cultivar10,2021,4.705299999999999
10304,livingstone,2020,cultivar2,2020,4.34962
10305,livingstone,2020,cultivar2,2021,4.32012
10306,livingstone,2020,cultivar3,2020,6.9475999999999996
10307,livingstone,2020,cultivar3,2021,6.15384
10308,livingstone,2020,cultivar4,2020,2.5256600000000002
10309,livingstone,2020,cultivar4,2021,2.68234
10310,livingstone,2020,cultivar5,2020,3.6627199999999998
10311,livingstone,2020,cultivar5,2021,3.84726
10312,livingstone,2020,cultivar6,2020,6.58898
10313,livingstone,2020,cultivar6,2021,5.87534
10314,livingstone,2020,cultivar7,2020,6.46834
10315,livingstone,2020,cultivar7,2021,5.8975599999999995
10316,livingstone,2020,cultivar8,2020,6.49082
10317,livingstone,2020,cultivar8,2021,5.47138
10318,livingstone,2020,cultivar9,2020,6.63926
10319,livingstone,2020,cultivar9,2021,5.751760000000001
10320,livingstone,2021,cultivar1,2021,3.7044
10321,livingstone,2021,cultivar1,2022,3.9622
10322,livingstone,2021,cultivar10,2021,5.26438
10323,livingstone,2021,cultivar10,2022,5.18086
10324,livingstone,2021,cultivar2,2021,4.30144
10325,livingstone,2021,cultivar2,2022,4.07792
10326,livingstone,2021,cultivar3,2021,6.80396
10327,livingstone,2021,cultivar3,2022,6.53092
10328,livingstone,2021,cultivar4,2021,2.73416
10329,livingstone,2021,cultivar4,2022,2.55278
10330,livingstone,2021,cultivar5,2021,3.74846
10331,livingstone,2021,cultivar5,2022,3.53846
10332,livingstone,2021,cultivar6,2021,6.90966
10333,livingstone,2021,cultivar6,2022,6.3289
10334,livingstone,2021,cultivar7,2021,6.933579999999999
10335,livingstone,2021,cultivar7,2022,6.4736400000000005
10336,livingstone,2021,cultivar8,2021,6.11314
10337,livingstone,2021,cultivar8,2022,6.261939999999999
10338,livingstone,2021,cultivar9,2021,6.005520000000001
10339,livingstone,2021,cultivar9,2022,6.501259999999999
10340,luampa,2011,cultivar1,2011,3.8843599999999996
10341,luampa,2011,cultivar1,2012,4.28848
10342,luampa,2011,cultivar10,2011,5.24574
10343,luampa,2011,cultivar10,2012,5.19466
10344,luampa,2011,cultivar2,2011,4.01692
10345,luampa,2011,cultivar2,2012,4.05766
10346,luampa,2011,cultivar3,2011,6.60716
10347,luampa,2011,cultivar3,2012,6.2469399999999995
10348,luampa,2011,cultivar4,2011,2.6036400000000004
10349,luampa,2011,cultivar4,2012,2.7832600000000003
10350,luampa,2011,cultivar5,2011,3.6590800000000003
10351,luampa,2011,cultivar5,2012,3.93918
10352,luampa,2011,cultivar6,2011,6.6278
10353,luampa,2011,cultivar6,2012,6.535900000000001
10354,luampa,2011,cultivar7,2011,6.66732
10355,luampa,2011,cultivar7,2012,6.52204
10356,luampa,2011,cultivar8,2011,5.84438
10357,luampa,2011,cultivar8,2012,6.06902
10358,luampa,2011,cultivar9,2011,5.86602
10359,luampa,2011,cultivar9,2012,6.25404
10360,luampa,2012,cultivar1,2012,3.48346
10361,luampa,2012,cultivar1,2013,4.5038
10362,luampa,2012,cultivar10,2012,5.0106399999999995
10363,luampa,2012,cultivar10,2013,5.2741
10364,luampa,2012,cultivar2,2012,3.20586
10365,luampa,2012,cultivar2,2013,4.383179999999999
10366,luampa,2012,cultivar3,2012,6.1797
10367,luampa,2012,cultivar3,2013,6.4579200000000005
10368,luampa,2012,cultivar4,2012,2.46632
10369,luampa,2012,cultivar4,2013,2.82798
10370,luampa,2012,cultivar5,2012,3.4539
10371,luampa,2012,cultivar5,2013,4.001580000000001
10372,luampa,2012,cultivar6,2012,6.60384
10373,luampa,2012,cultivar6,2013,5.9299599999999995
10374,luampa,2012,cultivar7,2012,7.156960000000001
10375,luampa,2012,cultivar7,2013,6.78342
10376,luampa,2012,cultivar8,2012,6.26014
10377,luampa,2012,cultivar8,2013,5.83712
10378,luampa,2012,cultivar9,2012,6.06122
10379,luampa,2012,cultivar9,2013,6.309679999999999
10380,luampa,2013,cultivar1,2013,3.8061200000000004
10381,luampa,2013,cultivar1,2014,4.08936
10382,luampa,2013,cultivar10,2013,4.7759
10383,luampa,2013,cultivar10,2014,5.650040000000001
10384,luampa,2013,cultivar2,2013,3.67062
10385,luampa,2013,cultivar2,2014,4.45596
10386,luampa,2013,cultivar3,2013,6.0802
10387,luampa,2013,cultivar3,2014,7.30004
10388,luampa,2013,cultivar4,2013,2.46014
10389,luampa,2013,cultivar4,2014,2.7188
10390,luampa,2013,cultivar5,2013,3.5010000000000003
10391,luampa,2013,cultivar5,2014,3.8314600000000003
10392,luampa,2013,cultivar6,2013,6.3032
10393,luampa,2013,cultivar6,2014,6.932799999999999
10394,luampa,2013,cultivar7,2013,6.387440000000001
10395,luampa,2013,cultivar7,2014,7.59486
10396,luampa,2013,cultivar8,2013,6.31572
10397,luampa,2013,cultivar8,2014,6.39404
10398,luampa,2013,cultivar9,2013,6.08348
10399,luampa,2013,cultivar9,2014,6.7424599999999995
10400,luampa,2014,cultivar1,2014,3.70722
10401,luampa,2014,cultivar1,2015,4.02718
10402,luampa,2014,cultivar10,2014,4.95538
10403,luampa,2014,cultivar10,2015,5.36386
10404,luampa,2014,cultivar2,2014,2.9975
10405,luampa,2014,cultivar2,2015,4.35118
10406,luampa,2014,cultivar3,2014,5.6905600000000005
10407,luampa,2014,cultivar3,2015,7.25184
10408,luampa,2014,cultivar4,2014,2.5171
10409,luampa,2014,cultivar4,2015,2.8683199999999998
10410,luampa,2014,cultivar5,2014,3.5775799999999998
10411,luampa,2014,cultivar5,2015,3.83914
10412,luampa,2014,cultivar6,2014,6.41496
10413,luampa,2014,cultivar6,2015,6.99366
10414,luampa,2014,cultivar7,2014,6.89896
10415,luampa,2014,cultivar7,2015,7.4352599999999995
10416,luampa,2014,cultivar8,2014,6.1451
10417,luampa,2014,cultivar8,2015,5.9863
10418,luampa,2014,cultivar9,2014,6.0894
10419,luampa,2014,cultivar9,2015,6.6822
10420,luampa,2015,cultivar1,2015,3.7577800000000003
10421,luampa,2015,cultivar1,2016,4.10712
10422,luampa,2015,cultivar10,2015,4.7427600000000005
10423,luampa,2015,cultivar10,2016,5.66056
10424,luampa,2015,cultivar2,2015,3.3837
10425,luampa,2015,cultivar2,2016,3.8788600000000004
10426,luampa,2015,cultivar3,2015,6.11112
10427,luampa,2015,cultivar3,2016,7.03272
10428,luampa,2015,cultivar4,2015,2.4249
10429,luampa,2015,cultivar4,2016,2.45502
10430,luampa,2015,cultivar5,2015,3.5375400000000004
10431,luampa,2015,cultivar5,2016,3.3893400000000002
10432,luampa,2015,cultivar6,2015,6.0614
10433,luampa,2015,cultivar6,2016,6.79756
10434,luampa,2015,cultivar7,2015,6.6174599999999995
10435,luampa,2015,cultivar7,2016,7.49116
10436,luampa,2015,cultivar8,2015,5.66184
10437,luampa,2015,cultivar8,2016,6.22708
10438,luampa,2015,cultivar9,2015,5.94722
10439,luampa,2015,cultivar9,2016,6.9180399999999995
10440,luampa,2016,cultivar1,2016,3.65102
10441,luampa,2016,cultivar1,2017,4.4154599999999995
10442,luampa,2016,cultivar10,2016,5.1975
10443,luampa,2016,cultivar10,2017,5.6753
10444,luampa,2016,cultivar2,2016,2.72884
10445,luampa,2016,cultivar2,2017,4.66602
10446,luampa,2016,cultivar3,2016,6.28096
10447,luampa,2016,cultivar3,2017,7.03208
10448,luampa,2016,cultivar4,2016,2.46922
10449,luampa,2016,cultivar4,2017,2.81502
10450,luampa,2016,cultivar5,2016,3.42212
10451,luampa,2016,cultivar5,2017,4.0186399999999995
10452,luampa,2016,cultivar6,2016,6.0162
10453,luampa,2016,cultivar6,2017,6.91894
10454,luampa,2016,cultivar7,2016,6.62962
10455,luampa,2016,cultivar7,2017,8.05362
10456,luampa,2016,cultivar8,2016,6.244
10457,luampa,2016,cultivar8,2017,6.91154
10458,luampa,2016,cultivar9,2016,6.03236
10459,luampa,2016,cultivar9,2017,6.85208
10460,luampa,2017,cultivar1,2017,4.02812
10461,luampa,2017,cultivar1,2018,4.18252
10462,luampa,2017,cultivar10,2017,4.80368
10463,luampa,2017,cultivar10,2018,5.16922
10464,luampa,2017,cultivar2,2017,3.7091399999999997
10465,luampa,2017,cultivar2,2018,4.21912
10466,luampa,2017,cultivar3,2017,5.88442
10467,luampa,2017,cultivar3,2018,7.08586
10468,luampa,2017,cultivar4,2017,2.5267
10469,luampa,2017,cultivar4,2018,2.6661799999999998
10470,luampa,2017,cultivar5,2017,3.7271199999999998
10471,luampa,2017,cultivar5,2018,3.62954
10472,luampa,2017,cultivar6,2017,6.62358
10473,luampa,2017,cultivar6,2018,7.0247
10474,luampa,2017,cultivar7,2017,7.04252
10475,luampa,2017,cultivar7,2018,7.28644
10476,luampa,2017,cultivar8,2017,5.859260000000001
10477,luampa,2017,cultivar8,2018,6.28762
10478,luampa,2017,cultivar9,2017,6.2764999999999995
10479,luampa,2017,cultivar9,2018,6.81744
10480,luampa,2018,cultivar1,2018,3.49606
10481,luampa,2018,cultivar1,2019,3.7614199999999998
10482,luampa,2018,cultivar10,2018,4.82984
10483,luampa,2018,cultivar10,2019,5.0983600000000004
