,district,cultivar,rmse,%rmse,unbiased rmse,bias,correlation,season length
263,mansa,3,6772.508570684467,229090.79954287992,607.8175483347896,6745.178290299734,-0.3198075541037981,110.32363636363637
264,masaiti,3,5895.434976599119,263903.7103333206,337.9195414073779,5885.74242953625,0.4679412559842314,110.47454545454545
265,mazabuka,3,6621.046163723786,349507.40509670484,312.03670178416223,6613.689242692094,-0.23848188221888136,112.01818181818182
266,mbala,3,8489.528891627273,350686.0892998645,310.51499066402477,8483.848256678519,-0.1771255884427099,109.90545454545455
267,milengi,3,5715.2386096917435,208624.627599833,744.9641163193481,5666.478697666456,-0.4963510666390979,110.25272727272727
268,mkushi,3,5767.044232918426,173615.7733257294,516.6354861324577,5743.856453542895,-0.5272846587948096,110.35818181818182
269,mongu,3,6900.417548161067,1187766.2916176366,336.04855837829086,6892.229951574531,-0.06794977176182716,111.63454545454546
270,monze,3,6649.901245183573,449642.22108510823,334.1408837174258,6641.501068322025,0.07783965892843916,112.32
271,mpika,3,7167.474243795126,213740.6753270992,383.44225249046303,7157.210285751815,0.2691155323336957,110.37454545454545
272,mpongwe,3,5890.729278381951,203222.07612245367,464.2290244372649,5872.408606701033,0.33923309076032593,110.82909090909091
273,mporokoso,3,5939.006497523667,204767.8875412447,719.2173747407036,5895.296815725178,-0.0643365790281715,110.60877513711152
274,mpulungu,3,7092.668495348722,273610.2234766167,287.3794228264787,7086.844110903545,-0.2955474715301911,109.87454545454545
275,mufulira,3,4918.221120895714,149795.40008739827,1090.7217318402854,4795.750733484387,-0.20467720696809813,109.9872495446266
276,mufumbwe,3,6940.823780786988,292630.91077807173,492.1226663350988,6923.355403069917,-0.04151035359947218,110.84363636363636
277,mumbwa,3,6573.719507200012,390390.52951923513,314.07294952957596,6566.212480701166,-0.037202702561573125,111.23818181818181
278,mungwi,3,7264.55231999456,226143.54552694893,183.11878628481963,7262.244000310642,-0.2097493574098752,110.28363636363636
279,mwense,3,7413.252722683443,313932.8081805872,329.14393013014944,7405.942222542109,-0.09381303345097564,110.5490909090909
280,mwinilunga,3,5585.2720087651105,165390.57703759777,1075.5739412343748,5480.73025324478,-0.5195647826741434,109.84
281,nakonde,3,6563.121876237412,233318.35269679572,320.83131397120366,6555.275435122585,-0.35198038470497345,123.66666666666667
282,namwala,3,6745.324335351082,602106.1614942282,417.6007198005085,6732.385166336044,-0.28856353967621995,112.18
283,nchelenge,3,6540.74016782012,285745.05718257796,634.1168297794172,6509.929169286412,0.07409271459752112,110.23272727272727
284,ndola,3,6349.775298384334,232218.20800755892,436.9186606813859,6334.725599733602,-0.10702229177622216,117.55272727272727
285,nyimba,3,6390.304409352641,381288.7050483638,384.75008499149124,6378.711297455847,-0.2874599798940541,111.11090909090909
286,petauke,3,6026.388676228643,350346.42986910517,534.261055234519,6002.6598772408,0.2883892684800706,111.35272727272728
287,samfya,3,8265.564832792114,287514.7454307893,392.9733638586923,8256.217895646125,-0.483222999190752,110.28
288,senanga,3,6192.831422598833,1306848.7633357332,310.7899170409104,6185.027943040612,0.04812540050617272,111.7690909090909
289,serenje,3,7110.863715716927,251736.7431261115,326.5717225019277,7103.360732326753,0.3511279816989167,110.75090909090909
290,sesheke,3,5983.7143868427065,1162905.4217045486,244.91674455443365,5978.699996784021,0.06262990774990443,112.26181818181819
291,shangombo,3,6318.4870686356835,1324540.1618799067,340.21386112645206,6309.321149316603,0.09968751617788144,112.05636363636364
292,siavonga,3,6361.351087124198,705993.1694972217,231.1564882420065,6357.14985914284,-0.2862918938091679,112.09454545454545
293,sinazongwe,3,6314.713590294629,688829.7385786808,281.21597730605544,6308.448723859099,-0.36742515118062274,112.89272727272727
294,solwezi,3,5501.530735455848,316393.6268008687,760.8887198233756,5448.659357053889,-0.4950765331289432,110.30363636363636
295,zambezi,3,9559.912634787466,516797.87200863083,218.4067838925761,9557.417436814127,0.2796046250277907,110.87454545454545
296,chadiza,4,2345.7301044538185,107581.91127823277,223.3730103897569,2335.070495974444,0.46121607417516214,86.04545454545455
297,chama,4,2521.199192268616,121449.46031465502,79.48622765946429,2519.9458936073192,0.7031832241468619,86.01272727272728
298,chavuma,4,2474.7102160869294,108561.84089563681,99.57967705789422,2472.7059148879925,0.1682684329405706,85.86909090909091
299,chibombo,4,2533.2720610077026,129856.26773984931,89.02363878852073,2531.707354102971,0.24292271623723943,86.27454545454546
300,chiengi,4,2482.8444750024473,111956.86108874847,108.0278923510108,2480.4932294856953,-0.06902633044643268,86.02545454545455
301,chililabombwe,4,2436.5675512167413,95908.9332388469,221.43216248869723,2426.4849533961515,-0.8450500700763771,92.3
302,chilubi,4,2553.9096615781614,97387.95353305525,84.36696533567373,2552.515773636341,0.30146672652328943,86.11272727272727
303,chingola,4,1963.6358545806975,65856.71015695315,409.7659403803812,1920.4055934877529,-0.4702233763575585,86.38363636363637
304,chinsali,4,2537.721299184248,76706.51282245805,111.02094807136214,2535.291648198038,0.45801286411164444,85.92181818181818
305,chipata,4,2318.943896602241,109331.54810859282,205.88409811554325,2309.7862528233936,0.03826061310777197,86.06727272727272
306,choma,4,2517.2373958521675,150496.45174674378,88.11659038324734,2515.694650305524,0.5323754841155498,85.91818181818182
307,chongwe,4,1993.3757643959989,89497.4391033576,384.8399721481756,1955.8745189603358,0.04898350214548383,86.26181818181819
308,gwembe,4,2529.996779336743,189384.37123976136,89.96230636533429,2528.3968214834717,0.6218491536946672,85.94181818181818
309,ikelenge,4,1895.650093314356,68200.3856524657,350.53401762167954,1863.7207150240752,0.21088866753121654,85.98907103825137
310,isoka,4,2528.5602550594585,78530.11267822287,105.63217857304645,2526.3528665481917,0.2272706778525814,86.16363636363636
311,itezhitezhi,4,2537.6976505313824,196041.85473311573,79.8240056885263,2536.441896363553,0.3132545728749927,86.04545454545455
312,kabompo,4,2552.46566092802,99898.7216073431,77.86642988232397,2551.277673894807,0.12272629376758952,85.9290909090909
313,kabwe,4,2192.303773768176,79678.42876724168,220.84141518090206,2181.1521968489687,0.29964905156251104,86.03454545454545
314,kafue,4,2546.1083248087025,106750.51715490068,84.98962377047644,2544.6894438244385,0.43712641444469486,85.96545454545455
315,kalabo,4,2547.0216505353487,515448.8837029593,71.79774000792935,2546.0094997516335,0.4379220783169764,85.88727272727273
316,kalomo,4,2253.134241667318,148777.75353044536,314.83740129378435,2231.0292068281706,-0.0728097328288436,85.94181818181818
317,kalulushi,4,1878.9521783294674,65682.59564502302,382.57325379920024,1839.5920726961572,-0.1527817242642675,85.75818181818182
318,kaoma,4,2460.1083688907074,156657.67105032172,150.05453148346373,2455.5278097116666,0.031659916519184615,86.16727272727273
319,kapirimposhi,4,2529.7403025505096,108245.7279808817,77.0515390221943,2528.5666015912366,-0.27609096851931536,86.11272727272727
320,kaputa,4,2409.8553160642323,144147.25534220814,127.00269148337544,2406.5063807767096,-0.564190965062381,85.78727272727272
321,kasama,4,2546.474305819979,77289.21809857443,82.26157186037956,2545.1452657945483,0.5797650210348546,86.21818181818182
322,kasempa,4,2434.006373854227,86805.81198046467,116.62826185834732,2431.2105783948264,0.3280126460882863,85.98363636363636
323,katete,4,2074.017591301552,133416.50525576554,368.2804086892063,2041.0581837870275,-0.1422710914661882,86.00727272727272
324,kawambwa,4,2383.185809570025,77414.65122932312,133.18192074488,2379.461531297079,0.010044127234673217,86.09454545454545
325,kazungula,4,2504.51916278235,226399.50339301385,98.69552434919497,2502.5737611941513,0.5361955361179104,86.06181818181818
326,kitwe,4,1881.3953977850783,75545.40015462328,375.9076022899393,1843.4592800893386,-0.5539648059588916,85.98715596330275
327,livingstone,4,2557.8749053666234,329709.04454753816,86.40491492957322,2556.415111475506,0.7217973378655103,86.10545454545455
328,luangwa,4,2415.4260487839906,464436.8420352753,164.07159146148967,2409.847196404688,0.43996450132584375,86.16727272727273
329,luanshya,4,1883.9076265792207,72759.06321818779,479.25385861273367,1821.9285618509193,-0.3926797681001346,86.01642335766424
330,lufwanyama,4,1950.1918746067988,91416.1107252467,325.5762032861901,1922.8230505265246,-0.1374609156495108,85.74181818181818
331,lukulu,4,2488.5397602374483,275976.8152130596,119.87164489025511,2485.6510066849605,0.5073753555666833,86.2690909090909
332,lundazi,4,2161.9421562646417,91370.01988127202,338.37625069960916,2135.2974968366075,0.02729080106605972,85.96
333,lusaka,4,2119.597653747164,70556.30699350547,222.53727176707378,2107.883150567163,0.20493975746250764,86.30181818181818
334,luwingu,4,2558.6188936726003,74908.24504448586,84.84966081638368,2557.211602139672,0.5773097552891121,86.46
335,mafinga,4,2526.789301263569,69754.50580624276,72.00038294308467,2525.7835970139017,-0.4229871488588066,85.9290909090909
336,mambwe,4,1935.595543889123,135859.68637822522,419.85210457439183,1889.5116617284696,-0.06270245017888681,85.82
337,mansa,4,2224.039212596198,75231.63922358633,238.14137719886648,2211.25283575428,-0.311636333418098,86.02727272727273
338,masaiti,4,2411.7855873330927,107961.35782211504,134.513626853659,2408.031520445342,-0.5913032822271057,86.13090909090909
339,mazabuka,4,2557.406971520055,134998.7074987392,72.01295642126986,2556.39287905573,0.21268597096766628,85.74727272727273
340,mbala,4,2547.6126357735625,105236.97176782932,83.36640399300124,2546.2482566785184,0.44396332858386905,86.1290909090909
341,milengi,4,2131.512045785145,77807.05883782315,268.78717971082125,2114.4968794846395,-0.5044453528873214,86.2
342,mkushi,4,2423.3369039462996,72954.0980812808,147.56140921324823,2418.8400899065314,0.6248657174671691,86.19090909090909
343,mongu,4,2531.3461007627006,435719.65753071517,75.59020897580609,2530.2172243018035,0.3763419577980714,86.15272727272728
344,monze,4,2546.127774102041,172159.93220093608,78.49781250543587,2544.9174319583876,0.5132634387417891,86.0909090909091
345,mpika,4,2551.488089832723,76087.72195896083,69.971484715468,2550.528467569996,0.586625969378987,86.05818181818182
346,mpongwe,4,2243.379624191274,77393.51839373395,230.88549103901548,2231.4667885192143,0.7485997470474716,86.20727272727272
347,mporokoso,4,2127.634218014299,73357.5833710426,288.23699322517126,2108.0196397097043,0.16171525934498898,85.80181818181818
348,mpulungu,4,2539.549201382302,97966.88298286413,98.0199872408804,2537.6568381762704,0.6755257366459502,86.20363636363636
349,mufulira,4,1807.956234618391,55065.341888460105,463.6714568704251,1747.4880618702855,-0.13087709365056555,85.84517304189436
350,mufumbwe,4,2333.704299356332,98390.91672341993,135.17209957044318,2329.786312160827,-0.6011296141971885,86.29818181818182
351,mumbwa,4,2467.0444930864955,146509.2638876182,135.38276507465707,2463.327026155712,0.246931728002941,85.98
352,mungwi,4,2542.547827639114,79148.82501866017,74.35505577116103,2541.460363947005,0.14848011750598666,86.16
353,mwense,4,2553.641005802095,108140.34298109864,68.15590832529598,2552.7313134512,0.11919652159072978,86.22181818181818
354,mwinilunga,4,1990.1815622638949,58933.07908296291,335.9114965695397,1961.6284350629628,-0.42950156752556296,86.13090909090909
355,nakonde,4,2683.495069513184,95397.99212866861,101.11938210584613,2681.589203935625,0.3712209122793326,99.24683544303798
356,namwala,4,2549.9530173080398,227615.80420907322,72.58576529700068,2548.91971179059,0.5443239101400444,86.18727272727273
357,nchelenge,4,2315.899075903869,101174.5913908974,194.89587602554698,2307.6837147409583,0.18086540918033203,86.05454545454545
358,ndola,4,2462.7710067696416,90066.22172449705,149.37971236897127,2458.236508824511,-0.3644782790152251,92.40363636363637
359,nyimba,4,2393.775206403216,142828.79032969626,192.09786981240345,2386.054933819483,-0.2724428607705642,86.14727272727272
360,petauke,4,2376.351722631778,138150.12387457807,186.18031819496312,2369.047149968071,0.1853449728023455,86.24181818181818
361,samfya,4,2532.289171673528,88084.78201784499,76.59124426088276,2531.130622918851,0.3448956520893969,86.11272727272727
362,senanga,4,2519.507407265371,531681.7001322826,60.20692035233142,2518.7879430406133,0.1554228229046844,86.11090909090909
363,serenje,4,2549.415156810611,90253.65892378698,75.98476524408674,2548.2825505085716,0.06975630278316695,86.05454545454545
364,sesheke,4,2519.180709327023,489590.3640674411,65.56836036685512,2518.3272695112933,0.15045172907528442,85.88727272727273
365,shangombo,4,2530.1245789784575,530388.300713904,80.57807812303649,2528.8411493166027,0.5918794042323153,85.96181818181819
366,siavonga,4,2505.5047371575483,278065.0220920004,83.15620372950794,2504.124404597386,0.39892228827174686,85.89454545454545
367,sinazongwe,4,2538.4948610582387,276907.37299844605,89.56902940770163,2536.9141784045537,0.4036907310760371,86.41636363636364
368,solwezi,4,1958.3775375269245,112626.50370200237,465.04251251454104,1902.3611752357078,-0.4531348983880388,86.1290909090909
369,zambezi,4,2546.4928722473846,137660.47324258336,81.61337343470478,2545.1847095414,0.7329943694997848,85.5909090909091
370,chadiza,5,3283.6474636031394,150597.49176924195,521.0192281004724,3242.048677792627,-0.16807495824789442,85.68545454545455
371,chama,5,3660.1354424977503,176313.50808497806,135.8089925933798,3657.6149845164095,0.5230265965116304,85.61454545454545
372,chavuma,5,3642.6606409185897,159798.0815553845,145.32837377645214,3639.760460342538,0.2790940418507447,85.75454545454545
373,chibombo,5,3658.526150261334,187537.12189625393,114.1883309271461,3656.743717739334,0.04660139044981798,85.72363636363636
374,chiengi,5,3499.5613492361445,157802.8377502775,215.75522191115027,3492.9041385766045,-0.44340019529721675,85.75636363636363
375,chililabombwe,5,3435.3492575971304,135223.29082748957,365.9079404921924,3415.8067715779703,-0.8677456015424572,91.62363636363636
376,chilubi,5,3714.7180531579565,141652.93103037847,126.3540284891382,3712.568500909068,0.26550439883303606,85.51272727272728
377,chingola,5,2604.117071994279,87337.2640986541,613.8841056079852,2530.7255934877526,-0.623169644636869,85.31454545454545
378,chinsali,5,3670.8373457820658,110956.68071348223,116.39202997356038,3668.991648198037,0.4374710842944239,85.79272727272728
379,chipata,5,3218.9381105261514,151763.69182765883,441.39337387547,3188.531707368849,-0.1403685898214258,85.5909090909091
380,choma,5,3551.799630667136,212349.15809354643,176.655917601866,3547.403741214614,0.08581901825611532,85.57636363636364
381,chongwe,5,2805.3585876011093,125953.37710097402,554.1271903936342,2750.087246233063,-0.0055164257605863866,85.66545454545455
382,gwembe,5,3586.5995888562443,268476.9852562403,150.28620130528157,3583.4495487561985,0.6311278089483395,85.78
383,ikelenge,5,2702.003258775899,97210.8011561059,686.8964663583702,2613.8098986975447,0.2172207703989137,85.77049180327869
384,isoka,5,3621.438485849512,112471.89849716573,128.8993329880237,3619.143775639101,0.06898896519720474,85.63272727272727
385,itezhitezhi,5,3653.7534179769227,282259.2347231237,122.5310462357581,3651.698259999917,0.11573953816419215,85.74
386,kabompo,5,3687.1230989075657,144307.08691918355,106.30212283613326,3685.5904011675343,0.5156821021595116,85.71454545454546
387,kabwe,5,3066.9220970588062,111466.09186607189,497.6270860724964,3026.28128775806,0.6358997681249777,85.58181818181818
388,kafue,5,3678.198323108041,154215.5804465126,118.93601527811059,3676.274898369893,0.23606948084532572,85.81818181818181
389,kalabo,5,3696.152149889246,748002.0828469452,121.60080321049412,3694.151317933452,0.34117363421275204,85.68909090909091
390,kalomo,5,3246.9972812148094,214403.98547275353,291.5055082800941,3233.885570464534,0.21317494319160274,85.68909090909091
391,kalulushi,5,2658.133836419365,92920.4755509603,630.7138532236659,2582.222981787066,0.07343201956660554,85.57272727272728
392,kaoma,5,3515.1526101040963,223842.0177943924,219.37459861309358,3508.300536984394,0.04386876420024672,85.48
393,kapirimposhi,5,3629.7213002311237,155313.10629597152,115.22129304868464,3627.892056136691,0.15953969445067254,85.37636363636364
394,kaputa,5,3447.5669751461996,206218.73593946398,179.9350236023531,3442.868198958528,-0.3313784825623149,85.4090909090909
395,kasama,5,3690.868400493377,112023.2519632718,108.02944860407558,3689.2870839763664,0.3762386398574566,85.48181818181818
396,kasempa,5,3388.512081841903,120847.0716550052,234.14986196770963,3380.4123965766444,-0.027596864727410412,85.37818181818182
397,katete,5,2905.276775901572,186889.386024098,492.675658980326,2863.198183787028,0.17325174970680107,85.49090909090908
398,kawambwa,5,3344.276323490989,108634.41035856454,317.9585507537338,3329.126985842534,0.6247059378983922,85.51454545454546
399,kazungula,5,3594.536848975517,324933.17265413457,101.78072563952254,3593.0955793759695,0.3951084346488544,85.48
400,kitwe,5,2741.387036282413,110077.43554516214,674.923908007783,2657.0059467560054,-0.6299160382940266,85.71818181818182
401,livingstone,5,3638.621720369377,469016.8734897355,133.01429539232277,3636.1896569300516,0.2772504699503696,85.78
402,luangwa,5,3490.3852811248885,671129.4341915991,189.95312145459687,3485.2126509501436,0.6750198949395938,85.45818181818181
403,luanshya,5,2600.8140335841017,100446.95929805355,709.7308191174727,2502.102276423337,-0.397084321562932,85.72356215213358
404,lufwanyama,5,2722.6000191039816,127623.08573208979,679.5272279791699,2636.4357777992514,-0.03392491965300252,85.77818181818182
405,lukulu,5,3610.838428807024,400438.72545400163,191.9162392002841,3605.7346430485977,0.48877583462454693,85.41636363636364
406,lundazi,5,3028.135023813486,127977.87236225483,562.1052114398605,2975.506587745699,0.0956536135427884,85.73636363636363
407,lusaka,5,2856.4129609198003,95083.11608790155,504.00756246742986,2811.59587783989,0.2831050344794451,85.53818181818181
408,luwingu,5,3690.1449986186344,108035.74009782929,109.23166444865659,3688.5279657760348,0.3385179866830286,85.58545454545454
409,mafinga,5,3664.3327260172123,101157.51174233382,106.99164909248492,3662.7835970139013,-0.26940970401955844,85.7309090909091
410,mambwe,5,2797.020081629858,196323.17933544394,698.178594367208,2708.4807526375607,-0.02039793819172961,85.77454545454546
411,mansa,5,3183.9351805314814,107701.63648931973,384.80277319923056,3160.596472117916,-0.1467337097945258,85.66181818181818
412,masaiti,5,3426.7027017493683,153393.18655712565,235.528549214668,3418.598793172615,-0.30593429928662164,85.65272727272728
413,mazabuka,5,3692.2974488598175,194906.5552913148,110.06787019513936,3690.6565154193663,0.36842584870702766,85.73818181818181
414,mbala,5,3699.9989396639285,152839.830705338,142.691718532167,3697.2464384966997,0.045816137212917614,85.77818181818182
415,milengi,5,2996.4003585680675,109378.26950675395,439.0080090166021,2964.06597039373,-0.468654115199879,85.71818181818182
416,mkushi,5,3359.227108981009,101128.89527940293,307.1995501613503,3345.1509989974406,0.44119678080130115,85.65272727272728
417,mongu,5,3669.275897765205,631591.0878714877,140.0847689369176,3666.60086066544,0.21681582884987308,85.72727272727273
418,monze,5,3679.967449045728,248826.06166644554,108.90548486886074,3678.3556137765695,0.43262390896062985,85.74363636363637
419,mpika,5,3657.536189307106,109071.09374164519,123.93758368028564,3655.435740297268,0.3769118501984631,85.62727272727273
420,mpongwe,5,3084.7332447717863,106419.06369505859,478.98116880921407,3047.3195157919413,0.6664975980443637,85.71636363636364
421,mporokoso,5,3070.6106398195097,105869.97243388773,400.2122303680615,3044.417821527886,0.0110958908408325,85.6290909090909
422,mpulungu,5,3662.243605245567,141276.4873917576,114.0938480694302,3660.465929085361,0.3766438209108059,85.44363636363636
423,mufulira,5,2626.672823323413,80001.18270338533,623.66275686295,2551.559304912957,-0.23167690231933624,85.8688524590164
424,mufumbwe,5,3272.8898580247746,137987.76201194793,267.24405727090783,3261.9608576153723,-0.1376057785078175,85.65636363636364
425,mumbwa,5,3598.717518313882,213715.42184389682,143.02378561633364,3595.874298882985,0.06761235046535409,85.72
426,mungwi,5,3710.5421994290973,115508.17336626847,141.19272138087882,3707.854909401551,0.014166837262875313,85.86545454545454
427,mwense,5,3689.2632124005677,156231.11793320964,94.34154125424588,3688.0567679966553,-0.16267009681127992,85.46363636363637
428,mwinilunga,5,2718.722530064953,80506.56930350237,662.7663057370967,2636.7011623356902,-0.5064781620055834,85.53272727272727
429,nakonde,5,3689.5745515492604,131164.02114004447,114.75417133930249,3687.789561729378,0.4201656034648379,98.19161676646706
430,namwala,5,3672.410498325484,327809.439345925,125.08279429886524,3670.2797117905898,0.43348657456888956,85.50727272727272
431,nchelenge,5,3295.735715256718,143980.67592532968,187.17249516077072,3290.416442013685,0.06321003857193923,85.54181818181819
432,ndola,5,3497.7626271958857,127916.99409109972,242.06399127489516,3489.37650882451,-0.37588720522168895,91.18545454545455
433,nyimba,5,3370.249691996276,201091.8507841609,340.366647026622,3353.0185701831197,0.2179061387290014,85.71272727272728
434,petauke,5,3197.3401349477276,185878.60185233754,380.50508228425286,3174.6180590589797,0.5325591472605857,85.22909090909091
435,samfya,5,3655.3114409652185,127148.71393300204,108.65865806812211,3653.6960774643057,0.39141095246359975,85.56181818181818
436,senanga,5,3635.5027125397137,767185.7830085161,86.19878190735533,3634.4806703133404,0.19808967259047316,85.73272727272727
437,serenje,5,3689.6144320855833,130618.6642940995,101.8644634287049,3688.208005054026,-0.04883164439802669,85.48545454545454
438,sesheke,5,3613.903736297181,702344.3929241122,109.04616611426188,3612.258178602203,0.1437566918266941,85.72727272727273
439,shangombo,5,3653.068440954323,765790.2614311747,113.50064477804142,3651.3047856802386,0.46988442895357185,85.61454545454545
440,siavonga,5,3614.9389828506646,401191.85297089955,122.13032987388078,3612.8753136882947,0.4075150707013316,85.66545454545455
441,sinazongwe,5,3620.870179534771,394976.43456540455,96.80114658381709,3619.5759965863717,0.11574646061515574,85.56363636363636
442,solwezi,5,2758.40618355003,158636.2375436266,670.2414240852933,2675.7393570538898,-0.45345959100947597,85.63272727272727
443,zambezi,5,3692.2391590204293,199598.19856357045,125.26031745418642,3690.1138004504905,0.28203624118124065,85.85272727272728
444,chadiza,6,5867.160759025183,269084.8222624253,352.3597563948183,5856.570495974444,0.11739243057766298,118.44727272727273
445,chama,6,6483.617517366568,312324.3299400985,254.18183957955677,6478.633166334592,0.07279218899392727,117.67818181818181
446,chavuma,6,8450.100506890818,370693.2879728318,337.2079440839598,8443.36955125163,-0.04537925358080365,118.17454545454545
447,chibombo,6,6510.858687577869,333748.5230915611,237.20105256516382,6506.5364450120605,0.24088980592175624,118.7690909090909
448,chiengi,6,6916.123889885413,311863.0785811554,339.4298121825958,6907.789593122058,0.502713175072628,117.60727272727273
449,chililabombwe,6,6707.935063045236,264039.8357972295,569.610921238768,6683.70677157797,-0.1430507204768653,124.92727272727272
450,chilubi,6,8464.81789113399,322787.9606900896,210.3111041426366,8462.204864545432,0.02775993748546211,117.63818181818182
451,chingola,6,5796.397705402064,194400.44484246016,718.2763306184039,5751.721957124116,-0.6369799679453486,117.45818181818181
452,chinsali,6,7368.225876623527,222715.911658885,236.14649928337684,7364.440739107129,0.004576590613602489,117.58545454545454
453,chipata,6,5914.975975712221,278874.1380924733,450.5720988432141,5897.78988918703,0.6219414191598802,118.60545454545455
454,choma,6,6198.442435316459,370582.2877129848,355.04646219864736,6188.265559396433,0.28214602922715265,119.5490909090909
455,chongwe,6,5514.410968419311,247582.85349502822,472.9838061710083,5494.089064414881,-0.020321650009688257,119.06363636363636
456,gwembe,6,6320.896381401647,473154.3520688814,351.80253670398656,6311.098639665289,-0.36567993385964404,119.46545454545455
457,ikelenge,6,5479.239623587264,197128.28687575413,584.5213694281872,5448.602470126116,0.11651546616306538,117.82545454545455
458,isoka,6,6964.984254317104,216313.21507926992,552.242754827049,6943.056502911827,0.17566243394939338,117.59636363636363
459,itezhitezhi,6,6709.421898852327,518315.2977119121,308.3063567387049,6702.334623636281,-0.5518363088452279,119.32909090909091
460,kabompo,6,9504.593309909726,371991.96666664316,265.99926127595177,9500.870401167535,0.14864450128914636,118.23272727272727
461,kabwe,6,5642.905280644768,205089.19969212747,424.6180869297276,5626.906742303515,0.018469066062655373,118.55090909090909
462,kafue,6,6889.6754881889765,288862.9734356942,334.2610026258945,6881.562171097166,-0.15586066141412067,119.57454545454546
463,kalabo,6,8348.631194288164,1689539.0852445425,205.32835985783834,8346.105863387997,0.2888268850312796,118.89818181818181
464,kalomo,6,5781.516374242333,381761.99280640355,306.5136871072964,5773.385570464536,0.35686410441469685,119.96363636363637
465,kalulushi,6,5488.0009818502995,191844.23826626845,597.5536170392452,5455.3720726961565,0.16407877533195808,117.67454545454545
466,kaoma,6,7991.824987540569,508912.8210048751,316.6445513948322,7985.549627893485,-0.11685774196396777,119.05272727272727
467,kapirimposhi,6,6204.549495574606,265488.1120661894,302.62698211692026,6197.164783409418,-0.05678838452947701,118.33636363636364
468,kaputa,6,6421.5340962473865,384108.75079929305,480.3060467131765,6403.546380776709,-0.14688564570486934,117.25090909090909
469,kasama,6,7155.684523941186,217185.4868323113,178.7842214472258,7153.450720340004,0.16850455221173893,117.47272727272727
470,kasempa,6,6569.372437558947,234288.50259803867,350.0482259891415,6560.0396693039165,-0.12334775946772748,118.23454545454545
471,katete,6,5582.69436083393,359121.1447083811,405.2866253582394,5567.963638332483,-0.025757491582542168,118.41818181818182
472,kawambwa,6,6535.793748468723,212306.64915539388,366.74360910859593,6525.496076751625,0.20575548356137743,117.4890909090909
473,kazungula,6,6463.648789255109,584290.5487568764,313.5121036927026,6456.041033921423,-0.008903648600325477,119.94
474,kitwe,6,5217.102744309671,209487.125848535,846.4336203600177,5147.98127143133,-0.4783388651192001,117.60655737704919
475,livingstone,6,6667.505343450587,859438.7519469439,292.7556390980449,6661.075111475508,0.22688205670790457,120.14909090909092
476,luangwa,6,6736.062752781928,1295206.5803167375,258.7616865733188,6731.0908327683255,-0.49831264918251594,119.32
477,luanshya,6,5151.927455506904,198974.41368258157,1014.1473833911559,5051.124784794642,-0.27639047267306255,117.91621129326047
478,lufwanyama,6,5706.914707741129,267514.16289619653,565.821522638905,5678.7957777992515,-8.591790289959309e-05,117.62727272727273
479,lukulu,6,8614.650023789743,955356.9188357088,234.94794086633166,8611.445552139507,0.17515074201555653,118.49454545454546
480,lundazi,6,5639.65531913145,238348.38371572283,521.4598753663057,5615.49567865479,0.18079537243776092,117.7690909090909
481,lusaka,6,5615.741808234089,186934.5355792188,452.3903379553536,5597.4904232944355,0.16480796812821258,119.17636363636363
482,luwingu,6,7291.262132898144,213465.0267319581,247.3266083962189,7287.066147594217,0.12966413573878002,117.60727272727273
483,mafinga,6,7215.831639465517,199200.13502521339,319.3334355476797,7208.875597013901,0.45789991464682156,117.7090909090909
484,mambwe,6,5613.732747998044,394028.5835860942,717.4426396626142,5567.698934455743,-0.1910354904846564,118.2909090909091
485,mansa,6,6874.168504529426,232529.60737648365,469.2617988002912,6858.132835754281,0.09789165248852717,117.56
486,masaiti,6,6091.356037774378,272673.93597092375,366.5869239476315,6080.315156808978,0.18368571642915105,118.36363636363636
487,mazabuka,6,6822.951702813544,360165.46113451745,276.39546256693006,6817.351060873913,-0.526193451344533,119.04363636363637
488,mbala,6,8653.824253040999,357472.8142783389,188.12620572020515,8651.779165769427,0.1436353164476246,117.80909090909091
489,milengi,6,6089.315023445482,222279.6222278638,524.5087284272905,6066.683447202635,-0.3349881028310301,117.71402550091075
490,mkushi,6,5822.0884477599275,175272.86897834565,354.1775861925777,5811.305544451985,-0.019965987706297567,118.44727272727273
491,mongu,6,7259.922201934104,1249647.6932068896,401.987181097429,7248.784497029075,0.3420062606728541,118.92181818181818
492,monze,6,6487.641371039791,438670.7964709693,227.73993834017747,6483.642886503843,0.43085546267096725,119.52545454545455
493,mpika,6,7122.038006499402,212385.72493403463,336.67748266829096,7114.075740297268,-0.021475989620394192,117.51454545454546
494,mpongwe,6,6200.011765337355,213891.89748702623,437.12369461629424,6184.583152155578,-0.04358060904457478,118.02
495,mporokoso,6,6296.1586002255035,217081.94741500684,318.35113129356273,6288.105094255158,0.5728779594870174,117.96363636363637
496,mpulungu,6,7394.066143337602,285237.08547864656,325.7766147716812,7386.885929085362,-0.2571590976005665,117.76545454545455
497,mufulira,6,5139.121614757943,156523.4176051568,764.5800617970824,5081.927616601268,-0.31722178258606815,117.68727272727273
498,mufumbwe,6,7075.42906112445,298305.9814937012,453.6084404350088,7060.873584888101,0.22649641762158665,118.23272727272727
499,mumbwa,6,6541.611278737293,388483.73256847437,407.5811456974848,6528.901571610258,0.4327953582312455,119.19090909090909
